ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err
EPR,Europris,Consumer discretionary,43.96,43.92,43.98,565,,7289.38,0.02,0.016200000000000003,-0.0443,0.3417,0.8081999999999999,1661,Consumer Defensive,"Europris ASA operates as a discount variety retailer in Norway. The company sells own brand, private-label, and branded merchandise, including personal care, animal, home and interior, leisure time, clothes and shoes, fix home, household, garn, and enterprise assortment products. As of March 26, 2020, it operated 265 stores. The company was formerly known as EPH II AS and changed its name to Europris ASA in May 2015. The company was founded in 2011 and is headquartered in RolvsÃ¸y, Norway.",RolvsÃ¸y,,Norway,[],http://www.europris.no,1.0,Dikeveien 57,Discount Stores,,43.1,43.44,37.864174,0.04524362,0.58669996,,44.32,,358144.0,,43.1,45.55706,1.95,43.44,,358144.0,,,,1.95,1588204800.0,0.771777,,,43.1,2.0,NOK,239197.0,,,,7289403392.0,,,684772.0,1.0460052,43.1,43.94,,79600.0,239197.0,50.75,16.972973,,,23.6,43.92,False,0.0452,95300.0,44.32,OSL,EUROPRIS ASA,Europris ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EPR.OL,finmb_293420901,no_market,,1.517,,0.078049995,11.868,0.7701149,,2.59,,165819008.0,,,11.468,,,,1577750400.0,0.53228,543936000.0,3.28,,0.18708742,3.833275,0.03046,1640908800.0,1593475200.0,,,159459440.0,10572878848.0,,,,,,1.399,,,,,,,,https://logo.clearbit.com/europris.no,1814.0,13.402439000000001,,,,,,
EXTX-ME,EXACT Therapeutics,Health care,33.0,33.0,35.5,9,,988.94,-0.0833,-0.1193,,,,0379,Healthcare,"EXACT Therapeutics AS, a clinical stage biotech company, develops a technology platform for targeted therapeutic enhancement, Acoustic Cluster Therapy (ACT). The ACT sonoporation is an approach to ultrasound-mediated, targeted drug enhancement with the potential to amplify the clinical utility of a range of therapeutic agents across various indications, including within oncology (chemotherapy and immunotherapy), infectious diseases, and neurological conditions. The company was founded in 2012 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.exact-tx.com,1.0,Ullernchausseen 64,Biotechnology,,36.0,35.5,36.925335,,0.0,,35.5,,1845.0,,36.0,36.925335,,35.5,,1845.0,,,,,,,,,33.0,2.0,NOK,16551.0,,,,988937408.0,,,13854.0,133.13736,33.0,35.0,,,16551.0,53.592,,,,26.0,33.005,False,,,35.5,OSL,EXACT THERAPEUTICS,EXACT Therapeutics AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,EXTX-ME.OL,finmb_582869177,no_market,,145.241,,-2.0169599999999996,-68.736,0.1469332,,,,29967800.0,,,1.4040000000000001,,,,1577750400.0,,-14981884.0,-0.5,,0.18708742,23.504272,,1640908800.0,,,,29885039.0,1078839040.0,,1595808000.0,250:1,,,,,,,,,,,https://logo.clearbit.com/exact-tx.com,4.0,,,,,,,
FJORD,Fjord1,Industrials,43.0,42.9,43.0,7,,4295.41,0.004699999999999999,0.0,-0.0508,0.17489999999999994,0.1376,6900,Industrials,"Fjord1 ASA, together with its subsidiaries, operates passenger ferries and other passenger boats in Norway. The company operates in four segments: Ferry, Passenger Boat, Catering, and Tourism. The company's ferries and passenger boats transport vehicles and passengers. It also offers catering and tourism, shipyard, and travel agency services; and manages properties. The company was founded in 2001 and is headquartered in FlorÃ¸, Norway. Fjord1 ASA is a subsidiary of Havilafjord AS.",FlorÃ¸,47 57 75 70 00,Norway,[],http://www.fjord1.no,1.0,Strandavegen 15,Marine Shipping,,42.8,42.8,41.886955,0.06308412,1.6071,,43.0,,30060.0,,42.8,44.82353,2.7,42.8,,30060.0,,,,,1557878400.0,0.85,,,42.8,2.0,NOK,661.0,,,,4296112640.0,,,31496.0,1.5352311,42.8,43.0,,0.0,661.0,46.9,12.250712,,,31.0,42.9,False,,0.0,43.0,OSL,FJORD1 ASA,Fjord1 ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,FJORD.OL,finmb_22655336,no_market,,3.633,,0.059789999999999996,13.049000000000001,0.13157892,,3.51,,99909600.0,,,22.394000000000002,,,,1577750400.0,0.11310001,167319008.0,1.675,,0.18708742,1.9201573,0.85439,1640908800.0,1585612800.0,,,14465911.0,10166533120.0,,,,,,,,,,,,,,https://logo.clearbit.com/fjord1.no,1056.0,25.671642000000002,,,,,,
FKRAFT,Fjordkraft Holding,Utilities,84.6,84.5,84.7,617,,8847.99,0.0255,0.0535,0.1783,0.5185,0.9528,5147,Utilities,"Fjordkraft Holding ASA, together with its subsidiaries, engages in the purchase, sale, and portfolio management of electrical power to households, private and public companies, and municipalities in Norway. It operates through Consumer and Business segments. The Consumer segment sells electrical power and related services to private consumers. The Business segment sells electrical power and related services to business consumers. The company also provides mobile phone services to private customers. Fjordkraft Holding ASA was founded in 2001 and is headquartered in Bergen, Norway.",Bergen,47 23 00 61 00,Norway,[],http://www.fjordkraft.no,1.0,Folke Bernadottes Vei 38,Utilities—Regulated Electric,,82.5,83.0,73.95506999999999,0.036363635,0.5528,,87.3,,97792.0,,82.5,77.973526,3.0,83.0,,97792.0,,,,3.0,1587600000.0,0.182557,,,83.0,2.0,NOK,168269.0,,,,8847975424.0,,,232718.0,1.5029302,83.0,84.8,,0.0,168269.0,87.3,,,,42.1,84.6,False,0.0373,0.0,87.3,OSL,FJORDKRAFT HLDG,Fjordkraft Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,FKRAFT.OL,finmb_551325968,no_market,,1.38,,0.07124,13.696,0.8612716,,,,104586000.0,,,11.130999999999998,,,,1577750400.0,0.41085997,419416000.0,3.9819999999999998,,0.18708742,7.600395699999999,0.3204,1640908800.0,1585612800.0,,,85416677.0,8125371904.0,,,,,,0.366,,,,,,,,https://logo.clearbit.com/fjordkraft.no,293.0,21.245604,,,,,,
FLNG,FLEX LNG,Energy,50.65,50.5,50.8,55,,2740.7,-0.0078,-0.0398,0.0552,-0.4319,-0.444,HM08,Energy,"Flex LNG Ltd., through its subsidiaries, engages in the seaborne transportation of liquefied natural gas (LNG) worldwide. As of December 31, 2019, it owned and operated six LNG carriers. It also provides chartering and management services. Flex LNG Ltd. was founded in 2006 and is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.flexlng.com,1.0,Par-La-Ville Place,Oil & Gas Midstream,4th Floor 14 Par-La-Ville Road,51.05,50.45,52.496159999999996,0.0039177276,1.8944,,51.25,,49153.0,,51.05,49.12706,0.2,50.45,,49153.0,,,,1.87,1583798400.0,0.5864090000000001,,,50.45,2.0,NOK,10606.0,,,,2740701952.0,,,121908.0,19.714727,50.45,50.85,,219600.0,10606.0,108.2,361.78574,,,38.1,50.5,False,0.0363,100000.0,51.25,OSL,FLEX LNG LTD (BM),Flex LNG Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,FLNG.OL,finmb_36151890,no_market,,24.717,,0.039760000000000004,34.548,-0.36903304,,0.14,,54110600.0,,,15.136,,,,1577750400.0,0.19859000000000002,5528000.0,0.10099999999999999,,0.18708742,3.3463267999999995,0.4586,1640908800.0,1585612800.0,,,28836612.0,3436167424.0,,1552262400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/flexlng.com,8.0,501.48514000000006,441 295 3494,,,,,
FRO,Frontline,Energy,76.0,76.05,76.15,448,,15024.62,-0.0007000000000000001,0.0154,0.0712,-0.2207,0.3972,HM 08,Energy,"Frontline Ltd., a shipping company, engages in the seaborne transportation of crude oil and oil products worldwide. It owns and operates oil and product tankers. As of December 31, 2019, the company operated a fleet of 71 vessels. It is also involved in the charter, purchase, and sale of vessels. Frontline Ltd. is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.frontline.bm,1.0,Par-la-Ville Place,Oil & Gas Midstream,14 Par-la-Ville Road PO Box HM 1593,76.05,76.35,80.06079,0.015779093,0.3623,,77.2,,446630.0,,76.05,70.80735,1.2,76.35,,446630.0,,,,27.07,1591142400.0,0.32346199999999997,,,76.0,2.0,NOK,208680.0,,,,15449204736.0,,,969227.0,13.669732999999999,76.0,76.15,,173100.0,208680.0,123.0,176.74419,,,55.0,76.0,False,0.35599998,75700.0,77.2,OSL,FRONTLINE LTD,Frontline Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,FRO.OL,finmb_144797851,no_market,,15.095999999999998,,0.23471999999999998,34.318000000000005,0.3034482,,0.43,,197692000.0,,,8.113999999999999,,,,1577750400.0,0.29650998,265272000.0,1.4240000000000002,,0.18708742,9.366527,0.50473,1640908800.0,1585612800.0,,,98284714.0,17061476352.0,,1454544000.0,1:5,,,3.13,,,,,,,,https://logo.clearbit.com/frontline.bm,157.0,53.370785,441 295 3494,,,,,
GIG,Gaming Innovation Group,Consumer discretionary,7.24,7.2,7.25,37,,646.45,-0.0347,-0.0347,0.3164,-0.116,-0.3759,STJ 3148,Consumer Cyclical,"Gaming Innovation Group Inc., through its subsidiaries, provides and facilitates a platform for Internet gambling, gaming, and betting in Nordic countries, other European countries, and internationally. It operates in two segments, Business-to-Business (B2B) and Business-to-Consumer (B2C). The company offers profile management system with integrated KYC tools to verify end users, which comprises of payment gateway, gaming tools, and regulatory adaption engine, as well as bonus, affiliate, and content management systems. It also designs, hosts, and distributes in-house-developed and third-party games, such as casino; and offers sportsbook solutions that helps the customers to offer betting experience to their end users. In addition, it provides iGaming end user leads for casino and sportsbook customers using the techniques and technology in social media, adwords, permission marketing, and display advertising; and digital agency, which comprises of ad-tech, publishing, and paid media channels. Additionally, it offers front end development, compliance standards, payments, and product management services. Further, the company offers B2C casino, sports betting, and poker services through its own brands, such as Guts.com, Betspin.com, Rizk.com, SuperLenny.com, Kaboo.com, Thrills.com, and Highroller.com. The company was founded in 2012 and is headquartered in St Julians, Malta.",St Julians,356 2711 0277,Malta,[],http://www.gig.com,1.0,@GiG Beach,Gambling,Golden Mile Business Centre Triq Id-Dragunara,7.5,7.23,5.332029,,0.0,,7.3,,361419.0,,7.5,6.5147057,,7.23,,361419.0,,,,,,,,,7.15,2.0,NOK,50495.0,,,,651640512.0,,,219003.0,,7.15,7.25,,86600.0,50495.0,10.92,72.39999399999999,,,2.05,7.2,False,,1568100.0,7.3,OSL,GAMING INNOVATION,Gaming Innovation Group Inc.,Europe/Oslo,CEST,False,7200000.0,EQUITY,GIG.OL,finmb_285246636,no_market,,,,0.0,,-0.19052629999999998,,0.1,,90005600.0,,,1.355,,,,1577750400.0,0.13146,,-0.08,,0.18708742,5.343173,0.53973,1640908800.0,1593475200.0,,,37909470.0,675042176.0,,1545177600.0,1:10,,,,,,,,,,,https://logo.clearbit.com/gig.com,648.0,,,,,,,
RISH,GC Rieber Shipping,Industrials,6.0,5.85,6.0,10,,516.2,-0.04,-0.0323,-0.07690000000000001,-0.2683,-0.2814,5058,Industrials,"GC Rieber Shipping ASA engages in the design, development, construction, and maritime operation of specialized vessels within the offshore/shipping business in Norway, Great Britain, Africa, and the Netherlands. It operates through Subsea and Ice/Support segments. The Subsea segment owns and operates subsea vessels that are primarily used for construction, inspection, maintenance, and repair of subsea installations. The Ice/Support segment owns and operates a vessel within ice/support that provides services for scientific expeditions and logistics operations, as well as for the oil and gas sector. The company operates 11 vessels and has direct and indirect ownership of 23 advanced special purpose vessels. It also provides marine ship management and project development services. The company was founded in 1879 and is headquartered in Bergen, Norway. GC Rieber Shipping ASA is a subsidiary of GC Rieber AS.",Bergen,47 55 60 68 00,Norway,[],http://www.gcrieber-shipping.com,1.0,Solheimsgaten 15,Marine Shipping,,6.25,5.9,6.4994926,0.08,0.0,,6.0,,2560.0,,6.25,6.0941176,0.5,5.9,,2560.0,,,,,1428624000.0,0.991289,,,5.65,2.0,NOK,6793.0,,,,516196800.0,,,6330.0,2.5581527000000004,5.65,6.0,,110000.0,6793.0,11.5,,,,4.5,5.85,False,,100000.0,6.0,OSL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,RISH.OL,finmb_884214,no_market,,8.148,,-0.90569,20.269000000000002,-0.14864862,,,,86032800.0,,,20.62,,,,1577750400.0,0.018969999999999997,-182755008.0,-2.124,,0.18708742,0.29097962,0.92489,1640908800.0,1585612800.0,,,8121469.0,1644138240.0,,1176422400.0,10:1,,,,,,,,,,,https://logo.clearbit.com/gcrieber-shipping.com,32.0,,,,,,,
GENT-ME,Gentian Diagnostics,Health care,60.0,60.0,61.0,7,,924.16,-0.016399999999999998,-0.0476,0.0,-0.0385,0.25,1596,Healthcare,"Gentian Diagnostics AS researches, develops, and produces biochemical reagents for use in medical diagnostics and research in Europe, Asia, the United States. It offers in-vitro diagnostic (IVD) and molecular diagnostic tests for medical laboratories and universities. The company's products include Plasma Calprotectin, a particle enhanced turbidimetric immunoassay (PETIA) for quantitative analysis of total calprotectin in plasma; and Cystatin C, a PETIA for use on a range of clinical chemistry analyzers. . It also offers Canine CRP, an IVD test for the quantitative determination of Canine CRP in dog serum plasma; PreTect HPV-Proofer, an assay for the qualitative detection of the presence of human papillomavirus; and PreTect SEE, a control test for NILM cytology. The company was founded in 2001 and is headquartered in Moss, Norway.",Moss,47 99 33 99 05,Norway,[],http://www.gentian.com,1.0,Bjornasveien 5,Diagnostics & Research,,61.0,59.0,52.21884,,0.0,,61.0,,6748.0,,61.0,58.264706000000004,,59.0,,6748.0,,,,,,0.736526,,,59.0,2.0,NOK,59040.0,,,,924161984.0,,,7333.0,14.797956,59.0,61.0,,,59040.0,66.8,,,,38.0,59.0,False,,,61.0,OSL,GENTIAN DIAGNOSTIC,Gentian Diagnostics AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GENT-ME.OL,finmb_413765020,no_market,,12.525,,-0.61030996,-31.241999999999997,0.22699380000000002,,,,15402700.0,,,13.222000000000001,,,,1577750400.0,0.26521999999999996,-38115000.0,-2.477,,0.18708742,4.5378914,0.48766997,1640908800.0,1585612800.0,,,6773345.0,782201792.0,,,,,,,,,,,,,,https://logo.clearbit.com/gentian.com,46.0,,,,,,,
GJF,Gjensidige Forsikring,Financials,189.8,189.8,189.9,530,,94897.87,0.0005,0.0172,0.0232,0.0296,0.1169,0191,Financial Services,"Gjensidige Forsikring ASA operates as a general insurance company in Norway, Denmark, Sweden, Lithuania, Latvia, and Estonia. The company operates through six segments: General Insurance Private, General Insurance Commercial, General Insurance Denmark, General Insurance Sweden, General Insurance Baltics, and Pension. It offers various insurance products, including motor vehicles, property, leisure boats, and accident and health insurance products, as well as insurance products in the areas of liability, commercial, municipality, and agriculture, coastal and marine/transport, and defined contribution scheme; travel; and life and pet insurance products. The company also provides pension and savings products comprising occupational pensions, private pension savings, spouse/cohabitant pension, child's pension, and individual disability pensions. It distributes its products through its distribution network, as well as through agents, partnerships, brokers, telephone, digital solutions, and sales offices to private and commercial customers. The company is headquartered in Oslo, Norway. Gjensidige Forsikring ASA is a subsidiary of Gjensidigestiftelsen.",Oslo,47 91 50 31 00,Norway,[],http://www.gjensidige.no,1.0,Schweigaardsgate 21,Insurance—Diversified,,189.6,189.6,184.61485,0.037447255,0.0,,190.1,,270326.0,,189.6,186.16765,7.1,189.6,,270326.0,,,,,1585267200.0,0.430313,,,188.7,2.0,NOK,68699.0,,,,94900002816.0,,,496972.0,3.4407870000000003,188.7,189.8,,118100.0,68699.0,208.8,19.936974,,,145.25,189.7,False,,96300.0,190.1,OSL,GJENSIDIGE FORSIKR,Gjensidige Forsikring ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GJF.OL,finmb_4497069,no_market,,1.922,,0.14282999999999998,10.08,0.1288085,,9.52,,500000000.0,,,56.1,,,,1577750400.0,0.30024,3939399936.0,7.877999999999999,,0.18708742,3.3832443,0.6395,1640908800.0,1593475200.0,,,497370053.0,53000290304.0,,,,,,0.455,,,,,,,,https://logo.clearbit.com/gjensidige.no,3620.0,24.092411,,,,,,
GEOS-ME,Golden Energy Offshore Services,Energy,1.03,1.05,,0,,47.04,,,,,,6002,Industrials,"Golden Energy Offshore Services AS, together with its subsidiaries, engages in the shipping business in Europe and Africa. The company owns 4 platform supply vessels. Golden Energy Offshore Services AS was incorporated in 2013 and is headquartered in Aalesund, Norway.",ÃÂlesund,47 70 10 26 60,Norway,[],http://www.geoff.no,1.0,St Olavs Plass 1,Marine Shipping,,1.03,1.03,1.7067391,,0.0,,1.03,,0.0,,1.03,1.1611764,,1.03,,0.0,,,,,,0.34475100000000003,,,1.03,4.0,NOK,0.0,,,,47044012.0,,,969.0,0.42625448,1.03,0.0,,,0.0,5.9,,,,1.0,1.05,False,,,1.03,OSL,GOLDEN ENGY OFFSHO,Golden Energy Offshore Services AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GEOS-ME.OL,finmb_382050544,no_market,,2.633,,-0.15581,17.076,-0.8254236999999999,,,,45673800.0,,,8.079,,,,1577750400.0,0.4456,-17196492.0,-0.541,,0.18708742,0.12749101,0.0,1640908800.0,1577750400.0,,,19335649.0,290545120.0,,,,,,,,,,,,,,https://logo.clearbit.com/geoff.no,,,47 70 10 26 61,,,,,
GOGL,Golden Ocean Group,Industrials,37.38,37.36,37.42,377,,5355.72,0.0048,0.0298,0.0476,-0.2572,-0.1606,HM 08,Industrials,"Golden Ocean Group Limited, a shipping company, owns and operates a fleet of dry bulk vessels comprising of Newcastlemax, Capesize, Panamax, and Ultramax vessels worldwide. It owns and operates dry bulk vessels in the spot and time charter markets. The company transports bulk commodities, such as ores, coal, grains, and fertilizers. As of March 12, 2020, it owned a fleet of 67 vessels. Golden Ocean Group Limited is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.goldenocean.bm,1.0,Par-la-Ville Place,Marine Shipping,14 Par-la-Ville Road PO Box HM 1593,37.2,36.9,35.954784000000004,0.008064515999999999,,,37.64,,738304.0,,37.2,36.06353,0.3,36.9,,738304.0,,,,2.24,1583366400.0,1.7186810000000001,,,36.88,2.0,NOK,1187044.0,,,,5355731968.0,,,1063815.0,7.448168300000001,36.88,37.38,,470900.0,1187044.0,59.6,,,,26.5,37.34,False,0.0608,400000.0,37.64,OSL,GOLDEN OCEAN GROUP,Golden Ocean Group Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,GOGL.OL,finmb_262789605,no_market,,9.221,,-0.16155,35.510999999999996,-0.21343029,,,,143278000.0,,,9.389,,,,1577750400.0,0.2715,-116166000.0,-0.818,,0.18708742,3.9812547999999994,0.36176997,1640908800.0,1585612800.0,,,91444125.0,6630398464.0,,1470009600.0,1:5,,,,,,,,,,,https://logo.clearbit.com/goldenocean.bm,37.0,,441 295 3494,,,,,
GOD,Goodtech,Industrials,7.0,6.8,7.1,27,LP,158.3,-0.0345,0.0219,0.037000000000000005,0.0219,0.0687,0663,Industrials,"Goodtech ASA operates as an automation, power, and industrial engineering company in Norway, Sweden, Finland, Europe, and internationally. It designs and supplies turnkey systems to convert and modernize existing systems, such as operator, process safety, industrial IT, and control systems; and provides service and support in electrical, mechanical, automation, and industrial IT sectors. The company also delivers proprietary technologies and customized solutions, including packaging machines, bulk handling systems, and logistic and machining solutions, as well as provides engineering and aftermarket services. In addition, it supplies power systems for power, oil and gas, and renewable energy industries; and constructs and operates electrical systems. Further, the company provides products and solutions, such as water purification, waste water treatment, industrial water, energy recovery technology, and biogas systems. It serves a range of customers within process and manufacturing, aquaculture, oil and gas, power, and water treatment industries. Goodtech ASA was founded in 1913 and is headquartered in Oslo, Norway.",Oslo,47 81 56 86 00,Norway,[],http://www.goodtech.no,1.0,Innspurten 15,Engineering & Construction,Etterstad PO Box 6578,7.25,7.15,6.534203,0.20689656,0.0,,7.4,,25106.0,,7.25,6.8,1.5,7.15,,25106.0,,,,,1398643200.0,1.1933790000000002,,,6.75,2.0,NOK,35068.0,,,,167348048.0,,,21406.0,0.37126333,6.75,7.4,,27800.0,35068.0,9.0,,,,4.72,7.1,False,,66200.0,7.4,OSL,GOODTECH ASA,Goodtech ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GOD.OL,finmb_7668624,no_market,,0.431,,0.00045000002,-45.805,0.08208954,,,,22614600.0,,,10.152000000000001,,,,1577750400.0,0.029460002000000002,-8442000.0,0.009000000000000001,,,0.7289204,0.59415,1640908800.0,1585612800.0,,,12468544.0,194440640.0,,1336348800.0,1:10,,,-0.8390000000000001,,,,,,,,https://logo.clearbit.com/goodtech.no,,822.2223,,,,,29ef84a6-23af-3318-aff7-9e049cd7307d,
