ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid
OTS,Oceanteam,Energy,3.11,3.05,3.12,0,,106.39,,,0.1107,-0.3653,-0.5748,1366,Industrials,12.0,"Oceanteam ASA operates as an offshore shipping company in Mexico, Latin America, West Africa, and the Asia-Pacific. It operates through Oceanteam Shipping and Oceanteam Solutions segments. The company owns, charters, and manages two deep water offshore construction support vessels, and two fast support vessels (FSVs). It also provides equipment for offshore cable laying, umbilical installations, on and offshore cable storage, and cable transportation; and designs and engineers platforms and infrastructures for the oil and gas and renewables industry. In addition, the company rents tensioners, turntables, and reels. It serves oil and gas, offshore renewables, and civil engineering sectors. The company was formerly known as Oceanteam Shipping ASA and changed its name to Oceanteam ASA in December 2015. Oceanteam ASA was founded in 2005 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.oceanteam.nl,1.0,STRANDVEIEN 15,Marine Shipping,3.11,3.2,3.3664748999999996,,0.0,,3.28,,12003.0,,3.11,2.8882353,,3.2,,12003.0,,,,,,1.334494,,,3.01,4.0,NOK,135876.0,,,,106397136.0,,,10056.0,6.700493300000001,3.01,3.12,,150100.0,135876.0,8.51005,,,,2.5,3.05,False,,135600.0,3.28,OSL,OCEANTEAM ASA,Oceanteam ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OTS.OL,finmb_27340700,no_market,,9.873,,0.0085,27.980999999999998,-0.5353382,,,,34211300.0,,,1.7519999999999998,,,,1577750400.0,0.12597999,-815000.0,0.004,,,1.7751142,0.047470003,1640908800.0,1577750400.0,,,32036792.0,156777024.0,,1574812800.0,1:23,,,,,,,,,,,https://logo.clearbit.com/oceanteam.nl,47 55 10 82 40,Lysaker,777.49994,47 55 10 82 49,,,,db06849e-c583-3ebb-b6fd-a8075052f557
ODL,Odfjell Drilling,Energy,11.9,11.86,11.9,211,,2817.72,-0.0017,0.0348,0.0348,-0.6363,-0.4591,AB12 3LG,Energy,2581.0,"Odfjell Drilling Ltd. operates as an integrated offshore drilling, well service, and engineering company worldwide. The company operates through three segments: Mobile Offshore Drilling Units, Drilling & Technology, and Well Services. It operates drilling units and offers management services to owners of semisubmersibles, drillships, and jack-up; and project management and follow-up during construction, management of regulatory requirements, marketing and client relations, preparations for operation, and drilling operations. The company also provides integrated drilling services, such as onshore support, production drilling and completion, well maintenance, plugging and abandonment, facility maintenance planning, and project management for maintenance and modifications; and onceptual engineering and engineering design, compliance assurance and maintenance management, marine and operational support, and rig inspection services, as well as construction and commissioning support, modifications, and upgrades. In addition, it provides well services to the oil industry, including casing and tubular running, drill tool and tubular rental, well intervention, and wellbore cleaning services. The company was founded in 1914 and is headquartered in Aberdeen, the United Kingdom. Odfjell Drilling Ltd. is a subsidiary of Odfjell Partners Ltd.",Aberdeen,United Kingdom,[],http://www.odfjelldrilling.com,1.0,Bergen House,Oil & Gas Drilling,11.92,11.98,13.136978,,0.0,,11.98,,832563.0,,11.92,11.457647,,11.98,,832563.0,,,,,1395100800.0,1.9802549999999999,,,11.7,2.0,NOK,624762.0,,,,2817717760.0,,,1325793.0,3.4394207000000003,11.7,11.94,,181500.0,624762.0,33.8,85.0,,,6.12,11.86,False,,820000.0,11.98,OSL,ODFJELL DRILLING,Odfjell Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODL.OL,finmb_241631186,no_market,,4.9910000000000005,,0.06548,12.418,-0.43346012,,0.14,,236783008.0,,,4.426,,,,1577750400.0,0.119320005,45717000.0,0.193,,,2.6886577999999997,0.60887,1640908800.0,1585612800.0,,,92589335.0,4088459776.0,,,,,,1.2890000000000001,,,,,,,,https://logo.clearbit.com/odfjelldrilling.com,44 1224 856 000,Crawpeel Road Altens,61.658028,44 1224 856 001,,,,7a8ee3e5-a9ab-3d18-8018-c55f5fcad7e3
ODF,Odfjell ser. A,Industrials,20.6,20.6,20.7,1,LP,1236.42,0.0,-0.041900000000000014,-0.0237,-0.2226,-0.16260000000000002,5892,Industrials,2383.0,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.odfjell.com,1.0,Conrad Mohrs veg 29,Marine Shipping,20.6,20.6,22.281295999999998,0.008883495,0.0,,20.6,,13861.0,,20.6,21.120588,0.183,20.6,,13861.0,,,,,1525824000.0,0.46225299999999997,,,20.6,2.0,NOK,300.0,,,,1619044608.0,,,11796.0,1.8104063000000001,20.6,20.6,,24000.0,300.0,32.0,-103.0,,,17.1,20.6,False,,49000.0,20.6,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODF.OL,finmb_876111,no_market,,3.24,,-0.028560000000000002,19.31,-0.11206895,,-0.2,,60020300.0,,,6.516,,,,1577750400.0,0.07780000599999999,-25544000.0,-0.325,,,3.161449,0.58329,1640908800.0,1585612800.0,,,28257135.0,2897196032.0,,1115337600.0,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,47 55 27 00 00,PO Box 6101 Postterminalen,,,,,,f54342aa-4fe6-3305-a76c-1f4294859ae0
ODFB,Odfjell ser. B,Industrials,20.4,20.2,20.8,0,LP,382.63,,,0.0,-0.2214,-0.15,5892,Industrials,2383.0,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.odfjell.com,1.0,Conrad Mohrs veg 29,Marine Shipping,20.4,20.8,21.93597,,0.0,,20.8,,1673.0,,20.4,20.59706,,20.8,,1673.0,,,,,1525824000.0,0.46225299999999997,,,20.4,2.0,NOK,2200.0,,,,1619043840.0,,,3717.0,1.8104055000000001,20.4,20.4,,,2200.0,32.0,,,,17.6,20.2,False,,,20.8,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODFB.OL,finmb_876111,no_market,,3.222,,-0.028560000000000002,19.205,,,,,18756200.0,,,6.516,,,,1577750400.0,0.16443,-25544000.0,-0.325,,,3.1307552000000003,0.37213,1640908800.0,1585612800.0,,,28257135.0,2881440768.0,,1115337600.0,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,47 55 27 00 00,PO Box 6101 Postterminalen,,,,,,6f0652f8-e4f0-30e5-8467-e4e06c0208bc
OKEA,OKEA,Energy,8.88,8.72,8.88,18,,910.22,0.0114,0.0091,-0.0493,-0.4926,-0.5882999999999999,7042,Energy,207.0,"OKEA ASA, an oil and gas company, engages in the development and production of oil and gas in the Norwegian continental shelf. It holds interests 44.56% in Draugen, 12% in GjÃ¸a, and 0.55% in Ivar Aasen licenses. The company was founded in 2015 and is headquartered in Trondheim, Norway.",Trondheim,Norway,[],http://okea.no,1.0,Ferjemannsveien 10,Oil & Gas E&P,8.78,8.74,10.318705,,0.0,,8.88,,28733.0,,8.78,9.197647,,8.74,,28733.0,,,,,,,,,8.52,2.0,NOK,12651.0,,,,910226624.0,,,73179.0,0.33822596,8.52,8.88,,,12651.0,21.0,,,,5.7,8.7,False,,,8.88,OSL,OKEA ASA,OKEA ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OKEA.OL,finmb_312629283,no_market,,1.04,,-0.31458,1.88,-0.5497898,,,,102503000.0,,,8.781,,,,1577750400.0,0.01676,-846585984.0,-8.663,,,1.0112743,0.8319,1640908800.0,1585612800.0,,,24737990.0,2799745280.0,,,,,,,,,,,,,,https://logo.clearbit.com/okea.no,47 73 52 52 22,,,,,,,c252c57e-328d-3858-89e6-237abaed1554
OET,Okeanis Eco Tankers,Energy,66.0,66.4,66.8,183,,2153.31,0.0313,0.1149,0.2222,-0.3337,0.16870000000000002,185 47,Industrials,,"Okeanis Eco Tankers Corp. owns, charters out, and operates tanker vessels. The company also offers commercial shipping services. It consists of three modern Aframax/LR2 tankers, four modern Suezmax tankers, and eight modern VLCC tankers. The company was founded in 2018 and is headquartered in Piraeus, Greece.",Piraeus,Greece,[],http://www.okeanisecotankers.com,1.0,Ethnarchou Makariou av,Marine Shipping,64.0,68.0,65.54533,0.0078125,0.0,,68.8,,11590.0,,64.0,57.158825,0.5,68.0,,11590.0,,,,5.06,1589846400.0,0.134883,,,65.4,2.0,NOK,77704.0,,,,2136809344.0,,,55396.0,21.555457999999998,65.4,66.8,,0.0,77704.0,118.0,,,,51.0,66.4,False,0.0838,0.0,68.8,OSL,OKEANIS ECO TANKER,Okeanis Eco Tankers Corp.,Europe/Oslo,CEST,False,7200000.0,EQUITY,OET.OL,finmb_564610479,no_market,,27.500999999999998,,-0.0864,62.879,0.09401715,,,,32375900.0,,,11.710999999999999,,,,1577750400.0,0.24734,-8564631.0,-0.262,,,5.635726999999999,0.5977600000000001,1640908800.0,1585612800.0,,,8221540.0,2726166528.0,,,,,,83.53399999999999,,,,,,,,https://logo.clearbit.com/okeanisecotankers.com,30 210 48 04 200,& 2 D. Falireos St N. Faliro,,30 210 48 18 210,,,,5369afda-0de1-3b10-a9fb-0a6ffa4f8b6f
OLT,Olav Thon Eiendomsselskap,Real estate,159.5,158.5,159.5,29,,16527.9,-0.0031,0.029,0.1193,-0.0495,0.103,0105,Real Estate,,"Olav Thon Eiendomsselskap ASA engages in the property rental business in Norway and Sweden. The company is also involved in the property development and management business. As of December 31, 2019, it had 77 shopping centers comprising 16 managed for external owners. The company was founded in 1982 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.olt.no,1.0,Stenersgata 2,Real Estate—Development,160.0,157.0,142.141,0.0275,,,161.5,,8440.0,,160.0,147.32353,4.4,157.0,,8440.0,,,,,1590105600.0,1.0104520000000001,,,157.0,2.0,NOK,3378.0,,,,16527868928.0,,,10801.0,4.291837999999999,157.0,159.5,,35400.0,3378.0,189.6,11.841128,,1.67,85.9,158.5,False,,7900.0,161.5,OSL,OLAV THON EIENDOMS,Olav Thon Eiendomsselskap ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OLT.OL,finmb_4469432,no_market,,10.552,,-0.13918,16.826,0.111111164,,13.47,,103623000.0,,,243.98,,,,1577750400.0,0.12808,-536000000.0,-5.51,,,0.65374213,0.78239995,1640908800.0,1585612800.0,,,26845655.0,40634707968.0,,1402444800.0,10:1,,,,,,,,,,,https://logo.clearbit.com/olt.no,47 23 08 00 00,Sentrum PO Box 489,,,,,,da99422c-f097-30ea-83ca-8d1ecdffe75c
ORK,Orkla,Consumer staples,88.7,88.68,88.7,1957,,88727.12,-0.0018,-0.0052,0.0472,0.0254,0.1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTELLO,Otello Corporation,Communication services,14.85,14.75,14.95,124,,2042.73,-0.0067,0.1124,0.2802,-0.0719,-0.0613,0401,Communication Services,624.0,"Otello Corporation ASA develops, produces, and sells software and associated services in the areas of mobile advertising, apps, and games. The company operates through AdColony (Mobile Advertising) and Bemobi (Apps & Games) segments. The AdColony (Mobile Advertising) segment provides end-to-end mobile advertising platforms for brands, agencies, publishers, and application developers to deliver advertising to consumers on mobile devices. It delivers interactive and engaging advertising experiences across various mobile formats. The Bemobi (Apps & Games) segment offers Apps Club, a subscription-based discovery service for mobile apps in Latin America and internationally. The Apps Club offers a subscription service for Android apps. Its proprietary app-wrapping technology allows smartphone users access to use mobile apps on fee. The company also licenses Rocket Optimizer technology. It primarily operates in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company was formerly known as Opera Software ASA and changed its name to Otello Corporation ASA in January 2018. Otello Corporation ASA was founded in 1995 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.otellocorp.com,1.0,Gjerdrums vei 19,Advertising Agencies,14.95,15.05,13.273885,,0.0,,15.45,,404430.0,,14.95,12.507353,,15.05,,404430.0,,,,,1481846400.0,0.58943,,,14.85,2.0,NOK,122554.0,,,,2042825472.0,,,161468.0,8.338063,14.85,14.95,,0.0,122554.0,18.1,-297.0,,,8.02,14.8,False,,0.0,15.45,OSL,OTELLO CORP ASA,Otello Corporation ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OTELLO.OL,finmb_532001,no_market,,8.395,,-0.022449998,-857.034,,,-0.05,,137564000.0,,,2.215,,,,1577750400.0,0.29569,-5500000.0,-0.040999999999999995,,,6.7042894,0.13856,1640908800.0,1585612800.0,,,74244697.0,2056882688.0,,,,,,,,,,,,,,https://logo.clearbit.com/otellocorp.com,47 91 90 91 45,PO Box 4214 Nydalen,,,,,,8bf320db-cd5f-39ca-84c1-4cb951f5a19a
PEN,Panoro Energy,Energy,10.42,10.42,10.48,89,,715.16,-0.0262,0.0058,-0.0908,-0.545,-0.3488,0201,Energy,23.0,"Panoro Energy ASA engages in the exploration, development, and production of oil and gas in North and West Africa. The company holds assets in the Dussafu License located in the offshore southern Gabon; and Sfax Offshore Exploration Permit and Ras El Besh Concession located in offshore Tunisia, as well as operates assets on and offshore Tunisia. As of December 31, 2019, its 1P reserves included 6.7 million barrels of oil equivalents (MMBOE); 2P reserves comprised 9.6 MMBOE; and 3P reserves consisted of 12.0 MMBOE. The company was founded in 2009 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.panoroenergy.com,1.0,RuselOekkveien 14,Oil & Gas E&P,10.7,10.7,10.799497,,0.0,,10.7,,258491.0,,10.7,10.831177,,10.7,,258491.0,,,,,,2.412891,,,10.32,2.0,NOK,83579.0,,,,716894976.0,,,530060.0,22.726826000000003,10.32,10.48,,229700.0,83579.0,26.0,-208.4,,,4.9,10.42,False,,100000.0,10.7,OSL,PANORO ENERGY ASA,Panoro Energy ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PEN.OL,finmb_106684027,no_market,,23.614,,0.56109,20.743000000000002,-0.28284186,,-0.05,,68799904.0,,,1.147,,,,1577750400.0,0.23356001,14803000.0,0.268,,,9.084569,0.15358,1640908800.0,1585612800.0,,,48724059.0,744880512.0,,1464566400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/panoroenergy.com,44 203 405 10 60,PO box 1444 Solli,38.880596000000004,,,,,ed3e1adc-bdc3-3088-8c04-3289e6928c39
PARB,Pareto Bank,Financials,39.1,39.1,39.2,69,,2731.2,-0.0126,0.0262,0.1366,0.013,0.0861,0250,Financial Services,50.0,"Pareto Bank ASA provides various banking products and services in Norway. The company offers financing for housing and business projects; companies with a specific need for capital; conventional and industrial shipping; and the lending of financial instruments to private customers and companies. It also accepts deposits. The company was founded in 2007 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.paretobank.no,1.0,Dronning Mauds gate 3,Banks—Regional,39.6,39.8,34.59928,0.070707075,0.0,,39.8,,37779.0,,39.6,35.994118,2.8,39.8,,37779.0,,,,,1585267200.0,1.060394,,,38.9,2.0,NOK,21354.0,,,,2731201280.0,,,57511.0,4.022287,38.9,39.2,,16800.0,21354.0,47.5,6.8356642999999995,,,19.8,39.1,False,,100000.0,39.8,OSL,PARETO BANK ASA,Pareto Bank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PARB.OL,finmb_62731707,no_market,,9.755,,0.60414004,,0.14450872,,5.72,,69851696.0,,,49.398,,,,1577750400.0,0.093310006,410220000.0,5.697,,,0.7915300000000001,0.57567,1640908800.0,1593475200.0,,,44729555.0,6623668736.0,,,,,,0.47600000000000003,,,,,,,,https://logo.clearbit.com/paretobank.no,47 24 02 81 20,,6.8632610000000005,47 24 02 81 10,,,,db5bcc4a-9e7b-3e60-bb86-e927eb7ebdc9
PCIB,PCI Biotech Holding,Health care,52.7,52.7,52.9,200,,1963.91,0.0435,0.08310000000000001,-0.2468,-0.3116,1.0952,0379,Healthcare,8.0,"PCI Biotech Holding ASA, a biopharmaceutical company, focuses on the development and commercialization of novel therapies for the treatment of cancer through its photochemical internalization (PCI) technology platform. The company's lead product candidate is Amphinex, a photosensitiser fimaporfin. Its PCI technology is applied to three distinct anticancer paradigms, including fimaCHEM, a chemotherapeutics for treatment of cancer, which in Phase Ib clinical study in bile duct cancer; fimaVACC, a T-cell induction technology for therapeutic vaccination; and fimaNAc, a nucleic acid therapeutics delivery technology. The company has collaborative research programs with AstraZeneca, Bavarian Nordic, BioNTech, eTheRNA immunotherapies, IMV, and Phio Pharmaceuticals. PCI Biotech Holding ASA is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.pcibiotech.com,1.0,UllernchaussEen 64,Biotechnology,50.6,50.8,55.236332,,0.0,,53.4,,99575.0,,50.6,58.05,,50.8,,99575.0,,,,,,0.190476,,,50.8,2.0,NOK,87760.0,,,,1963912960.0,,,320384.0,221.01203999999998,50.8,53.0,,12500.0,87760.0,87.4,-18.047945000000002,,,22.0,52.7,False,,20000.0,53.4,OSL,PCI BIOTECH HLDG,PCI Biotech Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PCIB.OL,finmb_45308758,no_market,,183.28,,0.0,-18.855999999999998,1.1127348,,-2.92,,37265900.0,,,6.989,,,,1577750400.0,0.08788,-61495000.0,-1.651,,,7.540421,0.34884,1640908800.0,1585612800.0,,,26576915.0,1628622080.0,,,,,,,,,,,,,,https://logo.clearbit.com/pcibiotech.com,47 67 11 54 00,,,,,,,440102ca-a7ac-3205-912a-ff496b68011e
PSE,Petrolia,Energy,8.8,8.7,8.8,36,,520.38,-0.033,-0.12869999999999998,0.2754,1.9333,1.8387,3036,Energy,297.0,"Petrolia SE, together with its subsidiaries, operates as a rental equipment company for the oil industry in Norway, rest of Europe, Asia, Australia, and internationally. It operates through two segments, Exploration & Production, and Oil Service. The company engages in the sale and rental of drilling equipment; and rental of land rigs. It rents drilling equipment, such as drill pipes, and test strings and tubings, as well as casing, handling, and auxiliary tools and other equipment. The company also provides inspection and maintenance services; and various services for equipment. It serves oil companies, drilling contractors, and oil service companies. The company was formerly known as Petrolia E&P Holdings SE and changed its name to Petrolia SE in January 2013. Petrolia SE was founded in 1997 and is based in Limassol, Cyprus.",Limassol,Cyprus,[],http://www.petrolia.no,1.0,Office 401,Oil & Gas Equipment & Services,9.1,9.0,3.705036,,0.0,,9.0,,600370.0,,9.1,7.354706,,9.0,,600370.0,,,,,,0.73461,,,8.75,2.0,NOK,32474.0,,,,520377440.0,,,176011.0,7.8678174,8.75,8.8,,0.0,32474.0,12.6,,,,1.51,8.7,False,,0.0,9.0,OSL,PETROLIA SE,Petrolia SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,PSE.OL,finmb_884403,no_market,,8.258,,-0.0130900005,42.073,1.9545457,,,,59133800.0,,,0.665,,,,1577750400.0,0.0,-866000.0,-0.015,,,13.233082999999999,0.9263,1640908800.0,1577750400.0,,,3429168.0,546196480.0,,1351036800.0,1:11,,,,,,,,,,,https://logo.clearbit.com/petrolia.no,357 2 5725777,4th Floor 205 Christodoulou Chatzipavlou Street Loulloupis Court,,357 2 5356500,,,,6a1a430d-75a1-3cde-981d-96b5ae17f931
PNOR,PetroNor E&P Limited,Energy,0.93,0.93,0.93,9,,903.65,-0.0159,-0.02,-0.0211,-0.0882,-0.1484,W1S 4FF,Energy,15.0,"PetroNor E&P Limited operates as an oil and gas exploration and production company in West Africa. It holds 6 licenses in the Republic of Congo, Senegal, Nigeria, and The Gambia, as well as has proved and probable reserves of 11.19 million barrels of oil. The company was founded 2017 and is headquartered in London, the United Kingdom.",London,United Kingdom,[],http://www.petronorep.com,1.0,48 Dover Street,Oil & Gas E&P,0.945,0.935,0.84099066,,0.0,,0.935,,131618.0,,0.945,0.9665,,0.935,,131618.0,,,,,,,,,0.925,4.0,NOK,40250.0,,,,903648448.0,,,273158.0,8.348871,0.925,0.93,,,40250.0,1.314,,,,0.45,0.9279999999999999,False,,,0.935,OSL,PETRONOR E&P LTD,PetroNor E&P Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,PNOR.OL,finmb_606891472,no_market,,8.624,,-0.123909995,31.871,-0.12337661,,,,971665024.0,,,0.005,,,,1577750400.0,0.0077600004000000005,-13412000.0,-0.011000000000000001,,,186.0,0.008790000000000001,1640908800.0,1585612800.0,,,121982860.0,933473024.0,,,,,,-0.24100000000000002,,,,,,,,https://logo.clearbit.com/petronorep.com,44 20 3655 7810,,,,,,,948511a1-bf9e-31a6-b576-fda3fb9f0023
PEXIP,Pexip Holding,Information technology,89.01,89.01,89.14,464,,8989.68,-0.0336,0.0231,0.0173,,,0283,Technology,182.0,"Pexip Holding ASA, a technology company that delivers a video-first meeting platform. Its platform simplifies video communication across borders, businesses, and platforms, enabling everyone to be seen, heard, and included. The company offers self-hosted and as-a-service deployment options for enterprise video conferencing built on the Pexip Infinity technology; and provides interoperability, including Microsoft Teams, Skype for Business, Google Hangouts Gateway interop, video system device registration, and a world-class meeting and calling service. The company has operations in the Asia Pacific, Europe, the Middle East, Africa, and the Americas. Pexip Holding ASA was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.pexip.com,1.0,Lilleakerveien 2a,Software—Application,92.1,91.0,88.18048,,0.0,,91.5,,231032.0,,92.1,85.27794,,91.0,,231032.0,,,,,,,,,88.51,2.0,NOK,78369.0,,,,8989654016.0,,,571735.0,20.899319000000002,88.51,89.14,,,78369.0,110.0,,,,78.8,89.0,False,,,91.5,OSL,PEXIP HOLDING ASA,Pexip Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PEXIP.OL,finmb_595955356,no_market,,17.124000000000002,,0.10345,121.22399999999999,inf,,,,100996000.0,,,10.802,,,,1577750400.0,,44497000.0,0.5429999999999999,,,8.240141,,1640908800.0,1585612800.0,,,40089179.0,7365663232.0,,,,,,5.915,,,,,,,,https://logo.clearbit.com/pexip.com,,,163.92266999999998,,,,,4fd14c49-3507-3a69-9fc2-7007e571b044
