ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid
MRCEL-ME,0277,Technology,187,"Mercell Holding AS provides software platform for public e-tendering and procurement in the Nordic region. The company's software enables easy compliance with EU regulations for public buyers that are required by law to publish tenders through an e-tendering platform. Its two-sided SaaS marketplace platform also caters to the needs of the supply side and facilitates interaction between buyers and suppliers. The company also offers tender consulting services. Mercell Holding AS was founded in 1999 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.mercell.com,1,Askekroken 11,Software—Application,7.85,7.78,8.012333,,0,,8.1,,150571,,7.85,8.012333,,7.78,,150571,,,,,,,,,7.74,2,NOK,21471,,,,2289356800,,,724978,13.803095,7.74,7.9,,,21471,8.8,,,,7.4,7.75,False,,,8.1,OSL,MERCELL HOLDING AS,Mercell Holding AS,Europe/Oslo,CEST,False,7200000,EQUITY,MRCEL-ME.OL,finmb_254089355,no_market,,10.554,,-0.3549,256.717,,,,,289792000,,,0.466,,,,1577750400,,-58862548,-0.264,,,16.95279,,1640908800,,,,93786083,1750406016,,,,,,,,,,,,,,https://logo.clearbit.com/mercell.com,47 21 01 88 00,,,,,,,345d8233-c554-328e-9966-89a297fb5c37
NOM,0250,Basic Materials,7,"Nordic Mining ASA, together with its subsidiaries, engages in the exploration, extraction, and production of industrial minerals and metals in Norway and internationally. The company primarily explores for rutile, garnet, quartz, lithium/lithium carbonate, and nickel deposits, as well as seabed massive sulfides and other seabed mineral deposits. Its flagship project is the EngebÃ¸ project located in the Naustdal in Sunnfjord municipality in Vestland county on the west coast of Norway. Nordic Mining ASA was founded in 2006 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.nordicmining.com,1,Vika Atrium,Other Industrial Metals & Mining,2.38,2.4,2.0408273,,0,,2.45,,319887,,2.38,2.3379412,,2.4,,319887,,,,,,1.344367,,,2.38,4,NOK,185230,,,,477930656,,,1022915,,2.38,2.43,,8417800,185230,3.8,-13.444445,,,1.25,2.42,False,,27355300,2.45,OSL,NORDIC MINING ASA,Nordic Mining ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOM.OL,finmb_27206332,no_market,,,,0,-5.379,0.1506201,,,,197492000,,,0.918,,,,1577750400,0.06196,-97241000,-0.616,,,2.6361656,0.19563,1640908800,1585612800,,,161222408,401314432,,1481155200,1:6,,,,,,,,,,,https://logo.clearbit.com/nordicmining.com,47 22 94 77 90,Entrance A 5th Floor Munkedamsveien 45,,47 22 94 77 91,,,,f23ff91d-2d02-3d64-be44-2a1aa0e4e9fe
NODL,HM 08,Energy,2,"Northern Drilling Ltd., a drilling contractor, focuses on acquiring and operating offshore drilling rigs for oil and gas industry. It owns two semi-submersible drilling rigs, as well as owns two drillships and an option to acquire a third drillship. The company was incorporated in 2017 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.northerndrillingltd.com,1,Par La Ville Place,Oil & Gas Drilling,6.6,6.69,6.7817626,,0,,6.69,,36035,,6.6,6.3408823,,6.69,,36035,,,,,,2.667612,,,6.4,2,NOK,7659,,,,106316472,,,99103,4.596078,6.4,6.59,,0,7659,33.5,-24.407408,,,2.1,6.4,False,,0,6.69,OSL,NORTHERN DRILLING,Northern Drilling Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,NODL.OL,finmb_423276374,no_market,,3.666,,-0.77883005,,-0.78431374,,-0.27,,16133000,,,15.705,,,,1577750400,0.75004,-18016000,-0.182,,,0.4196116,0.39400002,1640908800,1585612800,,,8754259,84797912,,,,,,,,,,,,,,https://logo.clearbit.com/northerndrillingltd.com,,14th Par La Ville Road,,,,,,93da0603-ff72-38a9-8236-0d8bf6368755
MOWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOD,7052,Technology,822,"Nordic Semiconductor ASA, a fabless semiconductor company, designs, develops, and sells integrated circuits and related solutions for short and long range wireless communication in Europe, the Americas, and the Asia/Pacific. The company specializes in ultra-low power components, based on its proprietary 2.4 GHz RF, Bluetooth low energy, and LTE-M and NB- Internet of Things (IoT); and develops long power cellular IoT. It also provides Bluetooth 5 solutions; low power cellular devices for the IoT; and Bluetooth 5.1 solutions for direction finding applications. In addition, the company offers Zigbee 3.0 IoT solutions; Thread solution for low-power IEEE 802.15.4 devices; nRF52 and nRF51 series system-on-chips, and nRF5 software development kits; ANT, a proprietary ultra-low power wireless solution for battery operated products; and application specific integrated circuits and related consulting services. Further, it provides software for system development, communication stacks, and application layer software, as well as development tools for desktops, mobiles, and clouds. The company's products are used in various applications, such as audio and music, automotives, beacons, computer peripherals, connected health and homes, education, industrial automation, LED lightings, logistics and transport, retail and payment, sports and fitness, toys and gaming, virtual reality and augmented reality products, mobile phone accessories, and consumer electronics, as well as wearables, including connected watches, jewelry, proximity tags, and smart clothes and apparels. Nordic Semiconductor ASA was founded in 1983 and is headquartered in Trondheim, Norway.",Trondheim,Norway,[],http://www.nordicsemi.com,1,Otto Nielsens veg 12,Semiconductor Equipment & Materials,94.15,94.45,63.48849,,0,,94.45,,279622,,94.15,85.95588,,94.45,,279622,,,,,1308268800,1.452961,,,92.9,2,NOK,111934,,,,16598393856,,,468799,51.230877,92.9,93.55,,96500,111934,96.2,1167.5,,,31.48,93.35,False,,581300,94.45,OSL,NORDIC SEMICONDUCT,Nordic Semiconductor ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOD.OL,finmb_884166,no_market,,51.102,,0.04478,585.123,1.4265466,,0.08,,177712992,,,1.371,,,,1577750400,0.55627996,14507000,0.083,,,68.12546,0.13182001,1640908800,1593475200,,,171036252,16556654592,,,,,,0.5,,,,,,,,https://logo.clearbit.com/nordicsemi.com,47 72 89 89 00,,1125.3013,,,,,61ea7640-f972-397d-be57-4173fa2df326
MULTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NANO,0884,Healthcare,43,"Nordic Nanovector ASA, a biopharmaceutical company, develops and commercializes therapeutics for haematological cancers. The company's lead product candidate is Betalutin, an antibody-radionuclide-conjugate, which has completed Phase I/IIa clinical trial for the treatment of patients with non-hodgkin lymphoma, a life-threatening blood cancer. Nordic Nanovector ASA has collaboration agreements with Paul Scherrer Institute; Areva Med; LegoChemBio; and Heidelberg Pharma. The company was formerly known as Nordic Nanovector AS and changed its name to Nordic Nanovector ASA in 2014. Nordic Nanovector ASA was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.nordicnanovector.com,1,KjelsÃ¥sveien 168 B,Biotechnology,26.7,26.7,19.860357,,0,,26.9,,835925,,26.7,22.078236,,26.7,,835925,,,,,,0.999419,,,26.24,2,NOK,70407,,,,1767845888,,,425418,,26.24,26.72,,10000,70407,40,-3.3567839,,,9.57,26.62,False,,100000,26.9,OSL,NORDIC NANOVECTOR,Nordic Nanovector ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NANO.OL,finmb_117497706,no_market,,,,0,-2.941,,,-7.96,,66161900,,,4.362,,,,1577750400,0.24163,-435830016,-7.274,,,6.1256304,0.14242,1640908800,1585612800,,,51454245,1385795840,,,,,,,,,,,,,,https://logo.clearbit.com/nordicnanovector.com,47 22 18 33 01,,,47 22 58 00 07,,,,00442fdb-da3e-3712-821e-59d32a59825e
NEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHY,0240,Basic Materials,35000,"Norsk Hydro ASA operates as an integrated aluminum company worldwide. It operates through six segments: Bauxite & Alumina, Primary Metal, Metal Markets, Rolled Products, Extruded Solutions, and Energy. The Bauxite & Alumina segment engages in bauxite mining activities, production of alumina, and related commercial activities, primarily the sale of alumina. The Primary Metal segment is involved in the primary aluminum production, remelting, and casting activities. This segment principally offers extrusion, sheet, and standard ingots, as well as foundry alloys. The Metal Markets segment sells products from the company's primary metal plants; operates remelters; and trades in physical and financial metals. The Rolled Products segment operates rolling mills and a primary metal plant. This segment principally offers aluminum foils, strips, sheets, and lithographic plates for application in the packaging, automotive, building and general engineering, and transport industries, as well as for offset printing plates. The Extruded Solutions segment offers extrusion profiles, building systems, and precision tubing products for construction, automotive and heating, and ventilation and air conditioning sectors. The Energy segment owns and operates 26 hydroelectric power plants with an installed capacity of approximately 2,000 MW in Norway. Norsk Hydro ASA was founded in 1905 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.hydro.com,1,Drammensveien 260,Aluminum,28.6,28.6,25.647913,0.043706294,0,,28.6,,5044497,,28.6,27.100588,1.25,28.6,,5044497,,,,,1589241600,0.937862,,,27.8,2,NOK,1543862,,,,57126117376,,,6679762,0.40193427,27.8,27.91,,410000,1543862,36.41,7.494623,,,19.135,27.89,False,,1100,28.6,OSL,NORSK HYDRO ASA,Norsk Hydro ASA,Europe/Oslo,CEST,True,7200000,EQUITY,NHY.OL,finmb_292387,no_market,,0.523,,-0.03373,7.389,,,3.72,,2048999936,,,36.912,,,,1577750400,0.29948,-4793999872,-2.341,,,0.75530994,0.34263,1640908800,1593475200,,,1339123950,74338402304,,1147219200,5:1,,,,,,,,,,,https://logo.clearbit.com/hydro.com,47 22 53 81 00,VÃ¦kerÃ¸,,47 22 53 27 25,,,,393ecc80-795c-3904-9f9c-8b2facbb321b
NPRO,0250,Real Estate,51,"Norwegian Property ASA, a real estate investment company, acquires, develops, manages, and sells commercial real estate properties in Norway. Its properties primarily comprise office premises with associated warehousing and car parks, and retail and restaurant spaces. As of December 31, 2019, the company owned 28 office, commercial, and residential properties primarily in Oslo; and a development property at Forus in Stavanger. The company was incorporated in 2005 and is headquartered in Oslo, Norway. Norwegian Property ASA is a subsidiary of Geveran Trading Co Ltd.",Oslo,Norway,[],http://www.norwegianproperty.no,1,StÃ¸perigata 2,Real Estate Services,11.45,11.7,11.978633,0.012227074,0.3443,,11.7,,23507,,11.45,11.783824,0.14,11.7,,23507,,,,0.28,1581379200,0.545876,,,11.4,2,NOK,981,,,,5775424000,,,31575,2.9986625,11.4,11.7,,361700,981,15.15,24.893618,,,9.24,11.35,False,0.025,27100,11.7,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.879,,0.16937,21.898,-0.02136755,,0.47,,493625984,,,16.064,,,,1577750400,0.20047002,326200000,0.648,,,0.7283367,0.80237997,1640908800,1593475200,,,84182909,13248013312,,,,,,,,,,,,,,https://logo.clearbit.com/norwegianproperty.no,47 22 83 40 20,,18.055555,,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba
NAS,1330,Industrials,9389,"Norwegian Air Shuttle ASA, together with its subsidiaries, provides scheduled and charter airline services in Norway and internationally. As of December 31, 2019, the company operated a total of 156 aircraft, whereas 65 owned and 101 leased aircrafts in approximately 500 routes to 150 destinations across Europe into North Africa, the Middle East, North America, South America, and South-East Asia. It is also involved in aircraft financing, leasing, and ownership activities; and commercial cargo activities, as well as handles crew services, airline operative support, administrative, ground handling services, and holiday packages through web portal. The company was founded in 1993 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://www.norwegian.com,1,OksenÃ¸yveien 3,Airlines,1.32,1.32,10.65427,,0,,1.3375,,57951417,,1.32,2.4789853,,1.32,,57951417,,,,,,1.308943,,,1.223,4,NOK,24181343,,,,4556768256,,,49384635,0.10470058,1.223,1.257,,128200,24181343,48.17,-0.062239844,,,1.223,1.254,False,,6100,1.3375,OSL,NORWEGIAN AIR SHUT,Norwegian Air Shuttle ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NAS.OL,finmb_9002664,no_market,,1.424,,-0.03712,16.722,-0.9592215,,,,3628000000,,,25.074,,,,1577750400,0.28066,-1615399936,-12.63,,,0.050091732,0.10098,1640908800,1577750400,,,1738635491,61988405248,,,,,,,,,,,,,,https://logo.clearbit.com/norwegian.com,47 67 59 30 00,,,,,,,b01488e9-9c31-39e7-bf9d-d0da043e61bb
NRS,7414,Consumer Defensive,175,"Norway Royal Salmon ASA produces, harvests, sells, and markets smolt and salmon products in Norway. The company offers fresh and frozen fish, round fish, fillet, portions, and smoked and marinated products. It also exports its products. Norway Royal Salmon ASA was founded in 1992 and is based in Trondheim, Norway.",Trondheim,Norway,[],http://www.norwayroyalsalmon.com,1,Ferjemannsveien 10,Farm Products,235.4,232,223.58032,0.01050977,0.6852,,236,,13903,,235.4,227.42941,2.474,232,,13903,,,,2.47,1591315200,0.002903,,,232,2,NOK,3004,,,,10008664064,,,29288,1.8638059,232,234.2,,131900,3004,254,12.605405,,2.14,170.5,233.2,False,0.0105,42600,236,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000,EQUITY,NRS.OL,finmb_22969855,no_market,,2.001,,0.22389999,26.83,0.20656061,,18.5,,42918800,,,76.735,,,,1577750400,0.14016,265951008,27.112,,,3.0390303,0.66208,1640908800,1585612800,,,13882894,10743717888,,1591315200,1:1,,,-0.73,,,,,,,,https://logo.clearbit.com/norwayroyalsalmon.com,47 73 92 43 00,PO Box 2608 Sentrum,8.601357,47 73 92 43 01,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5
OBSERV,0255,Healthcare,7,"Observe Medical ASA develops and markets medical technology products for patients, healthcare professionals, and hospitals in Europe and the United States. The company offers Sippi, a digital urine measuring system that automatically delivers data to electronic patient journal systems. It also develops Sippcoat, a technology that hampers the formation of biofilms in urine collection and drainage systems. The company was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://observemedical.com,1,Henrik Ibsensgate 90,Medical Devices,14.5,15,12.655728,,0,,15,,46192,,14.5,14.708823,,15,,46192,,,,,,,,,14,2,NOK,6063,,,,273042080,,,22447,1503.7261,14,14.2,,,6063,20.5,,,,5.902,14,False,,,15,OSL,OBSERVE MEDICAL,Observe Medical ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OBSERV.OL,finmb_638427790,no_market,,1385.407,,0,-17.225,Infinity,,,,19433600,,,0.954,,,,1577750400,0.11623,-13250616,-0.864,,,14.727464,0.77686,1640908800,1585612800,,,5984410,251558096,,,,,,,,,,,,,,https://logo.clearbit.com/observemedical.com,,,,,,,,25009432-ca8b-3b95-8eba-cd40c626353f
NOFI,1364,Financial Services,85,"Norwegian Finans Holding ASA, through its subsidiary, Bank Norwegian AS, provides various digital banking products and services to retail customers in Norway, Finland, Sweden, and Denmark. It offers deposit accounts, installment loans, and credit cards through Internet. The company also provides a combined credit card and reward card in cooperation with the airline Norwegian. Norwegian Finans Holding ASA was founded in 2007 and is based in Fornebu, Norway.",Fornebu,Norway,[],http://www.banknorwegian.no/OmOss/InvestorRelations,1,SnarÃ¸yveien 36,Banks—Regional,76.05,77.05,65.727844,0.041814595,0,,77.8,,270269,,76.05,70.03824,3.18,77.05,,270269,,,,,1588204800,1.537746,,,75.25,2,NOK,523557,,,,14086137856,,,382419,3.6890285,75.25,75.45,,795000,523557,102.8,7.0514016,,,32.24,75.35,False,,50000,77.8,OSL,NORWEGIAN FIN HLDG,Norwegian Finans Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOFI.OL,finmb_47733558,no_market,,5.536,,0.48794997,,0.33421063,,10.7,,186695008,,,52.654,,,,1577750400,0.33036998,1863182976,9.98,,,1.4329395,0.32112998,1640908800,1585612800,,,105340787,21137901568,,,,,,-0.243,,,,,,,,https://logo.clearbit.com/banknorwegian.no,,,7.56012,,,,,2047ec1b-f1d8-3fc2-aae8-a0e1b730c021
NOR,0158,Energy,29,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.noreco.com,1,Nedre Vollgate 1,Oil & Gas E&P,153,153,160.10072,,0,,153,,7497,,153,153.33333,,153,,7497,,,,,,0.279907,,,150,2,NOK,1160,,,,3628690432,,,18188,7.544055,150,151,,50000,1160,255,8.78063,,,105,150.5,False,,200100,153,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOR.OL,finmb_24349084,no_market,,9.2,,0.43243,20.395,-0.3625,,17.14,,24110900,,,28.22,,,,1577750400,0.13282,208000000,9.778,,,5.3330975,0.026600001,1640908800,1585612800,,,5919351,4425073664,,1431648000,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,47 22 33 60 00,,15.391696,,,,,42d25bec-cf8f-30f3-a632-33cae79974f4
NRC,1366,Industrials,1986,"NRC Group ASA, together with its subsidiaries, engages in the infrastructure business in Norway, Sweden, and Finland. It provides rail, metro, tram, harbor, and road related infrastructure services, including groundwork, specialized track work, safety, electro, telecom, and signaling systems, as well as project management, construction, maintenance, environment services, concrete works, and fibers. The company was formerly known as Blom ASA and changed its name to NRC Group ASA in May 2015. NRC Group ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.nrcgroup.com,1,Lysaker Torg 25,Railroads,33.95,34,31.440289,,0,,34.15,,44006,,33.95,32.744118,,34,,44006,,,,,1524182400,0.394308,,,33.6,2,NOK,3231,,,,2461309696,,,67387,0.38963267,33.6,33.8,,,3231,62.2,,,,18.8,33.7,False,,,34.15,OSL,NRC GROUP ASA,NRC Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NRC.OL,finmb_876360,no_market,,0.566,,-0.00602,33.722,-0.42845118,,6.83,,72927696,,,38.059,,,,1577750400,0.34921002,-113000000,-0.682,,,0.8867811,0.20921,1640908800,1585612800,,,45703372,3574530304,,1384992000,1:100,,,,,,,,,,,https://logo.clearbit.com/nrcgroup.com,47 90 40 70 97,,,,,,,df5bdbf5-1f2a-37df-a179-697b4068de08
