ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
SCHB,0105,Communication Services,5006,"Schibsted ASA, together with its subsidiaries, operates as a media company. The company operates through Marketplaces, Publishing, and Growth segments. It operates online marketplaces that connect buyers and sellers; offers online classifieds services; and publishes printed and online newspapers, and subscription-based newspapers. The company is also involved in printing and distribution, as well as online consumer finance and price comparison activities. It operates in Norway, Sweden, France, Spain, other European countries, and internationally. The company was founded in 1839 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.schibsted.com,1,Akersgata 55,Publishing,345.4,342,243.35828,0.005790388,0,,351.8,,124210,,345.4,324.32,2,342,,124210,,,,,1557100800,0.898192,,,342,2,NOK,20150,,,,85018288128,,,103713,4.436354,342,351.4,,19800,20150,360.8,,,,164.4,351.2,False,,49700,351.8,OSL,SCHIBSTED ASA,Schibsted ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SCHB.OL,finmb_878146,no_market,,4.827,,0.03313,35.216,0.35984254,,,,129360000,,,45.603,,,,1577750400,0.49286997,635000000,2.698,,,7.710019,0.26551,1640908800,1593475200,,,166450463,92512018432,,,,,,0.738,,,,,,,,https://logo.clearbit.com/schibsted.com,47 23 10 66 00,Sentrum PO Box 490,130.31876,47 23 10 66 01,,,,b1a894a0-8db7-323e-bced-65ce26c26d75,
RIVER-ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS NOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDRL,HM 08,Energy,4538,"Seadrill Limited, an offshore drilling contractor, provides offshore drilling services to the oil and gas industry worldwide. It operates in three segments: Floaters, Jack-up Rigs, and Other. The Floaters segment offers drilling, completion, and maintenance services for offshore exploration and production wells. Its drilling contracts relates to semi-submersible rigs and drill ships for harsh and benign environments in mid, deep, and ultra-deep waters. The Jack-up Rigs segment provides drilling, completion, and maintenance services for offshore exploration and production wells. Its drilling contracts relate to jack-up rigs for operations in harsh and benign environment in shallow waters. The Other segment offers management services to third parties and related parties. The company operates a fleet of 35 drilling units, including 7 drill ships, 12 semi-submersible rigs, and 16 jack-up rigs. It serves oil super-majors, state-owned national oil companies, and independent oil and gas companies. Seadrill Limited was founded in 2005 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.seadrill.com,1,Par-la-Ville Place,Oil & Gas Drilling,2.22,2.33,4.990464,,0,,2.33,,441943,,2.22,3.3230555,,2.33,,441943,,,,,,2.599817,,,2.226,4,NOK,82541,,,,230511664,,,786572,0.21343672,2.226,2.318,,115900,82541,33.84,-0.35121214,,,2.1,2.29,False,,487300,2.33,OSL,SEADRILL LTD,Seadrill Limited,Europe/Oslo,CEST,False,7200000,EQUITY,SDRL.OL,finmb_22532593,no_market,,5.953,,-2.28333,47.628,-0.9223233,,,,100330000,,,-2.352,,,,1577750400,0.37392,-2465999872,-24.66,,,,0.27479,1640908800,1593475200,,,75973804,6429762048,,,,,,,,,,,,,,https://logo.clearbit.com/seadrill.com,441 295 6935,4th Floor 14 Par-la-Ville Road,,441 295 3494,,,,f34cf53e-3abd-370d-b16d-49b3354d00b7,
SNOR,6509,Financial Services,148,"Sparebank 1 Nordvest provides various banking services in Norway. The company offers savings and deposit accounts; car, motorcycle, boat, and construction loans; and mortgages. It also provides business insurance products, which include liability, auto, mortgage, operating loss, asset, commercial, and project insurance products; personal insurance products, such as life, travel, and accidental insurance products; pension products; bank cards; payment and debt collection services; and mobile and online banking services. In addition, the company offers bank guarantees, trade credit products, and operating credit products for agriculture, as well as factoring, leasing, and repayment products and services. The company was founded in 1835 and is based in Kristiansund, Norway. Sparebank 1 Nordvest is a subsidiary of SpareBank 1 Gruppen AS.",Kristiansund,Norway,[],http://www.sparebank1.no/nb/nordvest,1,Langveien 21,Banks—Regional,109,109,109.54317,0.059633028,0.65389997,,109,,468,,109,109.74286,6.5,109,,468,,,,6.5,1585785600,0.108252,,,109,2,NOK,350,,,,244440128,,,356,0.5796376,109,110,,0,350,128,9.511344,,,95,108,False,0.0596,0,109,OSL,SPAREBK 1 NORDVEST,Sparebank 1 Nordvest,Europe/Oslo,CEST,False,7200000,EQUITY,SNOR.OL,finmb_49703696,no_market,,8.398,,0.33244,,-0.018018007,,11.46,,2242570,,,993.341,,,,1577750400,0.05173,22056000,9.935,,,0.1097307,0.50136,1640908800,1593475200,,,1234900,3541564160,,,,,,-0.031,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 39 00,,10.971313,47 71 58 01 50,,,,395299a7-1e64-35a5-817a-5edb041835b0,
SIKRI-ME,1366,Technology,101,"Sikri Holding AS provides case processing, and document management and archiving solutions to the public sector in Norway. Its products include Elements Sak-Arkiv, a case archive system for the management of public services; Elements eByggesak, a case management tool specially adapted for construction case processing; and Elements RiskManager, an electronic quality system that supports the business with quality and management processes, non-conformance management, notifications, and risk assessments for both the public and private sectors. The company's products also comprise Elements Cloud that supports external login, as well as integrates login solutions in the market, such as ADFS and SAML-based identity solutions; and Elements Lekdommer, a web-based solution for municipalities in connection with the election, updating, and exemption treatment of co-judges in the district court and co-judges and storage members in the storage court. In addition, it offers courses and training, consulting, and support, as well as provides personal counseling of key resources. The company was founded in 2000 and is based in Lysaker, Norway.",Lysaker,Norway,[],http://www.sikri.no,1,Vollsveien 4A,Information Technology Services,105,105,104.93359,,,,105,,2098,,105,106.440285,,105,,2098,,,,,,,,,102,2,NOK,2123,,,,1503633024,,,9500,,102,102.1,,,2123,135,,,,87,102,False,,,105,OSL,SIKRI HOLDING AS,Sikri Holding AS,Europe/Oslo,CEST,False,7200000,EQUITY,SIKRI-ME.OL,finmb_665908878,no_market,,,,0,,Infinity,,,,14741500,,,4.162,,,,,,,,,,24.507448,,,1585612800,,,,1582392064,,,,,,979252,,,,,,,,https://logo.clearbit.com/sikri.no,47 90 53 00 49,,,,,,,b6cf3402-2981-3a2a-bc32-abacced18a98,
MING,,Financial Services,1515,"SpareBank 1 SMN, together with its subsidiaries, provides various financial and banking products and services to personal and corporate customers in Norway and internationally. The company provides advisory services; and a range of products in the fields of financing, savings and investment, insurance, and payment services. It also offers investment and operations financing, domestic and foreign money transfers, fixed income and currency hedging, investment of surplus liquidity, structured products, and insurance of individuals and buildings/operating equipment; factoring and accountancy services; leasing services and loans; and mobile and online banking services. In addition, the company provides real estate and asset management services; and credit and debit cards, as well as stock trading services. SpareBank 1 SMN was founded in 1823 and is headquartered in Trondheim, Norway.",Trondheim,Norway,[],http://www.sparebank1.no/nb/smn,1,no. 4 SÃ¸ndre gate,Banks—Regional,87.6,88,78.258995,0.057077628,0.5927,,88,,97022,,87.6,84.28286,5,88,,97022,,,,5,1585267200,0.91506,,,86.8,2,NOK,10187,,,,11295731712,,,151806,2.2178934,86.8,87.1,,130100,10187,106,8.996898,,4.75,58.2,86.9,False,0.0571,113200,88,OSL,SPAREBANK 1 SMN,SpareBank 1 SMN,Europe/Oslo,CEST,False,7200000,EQUITY,MING.OL,finmb_881999,no_market,,5.38,,0.34636003,,-0.09969175,,9.67,,129836000,,,151.147,,,,1577750400,0.40594003,1091000064,8.433,,,0.5755986,0.05777,1640908800,1593475200,,,124142092,27398744064,,1238112000,6:5,,,0.023,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 73 00,,10.316614,,,,,7be6b8a4-5b90-3fbc-9371-245907c7b391,
RING,3510,Financial Services,220,"SpareBank 1 Ringerike Hadeland provides various banking products and services to retail and corporate customers in Norway. The company offers saving, deposit, and currency accounts; vehicle, house and travel, and pet insurance products, as well as life, children, disability, critical illness, accident, health, and business and personal products; mobile and online banking services; and debit and credit cards. It also provides mortgages; car, boat, and other vehicles; consumer and other loans; and bank guarantees, construction loans, trade credit, and operating credit for agriculture, as well as factoring, leasing, and repayment services. In addition, the company offers services for buying and selling of property; accounting, financing, payment and collection, and placement services; pension products; and savings and investment products. The company was founded in 1833 and is based in HÃ¸nefoss, Norway.",HÃ¸nefoss,Norway,[],http://www.sparebank1.no/ringerike-hadeland,1,SÃ¸ndre Torv 6,Banks—Regional,224,224,218.63571,0.059375,0.67440003,,224,,230,,224,227.83333,13.3,224,,230,,,,13.3,1584662400,0.322891,,,224,2,NOK,1133,,,,3505689600,,,487,4.5721774,224,226,,30000,1133,240,10.54614,,5.25,185,224,False,0.0594,27700,224,OSL,SPAREBK RING HADEL,SpareBank 1 Ringerike Hadeland,Europe/Oslo,CEST,False,7200000,EQUITY,RING.OL,finmb_9220341,no_market,,8.871,,0.4139,,0.06666672,,21.24,,15650400,,,238.971,,,,1577750400,0.049590003,308913984,19.731,,,0.93735224,0.73478997,1640908800,1593475200,,,4304487,6801690624,,,,,,-0.082,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 21 30,,11.352694,47 32 11 33 01,,,,224474a1-3bbb-3a9b-bc52-ac97ff01b43b,
SBO,0380,Real Estate,87,"Selvaag Bolig ASA, a housing development company, engages in the development, construction, and sale of residential properties in Greater Oslo, Bergen, Stavanger, Trondheim, and Stockholm. The company offers its properties under the Start, Home, and Pluss brands. The company was founded in 2008 and is headquartered in Oslo, Norway. Selvaag Bolig ASA is a subsidiary of Selvaag AS.",Oslo,Norway,[],http://www.selvaagboligasa.no,1,Silurveien 2,Real Estate Services,53.8,53.9,49.787052,0.08364312,0.1993,,54.4,,58186,,53.8,52.032856,4.5,53.9,,58186,,,,4.5,1597968000,0.592168,,,52.6,2,NOK,165396,,,,4936755200,,,76780,1.738983,52.6,53,,199000,165396,77,10.817997,,6.9,38.95,52.6,False,0.0836,2400,54.4,OSL,SELVAAG BOLIG AS,Selvaag Bolig ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SBO.OL,finmb_104553470,no_market,,2.456,,0.57728,11.38,0.03262961,,4.89,,93146304,,,25.447,,,,1577750400,0.21912001,1638814976,17.181,,,2.0788305,0.57431,1640908800,1593475200,,,37854196,6972692480,,,,,,-0.768,,,,,,,,https://logo.clearbit.com/selvaagboligasa.no,47 23 13 70 00,,3.0789828,,,,,a7d9d772-1147-377d-a6d7-d4a6ebbfa4eb,
SIOFF,4610,Energy,1102,"Siem Offshore Inc., together with its subsidiaries, owns and operates offshore support vessels for the offshore energy service industry. It operates platform supply vessels (PSVs); offshore subsea construction vessels (OSCVs); anchor-handling tug supply vessels (AHTS vessels); other vessels, including fast crew, fast supply, and oil spill recovery vessels; and scientific core-drilling and others. As of March 31, 2020, it had a fleet of 33 vessels, which included seven PSVs, four OSCVs, ten AHTS vessels, two well-intervention vessels, one scientific core-drilling vessel, five Brazilian flagged vessels, and three Canadian flagged vessels comprising AHTS vessels and PSVs. It operates in Norway, North Sea, the Arctic Ocean, Northern Pacific Ocean, West Africa, Australia, South East Asia, Canada, and Brazil. The company was founded in 2005 and is headquartered in Kristiansand, Norway. Siem Offshore Inc. is a subsidiary of Siem Europe S.a r.l.",Kristiansand,Norway,[],http://www.siemoffshore.com,1,Nodeviga 14,Oil & Gas Midstream,0.8,0.88,0.9185714,,0,,0.88,,9877,,0.8,0.9166667,,0.88,,9877,,,,,1399334400,0.709036,,,0.75,4,NOK,33041,,,,701054272,,,58939,2.6320395,0.75,0.85,,137000,33041,2,-37.5,,,0.6,0.75,False,,132200,0.88,OSL,SIEM OFFSHORE INC,Siem Offshore Inc.,Europe/Oslo,CEST,False,7200000,EQUITY,SIOFF.OL,finmb_23954324,no_market,,6.359,,-1.17231,18.372,-0.36,,-0.02,,934739008,,,0.092,,,,1577750400,0.00196,-312263008,-0.333,,,8.152174,0.97419,1640908800,1593475200,,,30500526,1693640064,,,,,,,,,,,,,,https://logo.clearbit.com/siemoffshore.com,47 38 60 04 00,,,47 37 40 62 86,,,,a3c28fbe-b1c0-3929-ae8a-638a1b89f2da,
SOFTOX-ME,0275,Healthcare,12,"SoftOx Solutions AS, together with its subsidiaries, operates as a medtech company in Norway. Its SoftOx technology kills the microorganisms in biofilms by acting on various microbial components. The company engages in the development of SoftOx Wound Irrigation Solution that is under preclinical studies for the prevention and treatment of infections on breached or compromised skin, including acute wounds and skin lesions in patients with eczema; and SoftOx Biofilm Eradicator, which is in preclinical studies to treat biofilm infections in non-healing chronic wounds. The company was founded in 2012 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.soft-ox.com,1,Hoffsveien 1A,Biotechnology,51,50,69.95,,0,,51.5,,16963,,51,55.538887,,50,,16963,,,,,,-6.182229,,,49,2,NOK,20054,,,,384449600,,,57215,94.972,49,49.6,,,20054,116,,,,18,49.2,False,,,51.5,OSL,SOFTOX SOLUTIONS,SoftOx Solutions AS,Europe/Oslo,CEST,False,7200000,EQUITY,SOFTOX-ME.OL,finmb_545902392,no_market,,84.396,,0,-14.763,,,,,7751000,,,10.206,,,,1577750400,,-19330244,-2.494,,,4.859886,,1640908800,1585612800,,,5100391,341636992,,1530489600,50:1,,,,,,,,,,,https://logo.clearbit.com/soft-ox.com,47 97 75 90 71,,,,,,,101cdf12-74dc-3bc7-9b72-4c9802a2c1d8,
SHLF,,Energy,2160,"Shelf Drilling, Ltd., through its subsidiaries, operates as a shallow water offshore drilling contractor in the Middle East, North Africa, the Mediterranean, South East Asia, India, and West Africa. It provides equipment and services for the drilling, completion, and well maintenance of shallow water offshore oil and natural gas wells. The company serves government owned or controlled energy companies, and integrated oil companies or independent exploration and production companies. As of December 31, 2019, it owned 32 independent-leg cantilever jack-up rigs. The company was founded in 2012 and is headquartered in Dubai, the United Arab Emirates.",Dubai,United Arab Emirates,[],http://www.shelfdrilling.com,1,One JLT,Oil & Gas Drilling,2.52,2.52,5.007482,,0,,2.62,,353624,,2.52,3.0997143,,2.52,,353624,,,,,,1.32861,,,2.51,4,NOK,104678,,,,354073184,,,802420,0.5636098,2.51,2.6,,0,104678,26,-5.6521735,,,2.42,2.55,False,,0,2.62,OSL,SHELF DRILLING LTD,"Shelf Drilling, Ltd.",Europe/Oslo,CEST,False,7200000,EQUITY,SHLF.OL,finmb_264429554,no_market,,2.118,,-0.45057,9.07,-0.8936709,,-0.46,,136182000,,,2.823,,,,1577750400,0.61056,-283057984,-2.067,,,0.921006,0.19802,1640908800,1593475200,,,79140910,1330761472,,,,,,,,,,,,,,https://logo.clearbit.com/shelfdrilling.com,971 4 567 3400,Floor 12 Jumeirah Lakes Towers PO Box 212201,,971 4 567 3401,,,,251b3927-5ac6-3469-b7d9-67c98b0169c8,
SPOL,2302,Financial Services,1139,"SpareBank 1 Ãstlandet provides various financial products and services to individuals, businesses, public sectors, clubs, and societies. It offers retail and corporate banking services, deposits, loans, savings, advisory, insurance, money-transfer, investment, and pension products and services. The company also provides payment, real estate brokerage and rental, management, accounting and payroll, leasing, financing, HR and consulting, and online and mobile banking services. It has 37 branches, including 21 in Hedmark, 2 in Oppland, 5 in Oslo, and 9 in Akershus. The company was founded in 1845 and is headquartered in Hamar, Norway. SpareBank 1 Ãstlandet is a subsidiary of Sparebankstiftelsen Hedmark.",Hamar,Norway,[],http://www.sparebank1.no/en/ostlandet/personal.html,1,Strandgata 15,Banks—Regional,89.4,89.4,86.119286,0.0639821,0.5395,,89.4,,11547,,89.4,88.344444,5.72,89.4,,11547,,,,4.58,1585267200,0.809245,,,89.2,2,NOK,792,,,,10332036096,,,21960,2.8708074,89.2,89.2,,0,792,101.6,10.045045,,,70.1,89.2,False,0.0515,0,89.4,OSL,SPAREBANK 1 OSTLAN,SpareBank 1 Østlandet,Europe/Oslo,CEST,False,7200000,EQUITY,SPOL.OL,finmb_12505908,no_market,,14.155,,0.38926998,,0.079710126,,8.88,,115830000,,,139.282,,,,1577750400,0.14663,973000000,8.398,,,0.64042735,0.66322,1640908800,1593475200,,,114005470,50942181376,,,,,,-0.07,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 70 50,,10.621576,,,,,570d1e40-e6eb-36fd-94ed-02edf23d7a9a,
SSG,278,Industrials,56,"Self Storage Group ASA engages in the rental of self-storage units to private individuals and businesses in Norway, Sweden, and Denmark. The company operates through OK Minilager, City Self-Storage, and Property segments. It operates climate controlled storage units and container based storage units. The company also retails storage ancillary goods, such as boxes, tapes, and bubble-wraps; distributes insurance products; and invests in real estate properties. As of July 2, 2020, it operated 113 facilities with a total lettable area of 140,300 square meters across Scandinavia. The company was founded in 1993 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.selfstoragegroup.no,1,Karenslyst AllE 2,Specialty Business Services,24.6,24.5,24.882015,,0,,24.5,,24885,,24.6,24.408571,,24.5,,24885,,,,,,0.859223,,,24.5,2,NOK,15579,,,,2066050688,,,27349,7.2172155,24.5,24.4,,0,15579,33,27.84091,,,20,24.3,False,,0,24.5,OSL,SELF STORAGE GROUP,Self Storage Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SSG.OL,finmb_540146654,no_market,,10.197,,0.21462,17.14,,,0.88,,84328600,,,12.777,,,,1577750400,0.52766997,61438000,0.737,,,1.917508,0.46776,1640908800,1593475200,,,38178080,2919039232,,,,,,-0.35,,,,,,,,https://logo.clearbit.com/selfstoragegroup.no,47 92 42 94 38,,33.242878,,,,,c6cbba01-08d5-33e4-af37-a0c8cde4dcfd,
SOLON,0161,Real Estate,,"Solon Eiendom ASA acquires, develops, and sells residential real estate properties in Norway. The company was formerly known as Bionor Pharma ASA and changed its name to Solon Eiendom ASA. The company was founded in 2006 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.soloneiendom.no,1,Olav Vs gate 5,Real Estate—Development,33,32.2,29.487051,0.060606062,0,,33,,60007,,33,30.04857,2,32.2,,60007,,,,,1557273600,0.443452,,,32.2,2,NOK,5885,,,,2406306304,,,18383,1.9872557,32.2,33.2,,0,5885,40.6,11.756272,,,24,32.8,False,,0,33,OSL,SOLON EIENDOM ASA,Solon Eiendom ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SOLON.OL,finmb_410651936,no_market,,5.656,,-0.03206,52.883,-0.0958904,,2.79,,73363000,,,15.891,,,,1577750400,0.14716,-38823000,-0.542,,,2.0640614,0.64419997,1640908800,1593475200,,,20251645,6848921600,,1490572800,1:200,,,,,,,,,,,https://logo.clearbit.com/soloneiendom.no,47 22 29 66 90,,,,,,,abcae3f7-7509-3e50-8a01-ad5b236172c9,
SRBANK,4068,Financial Services,1255,"SpareBank 1 SR-Bank ASA, together with its subsidiaries, provides various financial products and services for personal and corporate customers in Southern and Western Norway. The company offers its products and services in the areas of savings, loans, advice, insurance, and pensions. It also provides foreign exchange, administrative securities, commercial properties brokerage, leasing, accounting, and securities trading services, as well as active management and securities management services. In addition, the company facilitates debt and equity funding; and sells real estate properties comprising holiday homes, new builds, and used homes. Further, it is involved in the customer trading of interest rate instruments; and purchasing of home mortgages and funds by issuing covered bonds. Additionally, the company offers credit and debit cards; structured products; and mobile and online banking services. The company also serves retail, small business, and agricultural customers, as well as public sector. As of December 31, 2018, it had 36 branches in Rogaland, Vest-Agder, Aust-Agder, and Hordaland. SpareBank 1 SR-Bank ASA was founded in 1839 and is headquartered in Stavanger, Norway.",Stavanger,Norway,[],http://www.sparebank1.no/nb/sr-bank,1,Christen Tranes Gate 35,Banks—Regional,80.1,80.1,70.74979,0.06866417,0,,80.25,,188340,,80.1,77.09583,5.5,80.1,,188340,,,,,1587686400,0.925903,,,79.45,2,NOK,34176,,,,20058255360,,,249795,4.6079154,79.45,79.9,,130700,34176,105.3,8.446089,,,48.38,79.95,False,,409700,80.25,OSL,SPAREBANK 1 SR BK,SpareBank 1 SR-Bank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,SRBANK.OL,finmb_883781,no_market,,34.211,,0.35722,,,,,,255730000,,,98.551,,,,1577750400,0.37039003,1480000000,6.156,,,0.81074774,0.32251,1640908800,1593475200,,,166982393,148920401920,,,,,,-0.716,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 20 02,Postboks 250,12.979207,,,,,8ee5ca3d-26b8-36c3-9e7f-fabac7a9dd9b,
SOFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOGN,6885,Financial Services,,"Sogn Sparebank provides banking products and services in Norway. The company offers saving accounts; saving products comprising bank, fund, and retirement savings; and deposit pension products. It also provides loan products for cars and other vehicles, as well as other small loans; and insource products comprising children, auto, death, health, building, holiday home, income, critical health, disability, UNG, and other insurance. In addition, the company offers bell payment products; bank cards; and mobile and online banking services. The company was founded in 1971 and is based in Ãrdalstangen, Norway.",Ãrdalstangen,Norway,[],http://sognbank.no,1,Evensensveg 8,Banks—Regional,103,103,99.54317,0.029126214,0.0696,,103,,325,,103,100.57143,3,103,,325,,,,3,1586995200,0.040361,,,103,2,NOK,50,,,,63844552,,,112,0.47073284,103,104,,0,50,110,,,,90.5,101,False,0.0294,0,103,OSL,SOGN SPAREBANK,Sogn Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,SOGN.OL,finmb_9192756,no_market,,-5.271,,0.20111,,0.051020384,,,,632500,,,1467.169,,,,1577750400,0.07202,2174000,3.512,,,0.07020323,0.45014998,1640908800,1593475200,,,368366,-714915840,,,,,,0.293,,,,,,,,https://logo.clearbit.com/sognbank.no,47 57 64 85 10,,29.328018,,,,,d0fe10f0-a92f-30e2-859a-ac83025e9a89,
SOAG,1526,Financial Services,213,"SpareBank 1 Ãstfold Akershus, a savings bank, provides various banking products and services in Ãstfold and the southern part of Akershus. It offers savings, deposit, operating, tax deduction, and currency accounts; bank cards; repayment, construction, boat, motorcycle, and car loans; trade and operating credit products; factoring services; leasing products; bank guarantees; operating credit for agriculture; savings and investment products; and mortgage products. The company also provides insurance products, such as business, commercial, project, liability, asset, car, boat, personal, treatment, accident, occupational injuries, disability, house and condominium, travel, life, and other insurance, as well as pension products. In addition, it offers debt collection and accounting services; futures and currency options; and mobile and online banking services. SpareBank 1 Ãstfold Akershus was founded in 1835 and is headquartered in Moss, Norway.",Moss,Norway,[],http://www.sparebank1.no/nb/ostfold-akershus/privat.html,1,Varnaveien 43E,Banks—Regional,238,238,224.55396,0.0605042,0.4728,,238,,81,,238,234,14.4,238,,81,,,,12,1585872000,0.08253,,,238,2,NOK,3147,,,,2948105984,,,239,3.7981465,238,244,,90100,3147,270,9.912537,,4.4,185,238,False,0.0504,40000,238,OSL,SPAREBANK 1 OSTFOL,SpareBank 1 Østfold Akershus,Europe/Oslo,CEST,False,7200000,EQUITY,SOAG.OL,finmb_12505834,no_market,,5.082,,0.43293,,0.10185182,,24.01,,12387000,,,286.412,,,,1577750400,0.09793,314535008,25.382,,,0.8309708,0.80093,1640908800,1593475200,,,3698600,3944734976,,,,,,0.041,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 57 00,,9.376723,,,,,a7cf2ced-7d76-33c6-8a53-9928120ada46,
NONG,9008,Financial Services,915,"SpareBank 1 Nord-Norge provides financial products and services to personal customers, companies, and organizations in Northern Norway. The company offers various savings, lending, and insurance products, as well as payment services. Its activities also include hedging instruments and trading in interest rate and currency instruments; hedging instruments in the commodity derivatives market; sale of Norwegian bonds and certificates, as well as bond market issues; purchase and sale of equities and fund units; and provision of corporate finance, as well as trading and investment advice services. In addition, the company is involved in leasing, consumer financing, real estate brokerage, and accounting operations. It operates through a network of 38 offices across 36 municipalities in Nordland, Troms, Finnmark, and Svalbard. The company was founded in 1836 and is headquartered in TromsÃ¸, Norway.",TromsÃ¸,Norway,[],http://www.sparebank1.no/nb/nord-norge,1,SjÃ¸gata 8,Banks—Regional,67.3,67,62.279495,0.05943536,0.2712,,67.5,,83771,,67.3,65.788574,4,67,,83771,,,,4,1585267200,0.722891,,,66.3,2,NOK,43879,,,,6666427392,,,119211,1.872592,66.3,66.5,,86400,43879,81,9.6793,,5.64,46.35,66.4,False,0.0594,141000,67.5,OSL,SPAREBK 1 NORD-NOR,SpareBank 1 Nord-Norge,Europe/Oslo,CEST,False,7200000,EQUITY,NONG.OL,finmb_4509224,no_market,,8.917,,0.42388,,-0.020378351,,6.86,,100398000,,,141.245,,,,1577750400,0.25226,689000000,6.807,,,0.47010517,0.09822,1640908800,1593475200,,,95209320,31745921024,,1301529600,4:3,,,-0.123,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 91 50 22 44,,9.754664,,,,,0eaa2134-341b-36b7-a162-fec9e91edee8,
SKUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
