ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
RISH,GC Rieber Shipping,Industrials,6.2,6.1,6.25,3,,533.4,0.069,0.1171,-0.0159,-0.2439,-0.3261,5058,Industrials,32.0,"GC Rieber Shipping ASA engages in the design, development, construction, and maritime operation of specialized vessels within the offshore/shipping business in Norway, Great Britain, Africa, and the Netherlands. It operates through Subsea and Ice/Support segments. The Subsea segment owns and operates subsea vessels that are primarily used for construction, inspection, maintenance, and repair of subsea installations. The Ice/Support segment owns and operates a vessel within ice/support that provides services for scientific expeditions and logistics operations, as well as for the oil and gas sector. The company operates 11 vessels and has direct and indirect ownership of 23 advanced special purpose vessels. It also provides marine ship management and project development services. The company was founded in 1879 and is headquartered in Bergen, Norway. GC Rieber Shipping ASA is a subsidiary of GC Rieber AS.",Bergen,Norway,[],http://www.gcrieber-shipping.com,1.0,Solheimsgaten 15,Marine Shipping,5.8,6.05,5.944857,0.08620689,0.0,,6.2,,12333.0,,5.8,6.009722,0.5,6.05,,12333.0,,,,,1428624000.0,0.800602,,,6.05,2.0,NOK,1220.0,,,,547562880.0,,,5599.0,2.6400787999999995,6.05,6.25,,110000.0,1220.0,11.5,,,,4.5,6.05,False,,100000.0,6.2,OSL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,RISH.OL,finmb_884214,no_market,,7.233,,-1.91897,20.43,-0.41999996,,,,86032496.0,,,17.506,,,,1577750400.0,0.018969999999999997,-398001984.0,-4.626,,0.11032819999999999,0.35416427,0.92489,1640908800.0,1593475200.0,,,8121469.0,1500164608.0,,1176422400.0,10:1,,,,,,,,,,,https://logo.clearbit.com/gcrieber-shipping.com,47 55 60 68 00,,,,,,,,
GENT-ME,Gentian Diagnostics,Health care,71.5,69.5,71.5,17,,1101.29,0.006999999999999999,-0.0892,0.1721,0.1458,0.5213,1596,Healthcare,46.0,"Gentian Diagnostics AS researches, develops, and produces biochemical reagents for use in medical diagnostics and research in Europe, Asia, the United States. It offers in-vitro diagnostic (IVD) and molecular diagnostic tests for medical laboratories and universities. The company's products include Plasma Calprotectin, a particle enhanced turbidimetric immunoassay (PETIA) for quantitative analysis of total calprotectin in plasma; and Cystatin C, a PETIA for use on a range of clinical chemistry analyzers. . It also offers Canine CRP, an IVD test for the quantitative determination of Canine CRP in dog serum plasma; PreTect HPV-Proofer, an assay for the qualitative detection of the presence of human papillomavirus; and PreTect SEE, a control test for NILM cytology. The company was founded in 2001 and is headquartered in Moss, Norway.",Moss,Norway,[],http://www.gentian.com,1.0,Bjornasveien 5,Diagnostics & Research,71.0,74.0,54.749287,,0.0,,74.0,,18143.0,,71.0,69.5,,74.0,,18143.0,,,,,,0.890476,,,69.0,2.0,NOK,3337.0,,,,1101293056.0,,,13237.0,15.683689999999999,69.0,71.5,,,3337.0,89.0,,,,38.0,69.5,False,,,74.0,OSL,GENTIAN DIAGNOSTIC,Gentian Diagnostics AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GENT-ME.OL,finmb_413765020,no_market,,13.547,,-0.27326,-47.505,0.5138593,,,,15402700.0,,,13.192,,,,1577750400.0,0.26521999999999996,-19188000.0,-1.248,,0.11032819999999999,5.4199514,0.48766997,1640908800.0,1593475200.0,,,6813392.0,951231680.0,,,,,,,,,,,,,,https://logo.clearbit.com/gentian.com,47 99 33 99 05,,,,,,,,
GJF,Gjensidige Forsikring,Financials,188.2,188.1,188.2,463,,94097.89,-0.0063,0.0262,0.0167,0.0214,0.0642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOS-ME,Golden Energy Offshore Services,Energy,1.31,,1.3,0,,59.83,,,,-0.6361,,6002,Industrials,,"Golden Energy Offshore Services AS, together with its subsidiaries, engages in the shipping business in Europe and Africa. The company owns 4 platform supply vessels. Golden Energy Offshore Services AS was incorporated in 2013 and is headquartered in Aalesund, Norway.",Ãlesund,Norway,[],http://www.geoff.no,1.0,St Olavs Plass 1,Marine Shipping,1.31,1.35,1.428777,,0.0,,1.35,,6102.0,,1.31,1.0637143,,1.35,,6102.0,,,,,,0.383842,,,1.31,4.0,NOK,4665.0,,,,59832676.0,,,1213.0,0.5421295,1.31,1.3,,,4665.0,5.1,,,,1.0,0.0,False,,,1.35,OSL,GOLDEN ENGY OFFSHO,Golden Energy Offshore Services AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GEOS-ME.OL,finmb_382050544,no_market,,2.722,,-0.15581,17.658,,,,,45673800.0,,,8.079,,,,1577750400.0,0.4456,-17196492.0,-0.541,,,0.16214876,0.0,1640908800.0,1577750400.0,,,19335649.0,300461568.0,,,,,,,,,,,,,,https://logo.clearbit.com/geoff.no,47 70 10 26 60,,,47 70 10 26 61,,,,deed147b-b49c-39d3-9c06-87b3993697ec,
GOGL,Golden Ocean Group,Industrials,32.5,32.46,32.5,520,,4656.53,0.0246,0.0087,-0.0839,-0.3538,-0.4209000000000001,HM 08,Industrials,37.0,"Golden Ocean Group Limited, a shipping company, owns and operates a fleet of dry bulk vessels comprising of Newcastlemax, Capesize, Panamax, and Ultramax vessels worldwide. It owns and operates dry bulk vessels in the spot and time charter markets. The company transports bulk commodities, such as ores, coal, grains, and fertilizers. As of March 12, 2020, it owned a fleet of 67 vessels. Golden Ocean Group Limited is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.goldenocean.bm,1.0,Par-la-Ville Place,Marine Shipping,31.74,31.76,35.051655,0.006301197,,,32.62,,720570.0,,31.74,35.34,0.2,31.76,,720570.0,,,,2.24,1583366400.0,1.6438119999999998,,,31.76,2.0,NOK,258257.0,,,,4659400704.0,,,880579.0,6.507207,31.76,32.52,,470900.0,258257.0,59.4,,,,26.5,32.42,False,0.0715,400000.0,32.62,OSL,GOLDEN OCEAN GROUP,Golden Ocean Group Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,GOGL.OL,finmb_262789605,no_market,,8.067,,-0.17368001,32.998000000000005,,,,,143278000.0,,,9.101,,,,1577750400.0,0.2715,-124361000.0,-0.871,,,3.5732337999999997,0.36176997,1640908800.0,1593475200.0,,,91444125.0,5776465920.0,,1470009600.0,1:5,,,,,,,,,,,https://logo.clearbit.com/goldenocean.bm,441 295 6935,14 Par-la-Ville Road PO Box HM 1593,,441 295 3494,,,,1296835d-cd18-3452-81bf-438952060e9a,
GOD,Goodtech,Industrials,7.2,7.0,7.2,2,LP,162.82,0.006999999999999999,0.0141,0.0992,0.051100000000000007,-0.0649,0663,Industrials,271.0,"Goodtech ASA operates as an automation, power, and industrial engineering company in Norway, Sweden, Finland, Europe, and internationally. It designs and supplies turnkey systems to convert and modernize existing systems, such as operator, process safety, industrial IT, and control systems; and provides service and support in electrical, mechanical, automation, and industrial IT sectors. The company also delivers proprietary technologies and customized solutions, including packaging machines, bulk handling systems, and logistic and machining solutions, as well as provides engineering and aftermarket services. In addition, it supplies power systems for power, oil and gas, and renewable energy industries; and constructs and operates electrical systems. Further, the company provides products and solutions, such as water purification, waste water treatment, industrial water, energy recovery technology, and biogas systems. It serves a range of customers within process and manufacturing, aquaculture, oil and gas, power, and water treatment industries. Goodtech ASA was founded in 1913 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.goodtech.no,1.0,Innspurten 15,Engineering & Construction,7.15,6.95,6.447643,0.2097902,0.0,,7.2,,95162.0,,7.15,6.9222220000000005,1.5,6.95,,95162.0,,,,,1398643200.0,1.2849389999999998,,,6.95,2.0,NOK,210.0,,,,162825120.0,,,33162.0,0.3369502,6.95,7.2,,27800.0,210.0,9.0,,,,4.72,7.0,False,,66200.0,7.2,OSL,GOODTECH ASA,Goodtech ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GOD.OL,finmb_7668624,no_market,,0.371,,-0.02009,-40.342,-0.07142854,,,,22614600.0,,,10.225,,,,1577750400.0,0.029460002000000002,-9708000.0,-0.425,,,0.70415646,0.59415,1640908800.0,1593475200.0,,,11701910.0,179039456.0,,1336348800.0,1:10,,,-0.9229999999999999,,,,,,,,https://logo.clearbit.com/goodtech.no,47 81 56 86 00,Etterstad PO Box 6578,,,,,,29ef84a6-23af-3318-aff7-9e049cd7307d,
GSF,Grieg Seafood,Consumer staples,88.3,88.3,88.35,416,,9751.28,0.0017,0.0097,-0.08869999999999999,-0.3703,-0.1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRONG-ME,Grong Sparebank,Equity certificates,112.0,110.0,112.0,19,LP,332.92,-0.0175,0.0182,0.0,0.1049,0.1364,7870,Financial Services,62.0,"Grong Sparebank, an independent savings bank, provides a range of banking products and services in Norway. It offers bank savings accounts; fund savings; retirement savings; and car loans, mortgage loans, loans to other vehicles, and other loans and refinancing services. The company also provides various type of insurance, such as home and leisure, car and other vehicle, animal, building, mortgage, employee, and business insurance; bank guarantees, construction loans, overdrafts, leasing facilities, and corporate loans; credit facilities; payment and bank cards, and Internet and mobile banking services; and real estate agency services. It has branches in SnÃ¥sa, Lierne, MosjÃ¸en, Namsos, Steinkjer, and RÃ¸rvik. Grong Sparebank was founded in 1862 and is based in Grong, Norway.",Grong,Norway,[],http://www.grong-sparebank.no,1.0,Sundspetvegen 2,Banks—Regional,114.0,112.0,108.14388000000001,0.06140351,0.8255,,112.0,,386.0,,114.0,111.6,7.0,112.0,,386.0,,,,7.0,1584057600.0,0.06429299999999999,,,112.0,2.0,NOK,4564.0,,,,332917760.0,,,846.0,1.8292085,112.0,112.0,,,4564.0,118.0,,,,96.0,110.0,False,0.0636,,112.0,OSL,GRONG SPAREBANK,Grong Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,GRONG-ME.OL,finmb_42115965,no_market,,8.331,,0.30028,,0.08571434,,,,2972480.0,,,262.916,,,,1577750400.0,0.03611,25826000.0,8.481,,,0.4259916,0.0,1640908800.0,1593475200.0,,,1992599.0,1516213248.0,,,,,,0.36200000000000004,,,,,,,,https://logo.clearbit.com/grong-sparebank.no,47 74 31 28 60,,13.20599,47 74 31 28 61,,,,e1a9280d-7287-3862-aa78-b95ec7bce240,
GYL,Gyldendal,Consumer discretionary,490.0,496.0,530.0,1,,1130.49,-0.0926,-0.02,0.0166,0.1056,,0164,Communication Services,,"Gyldendal ASA, through its subsidiaries publishes and sells books in Norway. It also operates 142 bookstores; and ark.no, an online bookstore. In addition, it publishes dictionaries, and encyclopedias and other reference books in book and digital forms. The company was founded in 1925 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.gyldendalasa.no,1.0,Sehestedsgate 4,Publishing,540.0,490.0,498.84174,0.018518519,0.3696,,490.0,,35.0,,540.0,490.34286,10.0,490.0,,35.0,,,,7.0,1593129600.0,0.327108,,,490.0,2.0,NOK,1.0,,,,1130493696.0,,,51.0,0.5393695,490.0,530.0,,7100.0,1.0,600.0,,,2.0,326.0,496.0,False,0.012999999,1300.0,490.0,OSL,GYLDENDAL ASA,Gyldendal ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GYL.OL,finmb_9237616,no_market,,0.7709999999999999,,0.02084,13.295,0.38461542,,,,2307130.0,,,324.172,,,,1577750400.0,0.0,43689000.0,18.936,,,1.5115433,0.9565799999999999,1640908800.0,1593475200.0,,,,1616240768.0,,,,,,,,,,,,,,https://logo.clearbit.com/gyldendalasa.no,47 22 03 41 00,,25.876637,,,,,416c704a-5f3e-33e9-8594-1e79dea9083e,
HAFNIA,Hafnia Limited,Energy,15.0,15.02,15.14,60,,5444.93,0.0094,0.0094,-0.0624,-0.3591,,HM 1189,Industrials,,"Hafnia Limited, owns and operates oil product tankers. The company operates in four segments: Long Range II (LR2), Long Range I (LR1), Medium Range (MR), and Handy size (Handy). It transports oil and oil products to national and international oil companies, and chemical companies, as well as trading and utility companies. The company provides ship owning, ship-management, chartering, investment, and agency office services. As of April 29, 2020, the company operated a fleet of 174 vessels in pools, including newbuilds, of which 102 are owned or chartered-in including six owned LR2s, 27 owned and nine chartered-in LR1s, 41 owned and six chartered-in MRs, and 13 owned Handy vessels. The company is based in Hamilton, Bermuda. Hafnia Limited is a subsidiary of BW Group Limited.",Hamilton,Bermuda,[],http://www.hafniabw.com,1.0,Washington Mall Phase 2,Marine Shipping,14.86,15.16,17.11822,0.01103634,0.2988,,15.4,,139472.0,,14.86,15.927778,0.16399999999999998,15.16,,139472.0,,,,3.9,1599004800.0,,,,14.96,2.0,NOK,22149.0,,,,5445960192.0,,,172960.0,5.730135,14.96,15.14,,,22149.0,29.23,,,,14.6,15.02,False,0.2615,,15.4,OSL,HAFNIA LIMITED,Hafnia Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,HAFNIA.OL,finmb_589287859,no_market,,6.975,,0.21746,18.016,inf,,,,363064000.0,,,3.345,,,,1577750400.0,0.017380001000000003,206678000.0,0.57,,,4.484305,0.66471,1640908800.0,1593475200.0,,,114238207.0,6629023744.0,,,,,,7.148,,,,,,,,https://logo.clearbit.com/hafniabw.com,,4th Floor Suite 400 22 Church Street,26.315790000000003,,,,,003a7a08-8701-3187-95d4-d196d2081dad,
HAVI,Havila Shipping,Energy,2.6,2.53,2.62,0,,61.82,,,-0.078,-0.1246,-0.2239,6099,Industrials,474.0,"Havila Shipping ASA, together with its subsidiaries, engages in the shipping business. It manages and operates offshore service vessels primarily in the Norwegian, British, and Danish sectors of the North Sea; and Asia, Brazil, Gabonese Republic, and the Netherlands. The company operates a fleet of 23 vessels, including 5 anchor handling vessels, 14 platform supply vessels, a rescue recovery vessel, and 3 subsea vessels. Its anchor handling tug and supply vessels are used for moving rigs and putting out anchors, as well as for supply services; platform supply vessels are used to carry goods, water, drilling mud, chemicals, etc. to and from the offshore installations; subsea vessels are used for under water construction work, as well as for support for under water operations; and rescue-and recovery vessels are used to offer security services, such as oil spill preparedness, fire protection, and rescue operation. The company was founded in 2003 and is headquartered in FosnavÃ¥g, Norway. Havila Shipping ASA is a subsidiary of Havila Holding AS.",FosnavÃ¥g,Norway,[],http://www.havilashipping.no,1.0,P.O. Box 215,Marine Shipping,2.6,2.61,2.6108215,,0.0,,2.61,,17352.0,,2.6,2.83,,2.61,,17352.0,,,,,1210809600.0,1.28253,,,2.52,4.0,NOK,3708.0,,,,61818376.0,,,26005.0,0.07788239400000001,2.52,2.62,,270700.0,3708.0,4.3,-1.3,,,1.5,2.53,False,,200000.0,2.61,OSL,HAVILA SHIPPING,Havila Shipping ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,HAVI.OL,finmb_11146483,no_market,,2.8169999999999997,,1.3290198999999998,9.875,-0.18750006,,-2.0,,23776300.0,,,8.057,,,,1577750400.0,0.00425,1054894016.0,44.367,,,0.32270074,0.68297,1640908800.0,1593475200.0,,,9678381.0,2236080384.0,,1515024000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/havilashipping.no,47 70 08 09 00,,0.05860211,47 70 08 09 01,,,,97d680e0-43b0-3386-b16b-bae208f3d7f9,
HYARD,Havyard Group,Industrials,1.93,1.52,1.93,4,,47.72,-0.0052,0.0158,0.0158,-0.3931,-0.6101,6090,Industrials,504.0,"Havyard Group ASA primarily engages in shipbuilding, engineering, ship design, and ship equipment businesses worldwide. It operates in five segments: Ship Technology, Design & Solutions, Power & Systems, Fish Handling, and Havyard Production. The Ship Technology segment constructs and repairs offshore vessels, windmill service vessels, live-fish carriers, fishing vessels, and other specialty vessels. The Design & Solutions segment develops, sells, and delivers ship design and engineering, and system packages to yards and shipping companies. The Power & Systems segment manufactures and supplies diesel- and hybrid-electric propulsion systems, including boards, electromechanical products, and automation and safety systems; designs, engineers, and installs electrical systems; and develops and delivers control and automation systems for ships. The Fish Handling segment delivers solutions for handling and cooling of seafood onboard fishing vessels and live fish carriers, and in on-shore plants; and produces, rents, and sells waste machines. The Havyard Production segment hires out personnel; and pre-fabricates steel products, including piping, switchboards, and starters. The company was founded in 1999 and is headquartered in FosnavÃ¥g, Norway.",FosnavÃ¥g,Norway,[],http://www.havyard.com,1.0,Havyard House,Aerospace & Defense,1.94,1.925,2.1497479999999998,0.23195875,0.0,,1.93,,21095.0,,1.94,1.986,0.45,1.925,,21095.0,,,,,1425254400.0,0.194578,,,1.925,4.0,NOK,11000.0,,,,47721180.0,,,27355.0,0.02089374,1.925,1.925,,100000.0,11000.0,5.5,,,,1.3,1.515,False,,299000.0,1.93,OSL,HAVYARD GROUP ASA,Havyard Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,HYARD.OL,finmb_95307648,no_market,,0.23199999999999998,,-0.15223,-8.116,-0.59157896,,,,24726000.0,,,-7.662999999999999,,,,1577750400.0,0.0793,-448878016.0,-13.902999999999999,,,,0.73204005,1640908800.0,1593475200.0,,,8019628.0,529595424.0,,,,,,,,,,,,,,https://logo.clearbit.com/havyard.com,47 70 08 45 50,Holmefjordvegen 1,,,,,,39294dbc-e16c-30e4-8e1d-0fdc55fbf2d1,
HELG,Helgeland Sparebank,Equity certificates,82.0,81.5,83.0,3,LP,1707.49,-0.018000000000000002,0.0186,-0.0061,0.0156,0.0664,8622,Financial Services,141.0,"Helgeland Sparebank provides various financial products and services to retail customers, small and medium enterprises, municipal authorities, and institutions in Norway. The company operates in two segments, Retail Market and Corporate Market. It offers savings, investment, and insurance products, as well as leasing and mortgage services. The company also engages in owning, managing, letting, buying, and selling commercial properties. It operates through five branches located in MosjÃ¸en, BrÃ¸nnÃ¸ysund, SandnessjÃ¸en, SÃ¸mna, and Korgen in Helgeland. The company was founded in 1860 and is headquartered in Mo i Rana, Norway.",Mo i Rana,Norway,[],http://www.hsb.no,1.0,Jernbanegata 15,Banks—Regional,83.5,83.0,75.03214,0.06407186,0.23889999,,83.0,,4225.0,,83.5,81.888885,5.35,83.0,,4225.0,,,,2.7,1588636800.0,0.690963,,,82.0,2.0,NOK,550.0,,,,1710610176.0,,,6256.0,2.4472249,82.0,83.0,,203100.0,550.0,90.0,7.945736999999999,,3.82,60.0,81.5,False,0.0323,67000.0,83.0,OSL,HELGELAND SPAREBK,Helgeland Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,HELG.OL,finmb_9857922,no_market,,16.582,,0.47067,,0.056962013,,10.32,,20861100.0,,,174.919,,,,1577750400.0,0.1546,241000000.0,11.481,,,0.4687884,0.56207,1640908800.0,1593475200.0,,,11769198.0,11590900736.0,,1270512000.0,2:1,,,1.1059999999999999,,,,,,,,https://logo.clearbit.com/hsb.no,47 75 11 90 00,,7.142235,47 75 12 82 02,,,,bfb69ecc-9ef2-3f88-8f3a-2ef7adbda9bb,
HEX,Hexagon Composites,Industrials,53.0,52.95,53.1,557,,10587.7,-0.005600000000000001,0.0443,0.228,0.458,0.7905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIDDN,Hiddn Solutions,Industrials,2.04,2.0,2.04,51,,183.41,0.0,-0.0286,0.3035,0.5285,0.2687,0254,Technology,3.0,"Hiddn Solutions ASA, through its subsidiary, Finn Clausen Sikkerhetssystemer AS distributes physical filing and storage systems in Norway. It operates in three segments: Security Cabinets, Filing Cabinets, and Other Storage Products. The company sells security and filing cabinets, as well as other storage products, including wardrobe lockers, shelving systems, and safe deposit boxes. It also offers after sales support services for security, archiving, and storage products. Hiddn Solutions ASA was founded in 1998 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.hiddnsolutions.no,1.0,Cort Adelers gate 17,Computer Hardware,2.04,2.04,1.5421582,18.62745,0.0,,2.04,,1524840.0,,2.04,1.6174285,38.0,2.04,,1524840.0,,,,,1476748800.0,1.6690470000000002,,,1.95,4.0,NOK,125287.0,,,,183413952.0,,,301619.0,50.222878,1.95,2.04,,0.0,125287.0,4.33748,,,,0.777755,2.0,False,,0.0,2.04,OSL,HIDDN SOLUTIONS,Hiddn Solutions ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,HIDDN.OL,finmb_7099157,no_market,,27.599,,0.0,-6.867999999999999,0.35042095,,,,89908800.0,,,0.861,,,,1577750400.0,0.0,-16730000.0,-0.475,,,2.369338,0.84906995,1640908800.0,1593475200.0,,,69681273.0,100793000.0,,1568678400.0,1:20,,,,,,,,,,,https://logo.clearbit.com/hiddnsolutions.no,47 22 12 00 12,,,,,,,3afe3f0c-9fb4-3681-b6a1-4c433760c6ec,
