ticker,zip,sector,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,trailingPE,fullTimeEmployees,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
AKSO,1366,Energy,"Aker Solutions ASA provides products, systems, and services to the oil and gas industry worldwide. The company operates through Projects and Services segments. It offers field planning, feasibility, and concept studies; floater designs; digital solutions; offshore wind solutions; and deep water risers. The company also provides engineering, project management, and procurement services, such as design of offshore oil and gas production facilities, and onshore receiving and processing facilities; jacket designs; subsea production systems; subsea trees; and control systems. In addition, it offers subsea wellheads engineering, manufacturing, installation, and life-of-field support services, including umbilical systems, subsea structures, tie-in systems, subsea compression and pump systems, subsea power distribution and processing systems, and intervention and workover systems; lifecycle, hook-up and completion, maintenance, modification, asset integrity management, and yards and fabrication services, as well as carbon capture, utilization, and storage services. Aker Solutions ASA was founded in 1841 and is headquartered in Fornebu, Norway.",Fornebu,47 67 51 30 00,Norway,[],http://akersolutions.com,1,Oksenoyveien 8,Oil & Gas Equipment & Services,,17.6,17.49,10.1191435,0.08238637,0,,18.39,,3450736,,17.6,11.098715,1.45,17.49,,3450736,,,,,1428624000,2.095818,,,17.25,2,NOK,7418402,,,,4884096000,,,5236827,0.18533358,17.25,17.98,,58500,7418402,30.2,7.708154,,,4.362,17.92,False,,156700,18.39,OSL,AKER SOLUTIONS ASA,Aker Solutions ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKSO.OL,finmb_262890984,no_market,,0.479,,-0.03779,19.926,-0.40333205,,2.33,,271943008,,,24.02,,,,1577750400,0.26966998,-996000000,-3.667,,0.13263035,0.74771017,0.46942002,1640908800,1593475200,,,130227946,12633192448,,1175212800,1:5,,,,,,,,,,,https://logo.clearbit.com/akersolutions.com,47 67 51 30 10,,13000,,,,,
ARCUS,1483,Consumer Defensive,"Arcus ASA, together with its subsidiaries, imports, produces, markets, sells, and distributes wine and spirits. It offers its products under the Lysholm Linie, LÃ¸iten Linie, Gammel Opland, Gilde, Aalborg, Malteserkreutz and SnÃ¤llerÃ¶ds, Gammel Dansk, Braastad cognac, Vikingfjord, Amundsen, Brennevin Seksti, Vanlig, Dworek, Hammer, Kalinka, Dobra, Doppio Passo, Pietro de Campo, Hot n'Sweet, Dooley's, Eau de Vie, Golden Cock, St. Hallvard, Upper Ten, Dry Anis, Star Gin, and Akvavit brands. The company also provides logistics services for alcoholic beverages. It operates in Norway, Sweden, Finland, Denmark, Germany, the United States, and internationally. Arcus ASA is headquartered in Hagan, Norway.",Hagan,47 67 06 50 00,Norway,[],http://www.arcus.no,1,Destilleriveien 11,Beverages—Wineries & Distilleries,Postbox 64,42.4,42.8,36.309353,0.039150942,0.64839995,,42.8,,22926,,42.4,39.69706,1.66,42.8,,22926,,,,1.66,1591833600,0.458083,,,42.1,2,NOK,16302,,,,2863355648,,,28892,1.0146906,42.1,42.3,,0,16302,42.8,12.604791,,,27.1,42.1,False,0.0392,0,42.8,OSL,ARCUS ASA,Arcus ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ARCUS.OL,finmb_245559265,no_market,,1.677,,0.0645,12.336,0.09870124,,3.34,,68013200,,,27.624,,,,1577750400,0.79032,182000000,2.538,,0.13263035,1.524037,0.15168999,1640908800,1585612800,,,25830157,4733312000,,,,,,,,,,,,,,https://logo.clearbit.com/arcus.no,,16.587864,430,,,,,
ATLA NOK,110,Energy,"P/F Atlantic Petroleum, together with its subsidiaries, engages in the exploration, appraisal, development, and production of oil and gas properties in the Faroe Islands, the United Kingdom, Norway, and Ireland. The company was founded in 1998 and is based in TÃ³rshavn, Denmark.",Torshavn,44 298 59 16 01,Denmark,[],http://www.petroleum.fo,1,Yviri vio Strond 4,Oil & Gas E&P,PO Box 1228,6.52,6.46,6.9649277,,0,,6.46,,1457,,6.52,6.8135295,,6.46,,1457,,,,,,1.404761,,,6.46,2,NOK,22,,,,23256840,,,1348,,6.46,6.44,,0,22,9.9,,,,5.05,6.06,False,,0,6.46,OSL,Atlantic Petroleum,P/F Atlantic Petroleum,Europe/Oslo,CEST,False,7200000,EQUITY,ATLA-NOK.OL,finmb_23704038,no_market,,,,0,,-0.20969695,,,,3697860,,,-6.498,,,,1577750400,0.02009,,-2.673,,0.13263035,,0,1640908800,1585612800,,,3510194,24110048,,,,,,,,,,,,,,https://logo.clearbit.com/petroleum.fo,,,1,,,,,
AURG,1930,Financial Services,"Aurskog Sparebank provides various banking products and services. The company accepts savings accounts; and offers mortgage, car, other vehicle, construction, green business, and corporate loans, as well as small loans and refinancing. It also offers various bank cards; insurance products and services; and pension, guarantee, overdraft, leasing, and mobile and online banking services. The company operates through its branches in BjÃ¸rkelangen, Ãrnes, Jessheim, and SÃ¸rumsand, Norway. Aurskog Sparebank was founded in 1846 and is headquartered in Aurskog, Norway.",Aurskog,47 63 85 44 40,Norway,[],http://aurskog-sparebank.no,1,Senterveien 15,Banks—Regional,,195,195,188.5145,0.056410257,0.33580002,,195,,38,,195,189.76471,11,195,,38,,,,11,1582761600,0.047038,,,195,2,NOK,2,,,,626765120,,,387,2.6119676,195,194,,37700,2,206,13.898788,,5.49,168,188,False,0.056399997,22000,195,OSL,AURSKOG SPAREBANK,Aurskog Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,AURG.OL,finmb_11340276,no_market,,13.869,,0.45536998,,0.11001682,,14.03,,3214180,,,402.525,,,,1577750400,0.00057,33194000,10.327,,0.13263035,0.48444197,0.26146,1640908800,1585612800,,,2172368,3327976192,,,,,,-0.42,,,,,,,,https://logo.clearbit.com/aurskog-sparebank.no,47 63 85 44 41,18.882542,,,,,,
ASETEK,9220,Technology,"Asetek A/S, together with its subsidiaries, designs, develops, and markets liquid cooling solutions in Asia, Europe, and the Americas. The company operates through: Gaming and Enthusiast, and Data Center segments. Its products are used in personal computers, servers, and data centers to provide enhanced performance, acoustics, and energy efficiency. The company serves original equipment manufacturers, resellers, and channel partners. Asetek A/S was founded in 1997 and is headquartered in Aalborg, Denmark.",Aalborg,45 96 45 00 47,Denmark,[],http://www.asetek.com,1,Assensvej 2,Computer Hardware,Aalborg East,65,65,44.48674,0.0017846153,0,,66,,53262,,65,60.117645,0.116,65,,53262,,,,,1493164800,0.747386,,,62.2,2,NOK,44820,,,,1633535232,,,58218,31.24649,62.2,64.3,,262100,44820,70.3,212.66666,,,17.84,63.8,False,,89800,66,OSL,ASETEK A/S,Asetek A/S,Europe/Oslo,CEST,False,7200000,EQUITY,ASETEK.OL,finmb_25262375,no_market,,31.406,,-0.0097,931.294,2.2098765,,0.3,,25604000,,,1.489,,,,1577750400,0.63678,-507000,-0.02,,0.13263035,42.84755,0.00846,1640908800,1585612800,,,21888256,1641870976,,,,,,,,203.53,,,,,,https://logo.clearbit.com/asetek.com,45 96 45 00 48,,97,,,,,
ALNG,0250,Industrials,"Awilco LNG ASA, together with its subsidiaries, owns and operates liquefied natural gas (LNG) vessels in Norway. It owns two 156,000 cbm LNG TFDE membrane vessels. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,47 22 01 42 00,Norway,[],http://www.awilcolng.no,1,Beddingen 8,Integrated Freight & Logistics,Aker Brygge,1.19,1.135,1.445,,0,,1.185,,226599,,1.19,1.2410294,,1.135,,226599,,,,,,1.07317,,,1.135,4,NOK,37200,,,,153756832,,,275973,3.6819165,1.135,1.18,,500000,37200,4.17,10.545454,,,0.872,1.16,False,,52300,1.185,OSL,AWILCO LNG ASA,Awilco LNG ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ALNG.OL,finmb_133244355,no_market,,9.407,,-0.053039998,20.255,-0.67486334,,0.11,,132549000,,,0.83,,,,1577750400,0.18263,-2215000,-0.016,,0.13263035,1.3975904,0.63137,1640908800,1585612800,,,26517675,392821856,,,,,,,,,,,,,,https://logo.clearbit.com/awilcolng.no,47 22 01 43 70,,8,,,,,
AFK,4841,Utilities,"Arendals Fossekompani ASA, an industrial investment company, engages in the operating hydro power plants. The company also builds and operates cogeneration power plants; provides industrial induction heating processes; offers satellite communications and IT solutions; develops and delivers business-critical IT solutions and services; and provides system solutions and products in the fields of instrumentation, data collection, and remote monitoring and control. In addition, it offers equipment for powder production of advanced materials; and data and consulting services to the European energy market. Further, the company operates airport, as well as develops various properties. Arendals Fossekompani ASA was founded in 1896 and is headquartered in Arendal, Norway.",Arendal,47 37 23 44 00,Norway,[],http://arendalsfossekompani.no,1,Langbryggen 9,Utilities—Renewable,,2900,2960,2619.7102,0.019310344,,,2960,,77,,2900,2779.4119,56,2960,,77,,,,56,1588896000,0.299651,,,2840,2,NOK,7,,,,6228375552,,,94,1.3420194,2840,2940,,2000,7,3180,,,,2100,2920,False,0.0189,1500,2960,OSL,ARENDALS FOSSEKOMP,Arendals Fossekompani ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AFK.OL,finmb_9245759,no_market,,1.261,,-0.00090000004,16.7,0.18400002,,,,2193090,,,1321.135,,,,1577750400,0.012560001,-4194000,-1.907,,0.13263035,2.1496668,0.86077005,1640908800,1585612800,,,298391,5852349952,,1524787200,5:1,,,,,,,,,,,https://logo.clearbit.com/arendalsfossekompani.no,,,,,,,,
ASA,6392,Consumer Defensive,"Atlantic Sapphire ASA, together with its subsidiaries, engages in the land-based salmon farming business. The company operates through two segments, Fish Farming (Denmark); and Fish Farming (USA). It is involved in the production and sale of salmon. Atlantic Sapphire ASA was founded in 2010 and is headquartered in Vikebukt, Norway.",Vikebukt,78 64 31 14 04,Norway,[],http://www.atlanticsapphire.com,1,Daugstadvegen 445,Farm Products,,119.5,121.5,116.1375,,0,,121.5,,85858,,119.5,125.73529,,121.5,,85858,,,,,,1.253558,,,115.5,2,NOK,35209,,,,8233544192,,,77661,1486.1993,115.5,116,,,35209,146,,,,68.2,115.5,False,,,121.5,OSL,ATLANTIC SAPPH ASA,Atlantic Sapphire ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ASA.OL,finmb_367799271,no_market,,1540.817,,-2.37401,-762.086,0.16499996,,,,71286096,,,2.928,,,,1577750400,0.33597,-13152000,-0.193,,0.13263035,39.44672,0,1640908800,1577750400,,,35767773,8536123904,,,,,,,,,,,,,,https://logo.clearbit.com/atlanticsapphire.com,,,87,,,,,
AWDR,AB32 6FL,Energy,"Awilco Drilling PLC provides drilling services to oil and gas companies in the United Kingdom and Norway. It owns and operates two semi-submersible drilling rigs. Awilco Drilling PLC was incorporated in 2009 and is based in Westhill, the United Kingdom.",Westhill,44 12 2473 7900,United Kingdom,[],http://www.awilcodrilling.com,1,2 Kingshill Park,Oil & Gas Drilling,Venture Drive Arnhall Business Park,3.3,3.54,6.381087,0,0,,3.54,,73721,,3.3,3.4826472,0,3.54,,73721,,,,,1526947200,1.426829,,,3.2,4,NOK,52164,,,,175752432,,,115454,6.049165,3.2,3.29,,43900,52164,24.7,-14.636364,,,2.95,3.22,False,,40300,3.54,OSL,AWILCO DRILLING PL,Awilco Drilling PLC,Europe/Oslo,CEST,False,7200000,EQUITY,AWDR.OL,finmb_84006438,no_market,,5.245,,-1.29562,-46.182,-0.86206895,,-0.22,,54581500,,,4.426,,,,1577750400,0.37112,-37643000,-0.68,,0.13263035,0.7275192,0.4371,1640908800,1585612800,,,13938478,152400944,,,,,,,,,,,,,,https://logo.clearbit.com/awilcodrilling.com,44 12 2473 7905,,145,,,,,
AYFIE-ME,0279,Technology,"Ayfie Group AS, a search company, provides knowledge discovery products and search solutions in the Nordics, Europe, and the United States. The company's platform includes technologies from the big data discovery, insight, linguistic analysis, and content analytics fields. It also provides products for eDiscovery, media, compliance, and search for various industries. In addition, the company offers a text analytics platform, such as forensics over research and automated prediction based on unstructured text data. The company was formerly known as VirtualWorks Group AS. Ayfie Group AS is headquartered in Oslo, Norway.",Oslo,47 48 31 08 00,Norway,[],http://www.ayfie.com,1,Karenslyst Alle 49,Software—Application,,2.3205,2.3205,,,0,,2.3205,,,,2.3205,,,2.3205,,,,,,,,,,,2.161,4,NOK,210400,,,,,,,,,2.161,2.2595,,,210400,2.3205,,,,2.161,2.24,False,,,2.3205,OSL,AYFIE GROUP AS,ayfie Group AS,Europe/Oslo,CEST,False,7200000,EQUITY,AYFIE-ME.OL,finmb_420322075,no_market,,,,0,,,,,,,,,,,,,,,,,,0.13263035,,,,,,,,,,,,,,,,,,,,,,https://logo.clearbit.com/ayfie.com,,,,,,,,
AVANCE,HM 08,Energy,"Avance Gas Holding Ltd, together with its subsidiaries, engages in the transportation of liquefied petroleum gas (LPG) worldwide. The company transports LPG from the Middle East Gulf and the United States Gulf/the United States East Coast to destinations in Europe, South America, India, and Asia. As of December 31, 2019, it operated through a fleet of 14 very large gas carriers. The company was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,472 200 4800,Bermuda,[],http://www.avancegas.com,1,Par-la-Ville Place,Oil & Gas Integrated,14 Par-la-Ville Road PO Box HM 1593,21.18,20.86,26.23768,0.014164306,0.1991,,21.08,,1531460,,21.18,18.716177,0.3,20.86,,1531460,,,,2.86,1583884800,1.839721,,,20.1,2,NOK,983041,,,,1305849984,,,814874,4.490373,20.1,20.56,,66000,983041,58.4,64.0625,,,16.24,20.52,False,0.1368,90400,21.08,OSL,AVANCE GAS HLDGS L,Avance Gas Holding Ltd,Europe/Oslo,CEST,False,7200000,EQUITY,AVANCE.OL,finmb_116150043,no_market,,6.002,,0.29652,11.44,-0.14344263,,0.32,,63700000,,,6.179,,,,1577750400,0.1523,86232000,1.356,,0.13263035,3.317689,0.36513,1640908800,1585612800,,,44520567,1745377024,,,,,,,,,,,,,,https://logo.clearbit.com/avancegas.com,,15.117994,8,,,,,
BEL,0216,Industrials,"Belships ASA owns and operates dry bulk ships worldwide. It operates through Dry Bulk and Technical Management segments. The company operates a fleet of 18 ships. It also provides commercial management and ship management services. The company was founded in 1918 and is headquartered in Oslo, Norway.",Oslo,47 22 52 76 00,Norway,[],http://www.belships.com,1,Lilleakerveien 4,Marine Shipping,Box 23 Lilleaker,6.45,6.5,6.259783,0.0009302326,0.72730005,,6.5,,12805,,6.45,6.747059,0.006,6.5,,12805,,,,0.05,1569456000,0.719512,,,6.45,2,NOK,1652,,,,1468194176,,,18373,10.973379,6.45,6.6,,1650000,1652,7.85,80.625,,,5,6.45,False,0.0077,1700000,6.5,OSL,BELSHIPS ASA,Belships ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BEL.OL,finmb_878059,no_market,,12.02,,0.01232,72.394,0.0077519417,,0.08,,227627008,,,0.717,,,,1577750400,0.0864,1649000,0.008,,0.13263035,8.995815,0.81391,1640908800,1585612800,,,46748800,1608238720,,,,,,-1,,,,,,,,https://logo.clearbit.com/belships.com,47 23 50 08 82,806.24994,460,,,,,
BGBIO,5009,Healthcare,"BerGenBio ASA, a clinical-stage biopharmaceutical company, develops medicines to treat immune evasive, drug resistant, and metastatic cancers. Its lead candidate is Bemcentinib, a bioavailable small molecule AXL inhibitor, which is in Phase II clinical development in two major cancer indications. The Phase II clinical trial program focuses on lung cancer, acute myeloid leukaemia, and myelodysplastic syndrome, as well as melanoma and triple negative breast cancer. In addition, it is developing tilvestamab, a function blocking antibody that is in Phase I clinical trial; and BGB601, a Phase I clinical trial antibody drug conjugate against human AXL that is linked to a cytotoxin. BerGenBio ASA has a collaboration agreement with Merck & Co. for clinical trials. The company was founded in 2007 and is headquartered in Bergen, Norway.",Bergen,47 55 96 11 59,Norway,[],http://www.bergenbio.com,1,Jonas Lies vei 91,Biotechnology,,33.95,34.1,27.428804,,0,,36.35,,1308364,,33.95,38.119118,,34.1,,1308364,,,,,,2.063439,,,34.05,2,NOK,646101,,,,3171900928,,,960994,14550.004,34.05,36.4,,0,646101,54,-9.441558,,,11.4,36.3,False,,0,36.35,OSL,BERGENBIO ASA,BerGenBio ASA,Europe/Oslo,CEST,False,7200000,EQUITY,BGBIO.OL,finmb_107144331,no_market,,9491.195,,0,-9.64,1.6530776,,-3.85,,87260000,,,5.173,,,,1577750400,0.18125,-203530000,-3.336,,0.13263035,7.0268703,0.45501998,1640908800,1585612800,,,46186728,2069080448,,,,,,,,,,,,,,https://logo.clearbit.com/bergenbio.com,,,28,,,,,
AGS,1366,Industrials,"Axxis Geo Solutions ASA operates as an ocean bottom node seismic company. The company delivers tailored seismic solutions; and provides flexible project management and execution services to oil and gas companies worldwide. The company was founded in 2006 and is based in Lysaker, Norway.",Lysaker,47 48 09 55 55,Norway,[],http://www.axxisgeo.com,1,Strandveien 50,Marine Shipping,,0.76,0.78,0.79730433,,0,,0.798,,1455517,,0.76,0.8632647,,0.78,,1455517,,,,,1545264000,,,,0.76,4,NOK,559418,,,,45880380,,,2100824,0.57975143,0.76,0.774,,,559418,14.5634,,,,0.4,0.764,False,,,0.798,OSL,AXXIS GEO SOLUTION,Axxis Geo Solutions ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AGS.OL,finmb_610831375,no_market,,0.502,,-0.35246,2.263,-0.9383068,,,,58821000,,,0.038,,,,1577750400,0.00071000005,-27893100,-0.641,,0.13263035,20.526316,0.08083,1640908800,1585612800,,,24148969,39756816,,1562112000,1:50,,,,,,,,,,,https://logo.clearbit.com/axxisgeo.com,,,8,,,,,
