ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
AOW-ME,1366,Energy,30,"Aker Offshore Wind Holding AS engages in the development of deep-water wind power production. It has a portfolio of development projects and prospects in Europe, North America, and Asia. The company is based in Lysaker, Norway. Aker Offshore Wind Holding AS(OB:AOW-ME) operates independently of Aker Solutions ASA as of August 26, 2020.",Lysaker,Norway,[],http://www.akeroffshorewind.com,1,OksenÃ¸yveien 8,Oil & Gas Equipment & Services,4.3485,4.4,3.2372646,,,,4.93,,7298801,,4.3485,3.2372646,,4.4,,7298801,,,,,,,,,4.2,4,NOK,18603491,,,,2693759488,,,10961497,,4.2,4.45,,,18603491,4.93,,,,1.99,4.4,False,,,4.93,OSL,AKER OFFSHORE WIND,Aker Offshore Wind Holding AS,Europe/Oslo,CEST,False,7200000,EQUITY,AOW-ME.OL,finmb_677430128,no_market,,,,0,,0.2752198,,,,612078976,,,0.494,,,,,,,,,0.10953009,8.908907,,,1596153600,,,,1897444352,,,,,,,,,,,,,,https://logo.clearbit.com/akeroffshorewind.com,47 67 51 30 00,,,,,,,,
AQUA,0161,Energy,439,"AqualisBraemar ASA, an investment holding company, provides marine and engineering consultancy services to the offshore oil and gas industry and offshore renewables market worldwide. It offers marine and offshore engineering services, such as deep and shallow water installation engineering; marine operations and surveying, including rig moving and tow master, as well as engineering support services; owns and supervises vessel construction; engineering and project management services; concept, FEED, and basic design services for new-build and vessel upgrades; and rig inspection services. The company also provides marine warranty and consultancy, risk consulting, transportation and installation, dynamic positioning and critical systems, and technical due diligence services. The company was formerly known as Aqualis ASA and changed its name to AqualisBraemar ASA in June 2019. AqualisBraemar ASA was incorporated in 2014 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://aqualisbraemar.com,1,Olav Vs gate 6,Oil & Gas Equipment & Services,5.45,5.2,3.963525,0.0042201835,,,5.6,,24287,,5.45,5.260857,0.023,5.2,,24287,,,,0.2,1591833600,1.156626,,,5.2,2,NOK,6907,,,,379708576,,,35092,5.011993,5.2,5.35,,385400,6907,5.9,38.57143,,,2.15,5.2,False,0.0367,402100,5.6,OSL,AQUALISBRAEMAR ASA,AqualisBraemar ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AQUA.OL,finmb_266259656,no_market,,4.983,,0.03333,130.504,0.38461542,,0.14,,70316400,,,0.696,,,,1577750400,0.07898,2525000,0.036,,0.10953009,7.758621,0.58599,1640908800,1593475200,,,20623810,377549408,,1468368000,25:1,,,-0.894,,,,,,,,https://logo.clearbit.com/aqualisbraemar.com,,,150.00002,,,,,,
ABT,1366,Healthcare,,"Aqua Bio Technology ASA engages in developing and commercializing active ingredients for use in skin care products in Norway. It offers Aquabeautine XL, a proprietary ingredient; and Spirulysat, an antioxidant for cosmetic use. The company also markets and distributes natural and skin care products to consumers, retailers, and professionals in Europe and the Middle East. It distributes its products through Internet, stores, and skin care clinics. The company markets and distributes organic skin care products under the Moana brand name in New Zealand and arctic skin care products under the Cuvget brand name in Norway. Aqua Bio Technology ASA was founded in 2000 and is based in Lysaker, Norway.",Lysaker,Norway,[],http://www.aquabiotechnology.com,1,Fornebuveien 37,Biotechnology,7,6.95,3.8507915,0.14285715,0,,7.55,,259778,,7,5.8271427,1,6.95,,259778,,,,,1496880000,1.357228,,,6.7,2,NOK,144196,,,,108255576,,,136569,122.76826,6.7,7,,320000,144196,9.2,-13.055555,,,1.25,6.85,False,,330000,7.55,OSL,AQUA BIO TECHNOLOG,Aqua Bio Technology ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ABT.OL,finmb_39453852,no_market,,127.726,,0,-9.338,2.4653466,,-0.54,,15355400,,,0.06,,,,1577750400,0.02359,-10915715,-0.75,,0.10953009,117.50001,0.80484,1640908800,1593475200,,,1778057,112627288,,1309132800,1:20,,,,,,,,,,,https://logo.clearbit.com/aquabiotechnology.com,,,,,,,,,
AKERBP,1366,Energy,1703,"Aker BP ASA engages in the exploration, development, and production of oil and gas on the Norwegian Continental Shelf. The company has working interests in 42 fields/projects. As of December 31, 2019, its total net proven reserves were 666 million barrels of oil equivalents; and estimated total net proven plus probable reserves were 906 million barrels of oil equivalents. The company was formerly known as Det norske oljeselskap ASA and changed its name to Aker BP ASA in October 2016. Aker BP ASA was founded in 2001 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://www.akerbp.com,1,Building B,Oil & Gas E&P,162,164,165.55684,0.01128395,,,164.2,,853127,,162,172.16,1.828,164,,853127,,,,7.41,1596153600,1.674096,,,158.25,2,NOK,1034249,,,,57742639104,,,805571,18.84707,158.25,160.7,,0,1034249,297.9,94.588234,,,89.42,160.55,False,0.0462,0,164.2,OSL,AKER BP ASA,Aker BP ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKERBP.OL,finmb_9048461,no_market,,19.648,,-0.031630002,27.474,-0.37548184,,1.7,,359096000,,,5.317,,,,1577750400,0.16023001,-96917000,-0.269,,0.10953009,30.242619,0.70299006,1640908800,1593475200,,,106384610,60196995072,,1261526400,1:1,,,1.715,,,,,,,,https://logo.clearbit.com/akerbp.com,47 51 35 30 00,Fornebuporten OksenOeyveien 10 Lysaker,,,,,,,
ANDF-ME,8400,Consumer Defensive,,"Andfjord Salmon AS engages in the shore based farming of Atlantic salmon. The company holds a license for 10,000 tons maximum allowed biomass (MAB) for land-based farming. Andfjord Salmon AS was founded in 2014 and is headquartered in Sortland, Norway.",Sortland,Norway,[],http://www.andfjordsalmon.com,1,Havnegata 19,Farm Products,47.895,48.8,53.008224,,0,,48.8,,11872,,47.895,51.652573,,48.8,,11872,,,,,,,,,47.5,2,NOK,16209,,,,1626053888,,,36723,987.5635,47.5,48,,,16209,65,,,,46.5,47.575,False,,,48.8,OSL,ANDFJORD SALMON AS,Andfjord Salmon AS,Europe/Oslo,CEST,False,7200000,EQUITY,ANDF-ME.OL,finmb_570862527,no_market,,875.958,,0,,-0.18959385,,,,33700600,,,8.402,,,,1577750400,,-10354177,-0.307,,0.10953009,5.74268,,1640908800,1593475200,,,,1442292736,,,,,,,,,,,,,,https://logo.clearbit.com/andfjordsalmon.com,,,,,,,,,
AKBM-ME,1327,Healthcare,,"Aker BioMarine AS, a biotechnology company, develops krill-derived ingredients and products for nutraceutical, aquaculture, and animal feed applications. The company provides krill oil products, including omega-3s, phospholipids, choline, and astaxanthin for the human market under the Superba brand. It also offers Qrill aqua product for aquaculture; and QRILL pet, a functional ingredient for pet food. The company is headquartered in Lysaker, Norway. Aker BioMarine ASA is a subsidiary of Aker ASA.",Lysaker,Norway,[],http://www.akerbiomarine.com,1,OksenOeyveien 10,Drug Manufacturers—Specialty & Generic,97,96.97,95.34358,,,,97.5,,78085,,97,93.598,,96.97,,78085,,,,,,,,,95.34,2,NOK,92689,,,,,,,127809,,95.34,96.49,,,92689,114,,,,87,95.65,False,,,97.5,OSL,AKER BIOMARINE AS,Aker BioMarine AS,Europe/Oslo,CEST,False,7200000,EQUITY,AKBM-ME.OL,finmb_884321,no_market,,46.324,,-0.00658,217.82,-0.07354343,,,,,,,2.051,,,,1546214400,,-1022000,-0.015,,0.10953009,47.040466,,1609372800,1593475200,,,14751544,7195696128,,,,,,,,,,,,,,https://logo.clearbit.com/akerbiomarine.com,47 24 13 00 00,PO Box 496,,,,,,,
AKVA,4353,Industrials,1431,"AKVA Group ASA develops, designs, manufactures, assembles, sells, and installs technology products; and provides rental and consulting services for the aquaculture industry. The company operates through three segments: Cage Based Technology, Software, and Land Based Technology. The Cage Based Technology segment offers plastic cages, steel cages, feed barges, feed systems, sensor and camera systems, biomass estimation systems, underwater lights, net cleaning systems, and nets and mooring systems under the Polarcirkel, Wavemaster, and Akvasmart hardware brands. This segment also supplies polyethylene work boats, pipes, ROV's, and subsea solutions to aquaculture, oil service, and maritime industries. The Software segment provides production control, planning, traceability, and ERP software for the aquaculture and fishing industries under the Fishtalk brand. This segment also operates AKVAconnect, a process control platform that enables real-time control of various mission critical equipment, such as feeding systems, environmental sensors, barges, and cameras installed on-site at the farmer's locations. The Land Based Technology segment designs and delivers recirculation systems for land based fish farming, as well as provides water quality conditions for fresh and seawater operations. The company also offers PRISMA, a cloud-based data platform for the aquaculture eco-system. AKVA group ASA operates in Norway, Chile, Canada, Scotland, Denmark, and internationally. The company is based in Klepp Stasjon, Norway. AKVA Group ASA is a subsidiary of Egersund Group AS.",Klepp Stasjon,Norway,[],http://www.akvagroup.com,1,Plogfabrikkvegen 11,Farm & Heavy Construction Machinery,64.6,64,59.23597,0.015479877,15.3846,,65,,2074,,64.6,63.605713,1,64,,2074,,,,2,1582502400,0.719879,,,64,2,NOK,7892,,,,2155165952,,,3682,0.7087756,64,65,,49600,7892,79,11.343804,,,41.3,64.4,False,0.031,34200,65,OSL,AKVA GROUP ASA,AKVA Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKVA.OL,finmb_162314,no_market,,1.063,,0.0013400001,28.483,-0.17602044,,5.73,,33156400,,,31.016,,,,1577750400,0.13203,4087000,0.123,,0.10953009,2.0956924,0.7511,1640908800,1593475200,,,8066625,3231748352,,,,,,-0.095,,,,,,,,https://logo.clearbit.com/akvagroup.com,47 51 77 85 00,,528.45526,,,,,,
AKA,1366,Energy,2112,"Akastor ASA operates as an oil-services investment company worldwide. The company offers drilling equipment, drilling riser solutions, and related products and services for the drilling market; and vessel-based subsea well construction and intervention services to the oil and gas industry. It is also involved in waste management drilling activities; the provision of subsurface advice and products to E&P companies; and supplying vapor recovery units and systems. Akastor ASA was founded in 1841 and is based in BÃ¦rum, Norway.",BÃ¦rum,Norway,[],http://akastor.com,1,Building B,Oil & Gas Equipment & Services,6.42,6.5,5.113813,,0,,6.5,,265211,,6.42,6.3048573,,6.5,,265211,,,,,1397174400,1.53253,,,6.2,2,NOK,280140,,,,1734637568,,,403804,0.3063107,6.2,6.29,,52200,280140,12,15.625,,,3.52,6.25,False,,227000,6.5,OSL,AKASTOR ASA,Akastor ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKA.OL,finmb_874402,no_market,,0.684,,-0.0498,12.463,-0.41100913,,0.4,,271609984,,,14.855,,,,1577750400,0.25563,-152000000,-0.981,,0.10953009,0.42073378,0.51141,1640908800,1593475200,,,136612714,3875857152,,1175212800,5:1,,,,,,,,,,,https://logo.clearbit.com/akastor.com,47 21 52 58 00,OksenÃ¸yveien 10 Lysaker,,,,,,,
AKER,1366,Energy,21865,"Aker ASA, an industrial investment company, operates in the oil and gas, maritime assets, and marine biotechnology sectors primarily in Norway and internationally. It operates through two segments, Industrial Holdings and Financial Investments. The company provides services, technologies, and product solutions for the oil and gas industry; provides engineering, procurement, and construction services for the offshore oil and gas, as well as renewable industries; and explores for and produces oil and gas on the Norwegian continental shelf. It also develops, manufactures, markets, and sells krill-based ingredients to the consumer health, aquaculture, and animal nutrition markets; and owns and charters vessels. The company was founded in 1841 and is headquartered in Lysaker, Norway. Aker ASA is a subsidiary of TRG Holding AS.",Lysaker,Norway,[],http://www.akerasa.com,1,OksenOeyveien 10,Oil & Gas Equipment & Services,414.8,415.4,330.51654,0.028326906,0,,419.4,,103402,,414.8,404.30286,11.75,415.4,,103402,,,,11.75,1595289600,1.686746,,,413,2,NOK,96201,,,,31386116096,,,130471,0.6662729,413,419.6,,111700,96201,566,15.961905,,,182.2,418.8,False,0.028099999,108400,419.4,OSL,AKER ASA,Aker ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKER.OL,finmb_12074458,no_market,,1.862,,-0.08871,34.317,-0.16404682,,26.25,,74272800,,,251.432,,,,1577750400,0.19775999,-4124000000,-56.266,,0.10953009,1.6664546,0.70268,1640908800,1593475200,,,67696448,87714955264,,,,,,,,,,,,,,https://logo.clearbit.com/akerasa.com,47 24 13 00 00,,,47 24 13 01 01,,,,,
AKSO,1366,Energy,13000,"Aker Solutions ASA provides products, systems, and services to the oil and gas industry worldwide. The company operates through Projects and Services segments. It offers field planning, feasibility, and concept studies; floater designs; digital solutions; and deep water risers. The company also provides engineering, project management, and procurement services, such as design of offshore oil and gas production facilities, and onshore receiving and processing facilities; jacket designs; subsea production systems; subsea trees; and control systems. In addition, it offers subsea wellheads engineering, manufacturing, installation, and life-of-field support services, including umbilical systems, subsea structures, tie-in systems, subsea compression and pump systems, subsea power distribution and processing systems, and intervention and workover systems; and lifecycle, hook-up and completion, maintenance, modification, asset integrity management, and yards and fabrication services. Aker Solutions ASA was founded in 1841 and is headquartered in Fornebu, Norway.",Fornebu,Norway,[],http://akersolutions.com,1,OksenÃ¸yveien 8,Oil & Gas Equipment & Services,9.18,9.3,9.020472,0.15795207,0,,9.655,,2637816,,9.18,11.940286,1.45,9.3,,2637816,,,,,1428624000,2.065662,,,9.3,2,NOK,8899392,,,,2572580864,,,5256032,0.09762003,9.3,9.27,,58500,8899392,27.85,4.060086,,,4.362,9.36,False,,156700,9.655,OSL,AKER SOLUTIONS ASA,Aker Solutions ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AKSO.OL,finmb_262890984,no_market,,0.382,,-0.03779,15.89,-0.66075385,,2.33,,271943008,,,24.02,,,,1577750400,0.26966998,-996000000,-3.667,,0.10953009,0.39383847,0.46942002,1640908800,1593475200,,,130222507,10074211328,,1175212800,1:5,,,,,,,,,,,https://logo.clearbit.com/akersolutions.com,47 67 51 30 00,,,47 67 82 69 50,,,,,
ARCHER,HM 08,Energy,4703,"Archer Limited, an oilfield service company, provides various oilfield products and services to the oil and gas industry. It operates through two segments, Eastern Hemisphere and Western Hemisphere. The company provides oiltools, such as plugs and abandonment (P&A), slot recovery and P&A, cementing, and well cleaning solutions; land drilling and platform drilling services; and modular drilling rigs. It also offers engineering services, such as project management, construction and installations, multidiscipline engineering, consulting, and inspection services. In addition, the company provides cased hole logging, conveyance and mechanical/slickline, and R&D and technology development services. Further, it offers fluids, guarantor, international personnel, management, and equipment rental services, as well as performs rig inspections. The company operates in Angola, Argentina, Australia, Bolivia, Brazil, Canada, Congo, Indonesia, Malaysia, Nigeria, Norway, Saudi Arabia, the United Arab Emirates, the United Kingdom, and the United States. The company was formerly known as Seawell Limited and changed its name to Archer Limited in May 2011. Archer Limited was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.archerwell.com,1,Par la Ville Place,Oil & Gas Drilling,2.085,2.1,2.085741,,0,,2.12,,174459,,2.085,2.271,,2.1,,174459,,,,,,2.754819,,,2.045,4,NOK,2171913,,,,310904992,,,297812,0.39849398,2.045,2,,100400,2171913,4.65,35,,,1.1,2.04,False,,503000,2.12,OSL,ARCHER LTD,Archer Limited,Europe/Oslo,CEST,False,7200000,EQUITY,ARCHER.OL,finmb_37612323,no_market,,1.098,,-0.06473,9.883,-0.46811223,,0.06,,148050000,,,0.682,,,,1577750400,0.12627,-50500000,-0.341,,0.10953009,3.0791788,0.41856998,1640908800,1593475200,,,105861885,856861632,,1443398400,1:10,,,-0.7,,,,,,,,https://logo.clearbit.com/archerwell.com,,4th Floor 14 Par-la-Ville Road,,,,,,,
ARCUS,1483,Consumer Defensive,430,"Arcus ASA, together with its subsidiaries, imports, produces, markets, sells, and distributes wine and spirits. It offers its products under the Lysholm Linie, LÃ¸iten Linie, Gammel Opland, Gilde, Aalborg, Malteserkreutz and SnÃ¤llerÃ¶ds, Gammel Dansk, Braastad cognac, Vikingfjord, Amundsen, Brennevin Seksti, Vanlig, Dworek, Hammer, Kalinka, Dobra, Doppio Passo, Pietro de Campo, Hot n'Sweet, Dooley's, Eau de Vie, Golden Cock, St. Hallvard, Upper Ten, Dry Anis, Star Gin, and Akvavit brands. The company also provides logistics services for alcoholic beverages. It operates in Norway, Sweden, Finland, Denmark, Germany, the United States, and internationally. Arcus ASA is headquartered in Hagan, Norway.",Hagan,Norway,[],http://www.arcus.no,1,Destilleriveien 11,Beverages—Wineries & Distilleries,40.7,40.3,37.552143,0.04078624,0.59290004,,40.9,,24570,,40.7,41.345715,1.66,40.3,,24570,,,,1.66,1591833600,0.451785,,,40.3,2,NOK,41776,,,,2781740032,,,28355,0.9622145,40.3,40.9,,0,41776,43.7,12.24551,,,27.1,40.8,False,0.040799998,0,40.9,OSL,ARCUS ASA,Arcus ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ARCUS.OL,finmb_245559265,no_market,,1.446,,0.06953,12.074,0.100000024,,3.34,,68013200,,,25.369,,,,1577750400,0.79032,201020992,2.788,,0.10953009,1.612204,0.15168999,1640908800,1593475200,,,26168738,4180376832,,,,,,1.107,,,,,,,,https://logo.clearbit.com/arcus.no,47 67 06 50 00,Postbox 64,14.670014,,,,,,
ATLA NOK,110,Energy,1,"P/F Atlantic Petroleum, together with its subsidiaries, engages in the exploration, appraisal, development, and production of oil and gas properties in the Faroe Islands, the United Kingdom, Norway, and Ireland. The company was founded in 1998 and is based in TÃ³rshavn, Denmark.",TÃ³rshavn,Denmark,[],http://www.petroleum.fo,1,Yviri vio Strond 4,Oil & Gas E&P,5.04,5.04,6.661151,,0,,5.16,,1110,,5.04,5.905714,,5.04,,1110,,,,,,1.138554,,,4.86,2,NOK,7220,,,,20908732,,,1417,,4.86,5.18,,0,7220,9.9,,,,4.86,4.89,False,,0,5.16,OSL,Atlantic Petroleum,P/F Atlantic Petroleum,Europe/Oslo,CEST,False,7200000,EQUITY,ATLA-NOK.OL,finmb_23704038,no_market,,,,0,,-0.40705884,,,,3697860,,,-6.498,,,,1577750400,0.02009,,-2.673,,0.10953009,,0,1640908800,1593475200,,,3510194,19080958,,,,,,,,,,,,,,https://logo.clearbit.com/petroleum.fo,44 298 59 16 01,PO Box 1228,,,,,,,
AZT,9294,Healthcare,36,"ArcticZymes Technologies ASA develops, manufactures, and markets immunomodulating beta-glucans and recombinant enzymes in Norway, Europe, Asia, Australia, Africa, and the Americas. It operates through two segments, Enzymes and Beta-Glucans. The company provides recombinant enzymes that are primarily derived from cold-water marine species and organisms from other relevant environments for use in molecular research, in vitro diagnostics, and therapeutics. It offers shrimp alkaline phosphatase and derived kits for cleanup prior to Sanger sequencing and next generation sequencing (NGS) processes; cod UNG for use in viral and other molecular diagnostic assays; double-strand specific DNases and derived kits for the removal of DNA from RNA samples; polymerases for technology development for life science, molecular diagnostics, NGS, and synthetic biology; proteinase for microbiological diagnostics and liquid biopsies; salt active nuclease for the removal of nucleic acids during manufacturing of vaccines, viruses, recombinant proteins, and other reagents; and ligases for joining DNA fragments. The company also provides immunomodulating beta-glucans products for the wound care, animal and consumer health, and adjuvants markets. It offers Woulgan wound gel; M-Glucan, a natural immune-stimulating product for fish and animal feed; and M-Gard, a natural immune-stimulating ingredients to enhance physical health. The company was formerly known as Biotec Pharmacon ASA and changed its name to ArcticZymes Technologies ASA in June 2020. ArcticZymes Technologies ASA was founded in 1990 and is headquartered in TromsÃ¸, Norway.",TromsÃ¸,Norway,[],http://arcticzymes.com,1,Sykehusveien 23,Biotechnology,59.4,59,,,0,,59.6,,,,59.4,,,59,,,,,,,,1.96506,,,58.2,2,NOK,82970,,,,2851747328,,,,21.944115,58.2,58.8,,,82970,59.6,,,,58.2,58.6,False,,,59.6,OSL,ARCTICZYMES TECH,ArcticZymes Technologies ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AZT.OL,finmb_13529463,no_market,,20.97,,0.30978,65.476,,,,,48334700,,,1.73,,,,1577750400,0.0896,40258000,0.833,,0.10953009,34.104046,0.3134,1640908800,1593475200,,,31030377,2725121280,,,,,,,,,,,,,,https://logo.clearbit.com/arcticzymes.com,47 77 64 89 00,PO Box 6463,70.82833,47 77 64 89 01,,,,,
ASETEK,9220,Technology,100,"Asetek A/S, together with its subsidiaries, designs, develops, and markets liquid cooling solutions in Asia, Europe, and the Americas. The company operates through: Gaming and Enthusiast, and Data Center segments. Its products are used in personal computers, servers, and data centers to provide enhanced performance, acoustics, and energy efficiency. The company serves original equipment manufacturers, resellers, and channel partners. Asetek A/S was founded in 1997 and is headquartered in Aalborg, Denmark.",Aalborg,Denmark,[],http://www.asetek.com,1,Assensvej 2,Computer Hardware,83,82,54.06489,0.0013975903,0,,84.6,,81556,,83,76.91428,0.116,82,,81556,,,,,1493164800,0.858433,,,80,2,NOK,69288,,,,2140379904,,,66832,43.39517,80,84.4,,262100,69288,91.3,281.99997,,,18.02,84.2,False,,89800,84.6,OSL,ASETEK A/S,Asetek A/S,Europe/Oslo,CEST,False,7200000,EQUITY,ASETEK.OL,finmb_25262375,no_market,,38.758,,-0.01904,822.921,2.9150941,,0.3,,25300000,,,1.526,,,,1577750400,0.63678,-939000,-0.04,,0.10953009,55.439056,0.00846,1640908800,1593475200,,,21423101,1911645056,,,,,,-0.247,,203.53,,,,,,https://logo.clearbit.com/asetek.com,45 96 45 00 47,Aalborg East,,45 96 45 00 48,,,,,
AURG,1930,Financial Services,,"Aurskog Sparebank provides various banking products and services. The company accepts savings accounts; and offers mortgage, car, other vehicle, construction, green business, and corporate loans, as well as small loans and refinancing. It also offers various bank cards; insurance products and services; and pension, guarantee, overdraft, leasing, and mobile and online banking services. The company operates through its branches in BjÃ¸rkelangen, Ãrnes, Jessheim, and SÃ¸rumsand, Norway. Aurskog Sparebank was founded in 1846 and is headquartered in Aurskog, Norway.",Aurskog,Norway,[],http://aurskog-sparebank.no,1,Senterveien 15,Banks—Regional,200,200,188.06474,0.055,0.33580002,,200,,580,,200,197.54286,11,200,,580,,,,11,1582761600,0.075301,,,198,2,NOK,1250,,,,636407616,,,419,2.6521513,198,198,,37700,1250,206,14.112617,,5.49,170,197,False,0.055,22000,200,OSL,AURSKOG SPAREBANK,Aurskog Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,AURG.OL,finmb_11340276,no_market,,13.936,,0.45536998,,0.17647064,,14.03,,3214180,,,402.525,,,,1577750400,0.00057,33194000,10.327,,0.10953009,0.49189493,0.26146,1640908800,1585612800,,,2172271,3344047104,,,,,,-0.42,,,,,,,,https://logo.clearbit.com/aurskog-sparebank.no,47 63 85 44 40,,19.173042,47 63 85 44 41,,,,,
ATEA,0605,Technology,7222,"Atea ASA supplies IT infrastructure and related solutions for businesses and public sector organizations in the Nordic countries and Baltic regions. The company provides hardware and software solutions for storing and managing information, as well as tools for virtualization, automation, and security for operating the data center environment; client hardware, software, and services to the requirements of users, applications, security, networks, and computing environments. It also offers hardware and software solutions for running networks, and services to help customers manage their communications; and a range of products to enable collaboration through conferencing, information sharing, and digital productivity solutions. In addition, it provides Device as a Service to various concepts, such as videoconferencing, digital signage, and networks. Atea ASA was founded in 1968 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.atea.com,1,Karvesvingen 5,Information Technology Services,106.6,106,97.3482,0.06097561,0.7065,,108.4,,24532,,106.6,105.417145,6.5,106,,24532,,,,6.5,1571875200,0.621686,,,106,2,NOK,109217,,,,11855089664,,,53789,0.31469232,106,108.2,,20000,109217,137,15.555556,,5.54,66.2,107.8,False,0.061,264300,108.4,OSL,ATEA ASA,Atea ASA,Europe/Oslo,CEST,False,7200000,EQUITY,ATEA.OL,finmb_700601,no_market,,0.335,,0.01354,12.191,-0.108695626,,6.93,,109973000,,,33.081,,,,1577750400,0.58987,510000000,4.601,,0.10953009,3.2586682,0.25162,1640908800,1593475200,,,81691394,12605175808,,1149206400,1:10,,,0.557,,,,,,,,https://logo.clearbit.com/atea.com,47 22 09 50 00,Box 6472 Etterstad,23.429691,,,,,,
AUSS,5392,Consumer Defensive,6507,"Austevoll Seafood ASA, a seafood company, engages in the salmon, white fish, and pelagic businesses in Norway, the European Union, Eastern Europe, Africa, the Pacific, North America, South America, and Central America. The company is involved in the ownership and operation of fishing vessels, as well as farming, harvesting, processing, sale, and distribution of salmon and trout. It also produces white fish products, fishmeals, and fish oils; omega-3 oil; and canned and frozen fish products The company was founded in 1981 and is headquartered in StorebÃ¸, Norway. Austevoll Seafood ASA is a subsidiary of Laco AS.",StorebÃ¸,Norway,[],http://www.auss.no,1,Alfabygget,Farm Products,81.75,81.75,78.85396,0.03058104,0.7353,,81.8,,160536,,81.75,81.08572,2.5,81.75,,160536,,,,2.5,1590710400,0.075903,,,80.05,2,NOK,209532,,,,16287196160,,,220528,0.7133562,80.05,80.85,,756000,209532,97.8,6.730609,,4.62,65.05,80.7,False,0.0306,741400,81.8,OSL,AUSTEVOLL SEAFOOD,Austevoll Seafood ASA,Europe/Oslo,CEST,False,7200000,EQUITY,AUSS.OL,finmb_27488652,no_market,,1.463,,0.030079998,13.378,-0.0635739,,11.99,,201824000,,,61.05,,,,1577750400,0.20028,686803008,3.401,,0.10953009,1.3218673,0.57595,1640908800,1593475200,,,84852895,33410453504,,,,,,-0.322,,,,,,,,https://logo.clearbit.com/auss.no,47 56 18 10 00,,23.728313,47 56 18 10 03,,,,,
BALT-ME,0160,Real Estate,,"Baltic Sea Properties AS, together with its subsidiaries, engages in the commercial real estate business in the Baltics. It develops, rents out, and manages primarily logistics, industrial, and retail properties. The company is based in Oslo, Norway.",Oslo,Norway,[],http://www.balticsea.no,1,Rosenkrantzâ 20,Real Estate Services,44,44,29.581295,,0,,44,,3434,,44,32.445713,,44,,3434,,,,,1548374400,0.801415,,,44,2,NOK,555,,,,304052128,,,496,5.338867,44,45.6,,,555,44,,,,18.5,44,False,,,44,OSL,BALTIC SEA PROP AS,Baltic Sea Properties AS,Europe/Oslo,CEST,False,7200000,EQUITY,BALT-ME.OL,finmb_543966145,no_market,,12.362,,-0.54001,16.25,0.33333337,,,,6667810,,,27.26,,,,1577750400,,-30754136,-6.12,,0.10953009,1.6727805,,1640908800,1593475200,,,3992355,704041408,,,,,,,,,,,,,,https://logo.clearbit.com/balticsea.no,47 93 09 43 19,,,,,,,,
