ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
PHLY,Philly Shipyard,Industrials,76.2,80.0,80.0,0,,922.62,,,0.0824,0.7845,1.0053,0250,Industrials,300.0,"Philly Shipyard ASA, together with its subsidiaries, operates commercial shipyard constructing vessels for operation in the United States Jones Act market. It owns a shipbuilding facility that provides ocean-going merchant vessels, including containerships, product tankers, and aframax tankers. The company was formerly known as Aker Philadelphia Shipyard ASA and changed its name to Philly Shipyard ASA in November 2015. The company was founded in 1997 and is headquartered in Oslo, Norway. Philly Shipyard ASA is a subsidiary of Aker Capital AS.",Oslo,47 23 11 91 00,Norway,[],http://www.phillyshipyard.com,1.0,Vika Atrium,Aerospace & Defense,75.8,80.0,62.980293,0.003298153,0.0,,80.0,,13428.0,,75.8,72.74706,0.25,80.0,,13428.0,,,,,1487808000.0,0.721835,,,76.2,2.0,NOK,5987.0,,,,922621952.0,,,11646.0,54.8951,76.2,77.2,,10800.0,5987.0,113.5,,,,31.0,76.4,False,,15000.0,80.0,OSL,PHILLY SHIPYARD,Philly Shipyard ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PHLY.OL,finmb_39587073,no_market,,52.247,,-0.56,-37.904,1.0213335,,,,12107900.0,,,8.152000000000001,,,,1577750400.0,0.2543,-9412000.0,-0.778,,,9.347399000000001,0.59282,1640908800.0,1585612800.0,,,4017159.0,878122048.0,,,,,,,,,,,,,,https://logo.clearbit.com/phillyshipyard.com,Munkedamsveien 45,,47 23 11 91 01,,,,578256d6-6e37-3d39-b0d8-fd12b4a314fd,
PHO,Photocure,Health care,79.0,78.0,78.0,0,LP,2100.88,,,0.1222,-0.1173,0.5163,0275,Healthcare,67.0,"Photocure ASA, a specialty pharmaceutical company, engages in the research, development, production, distribution, marketing, and sale of pharmaceutical products in Nordic countries and the United States. The company offers Hexvix/Cysview for the detection and management of bladder cancer. It also develops Cevira for the treatment of human papilloma virus infection and precancerous lesions of the cervix. The company sells its products to license partners, pharmaceutical wholesalers, and hospitals. Photocure ASA was founded in 1997 and is headquartered in Oslo, Norway.",Oslo,47 22 06 22 10,Norway,[],http://www.photocure.com,1.0,Hoffsveien 4,Drug Manufacturers—Specialty & Generic,74.4,76.0,73.52153,,0.0,,81.0,,196022.0,,74.4,72.1647,,76.0,,196022.0,,,,,1369267200.0,0.35423899999999997,,,76.0,2.0,NOK,849338.0,,,,2100878592.0,,,323220.0,7.388822,76.0,79.6,,97900.0,849338.0,123.0,63.2,,,42.45,78.7,False,,140900.0,81.0,OSL,PHOTOCURE ASA,Photocure ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PHO.OL,finmb_558837,no_market,,5.627999999999999,,0.06695,42.51,0.32149208,,1.25,,26593400.0,,,8.742,,,,1577750400.0,0.11812,19036000.0,0.867,,,9.036833999999999,0.1857,1640908800.0,1585612800.0,,,17989213.0,1600168320.0,,,,,,,,,,,,,,https://logo.clearbit.com/photocure.com,,91.11880500000001,47 22 06 22 18,,,,87e7c57f-bfb3-3276-9072-91da68448d9f,
PPG PREF,Pioneer Property Group,Real estate,100.0,100.0,100.0,0,,486.86,,,0.0,0.028,0.0563,0158,Real Estate,2.0,"Pioneer Property Group ASA invests in and rents properties. Its portfolio comprises 13 preschool properties in Sweden, the Netherlands, and Poland. The company was incorporated in 2015 and is based in Oslo, Norway.",Oslo,47 97 76 92 00,Norway,[],http://www.pioneerproperty.no,1.0,Radhusgata 23,Real Estate Services,102.0,101.0,99.88686,,,,101.0,,1280.0,,102.0,100.617645,,101.0,,1280.0,,,,7.5,1601424000.0,,,,100.0,2.0,NOK,87531.0,,,,1229820032.0,,,6339.0,-1075.0175,100.0,100.0,,38500.0,87531.0,104.0,,,,94.0,100.0,False,0.0735,18200.0,101.0,OSL,Pioneer Property Group,Pioneer Property Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PPG-PREF.OL,finmb_297114713,no_market,,745.837,,0.0,,0.0,,,,12298200.0,,,245.075,,,,1577750400.0,0.18000999,-52484000.0,80.862,,,0.40803835,0.27566999999999997,1640908800.0,1577750400.0,,,,-853237056.0,,,,,,6.7170000000000005,,,,,,,,https://logo.clearbit.com/pioneerproperty.no,,1.2366747999999999,,,,,2bd77545-ed44-3e93-afad-fcfcd8eb97a3,
PLCS,Polarcus,Energy,0.4,0.4,0.4,0,,205.0,,,0.1007,-0.7,-0.6475,,Energy,324.0,"Polarcus Limited, a geophysical service company, provides marine seismic data acquisition and processing services to oil and gas companies. The company operates a fleet of seismic vessels with 3D and 4D imaging capabilities; and offers a library of 3D multi-client projects. Its geophysical solutions include RightFLOW that integrates and accelerates seismic data acquisition and processing workflow; Cirrus, a suite of cloud-based applications and services designed to bring clients closer to acquired seismic data; XArray, an acquisition configuration to deliver un-interpolated data; and XArrayOBN, a hybrid technique combining towed streamer acquisition and ocean bottom node operations; and XArray 4D, which retains the 4D repeat sub-set of the baseline for analysis. The company operates in the Asia Pacific, Russia, Australia, Europe, Africa, the Middle East, the United Arab Emirates, Mauritania, Mexico, and North and South America. Polarcus Limited was incorporated in 2007 and is headquartered in Dubai, the United Arab Emirates.",Dubai,971 4 43 60 800,United Arab Emirates,[],http://www.polarcus.com,1.0,Reef Tower,Oil & Gas Equipment & Services,0.38,0.381,0.47763869999999997,,0.0,,0.4075,,429476.0,,0.38,0.37636766,,0.381,,429476.0,,,,,,2.503484,,,0.381,4.0,NOK,1009979.0,,,,205001008.0,,,1619172.0,0.9148113999999999,0.381,0.389,,2300000.0,1009979.0,1.4280000000000002,-39.9,,,0.237,0.3825,False,,6336300.0,0.4075,OSL,POLARCUS LIMITED,Polarcus Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,PLCS.OL,finmb_46565274,no_market,,2.355,,-0.13535,17.408,-0.6695651999999999,,-0.01,,513787008.0,,,0.084,,,,1577750400.0,0.06482,-30330000.0,-0.06,,,4.75,0.18273,1640908800.0,1593475200.0,,,469058550.0,527758496.0,,1495152000.0,1:10,,,,,,,,,,,https://logo.clearbit.com/polarcus.com,"Level 20 Jumeirah Lakes Towers, Cluster O PO Box 283373",,,,,,4eac5ff4-29c1-304e-93a0-edf2282070fb,
POL,Polaris Media,Communication services,34.2,34.2,35.8,0,,1667.71,,,0.0,-0.0284,0.2128,7014,Communication Services,,"Polaris Media ASA operates as an Internet and digital media company in Norway. It also focuses on providing printing services. The company is based in Trondheim, Norway.",Trondheim,47 95 26 39 28,Norway,[],http://www.polarismedia.no,1.0,Ferjemannsveien 10,Publishing,34.2,34.6,35.2292,0.053801167999999996,0.524,,34.6,,1077.0,,34.2,35.794117,1.84,34.6,,1077.0,,,,,1557187200.0,0.586527,,,34.2,2.0,NOK,819.0,,,,1669756928.0,,,1785.0,0.6054082,34.2,35.8,,40200.0,819.0,48.0,,,,24.0,34.4,False,,50200.0,34.6,OSL,POLARIS MEDIA ASA,Polaris Media ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,POL.OL,finmb_4481045,no_market,,0.6759999999999999,,0.06044,8.946,0.20422542,,,,48823300.0,,,44.611999999999995,,,,1577750400.0,0.13904999,166695008.0,3.1430000000000002,,,0.7666099000000001,0.81512,1640908800.0,1585612800.0,,,10253374.0,1865655680.0,,,,,,,,,,,,,,https://logo.clearbit.com/polarismedia.no,,10.881324000000001,47 72 50 10 09,,,,1cef6aeb-eb07-315a-a7ad-eaf321e9c395,
PLT,poLight,Information technology,83.3,83.3,83.3,0,LP,753.56,,,0.318,1.1334,8.8386,3188,Technology,21.0,"poLight ASA develops photographic lens for consumer devices and industrial applications. Its lens replicates the lens of the human eye enabling the implementation of autofocus functions for various applications. The company's product portfolio includes Tunable Optical Lens (TLens) products for front and back camera phones; wearables, including AR/VR devices; tablet PCs; HD video cameras; drones; handheld devices; and barcode readers, as well for industry applications, such as medical and retail. It also offers ASIC drivers that control the supply of variable voltage to TLens products and makes them to change focus. It has operations in Europe, Asia, and the United States. poLight ASA was founded in 2005 and is headquartered in Horten, Norway.",Horten,47 33 07 12 60,Norway,[],http://polight.com,1.0,Kongeveien 77,Electronic Components,81.9,82.8,62.22214,,0.0,,84.5,,36935.0,,81.9,68.1647,,82.8,,36935.0,,,,,,,,,81.9,2.0,NOK,84999.0,,,,753562624.0,,,35678.0,215.67334,81.9,83.3,,0.0,84999.0,95.0,,,,6.6,83.4,False,,0.0,84.5,OSL,POLIGHT ASA,poLight ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PLT.OL,finmb_39950814,no_market,,179.763,,0.0,-10.136000000000001,8.808383000000001,,,,9046370.0,,,13.582,,,,1577750400.0,0.50662,-82413000.0,-10.154,,,6.133117700000001,0.115959994,1640908800.0,1585612800.0,,,4214463.0,628092544.0,,,,,,,,,,,,,,https://logo.clearbit.com/polight.com,,,,,,,046cac0f-3777-35a9-8f0e-7c36293edb39,
PRS,Prosafe,Energy,1.4,1.35,1.35,0,,114.61,,,0.037000000000000005,-0.3367,-0.8619,4031,Energy,150.0,"Prosafe SE, together with its subsidiaries, owns and operates semi-submersible accommodation vessels in Europe, South America, and internationally. Its accommodation vessels are used for accommodation, engineering, construction, or storage capacity offshore. The company is also involved in the maintenance and modification of installations on fields for the production, hook-up and commissioning of new fields, tie-backs to existing infrastructure, and decommissioning activities. It owns and operates a fleet of seven semi-submersible accommodation vessels and one tender support vessel. The company primarily serves oil and gas industries. Prosafe SE was founded in 1972 and is based in Stavanger, Norway.",Stavanger,47 51 64 25 00,Norway,[],http://www.prosafe.com,1.0,Forusparken 2,Oil & Gas Equipment & Services,1.4,1.4,1.5755767,,0.0,,1.412,,73331.0,,1.4,1.4088824,,1.4,,73331.0,,,,,1440633600.0,1.3118459999999998,,,1.37,4.0,NOK,62741.0,,,,114609880.0,,,171946.0,0.6266259,1.37,1.4,,3800000.0,62741.0,11.002,-1.4736841999999999,,,1.0,1.37,False,,4412500.0,1.412,OSL,PROSAFE SE (SN),Prosafe SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,PRS.OL,finmb_6522039,no_market,,7.438,,0.0,18.162,-0.8627450999999999,,-0.95,,81864200.0,,,-9.763,,,,1577750400.0,0.4341,-1226800000.0,-13.949000000000002,,,,0.20045,1640908800.0,1585612800.0,,,68411519.0,1360362496.0,,1480982400.0,1:100,,,,,,,,,,,https://logo.clearbit.com/prosafe.com,,,,,,,fab88977-73e3-30c8-ba4f-4246afb217d5,
PROTCT,Protector Forsikring,Financials,41.85,39.0,41.85,0,,3426.94,,,-0.0932,-0.2021,-0.0348,0250,Financial Services,384.0,"Protector Forsikring ASA, a general insurance company, provides various insurance products to the commercial and public sectors, and the affinity insurance markets in Norway, Sweden, Denmark, the United Kingdom, and Finland. The company sells its products to non-marine industries through insurance brokers, and real estate agents and lawyers. Protector Forsikring ASA was founded in 2003 and is based in Oslo, Norway.",Oslo,47 24 13 17 00,Norway,[],http://www.protectorforsikring.no,1.0,StÃ¸perigata 2,Insurance—Specialty,41.65,41.45,36.231667,0.054021608,0.0,,41.85,,51869.0,,41.65,44.284286,2.25,41.45,,51869.0,,,,,1492732800.0,1.351335,,,39.0,2.0,NOK,274233.0,,,,3426937344.0,,,63831.0,0.71218395,39.0,41.85,,7400.0,274233.0,55.75,9.425675,,,20.02,41.35,False,,189600.0,41.85,OSL,PROTECTOR FORS ASA,Protector Forsikring ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PROTCT.OL,finmb_20644228,no_market,,0.91,,0.0458,13.911,-0.078947365,,4.44,,81886200.0,,,27.256,,,,1577750400.0,0.22303,214120992.0,2.6860000000000004,,,1.5354416000000002,0.30537,1640908800.0,1593475200.0,,,65712880.0,4379661312.0,,,,,,,,,,,,,,https://logo.clearbit.com/protectorforsikring.no,,15.580788,,,,,ac391ae3-e333-359c-85de-0c566a1ff879,
QFR,Q-Free,Information technology,4.66,4.78,4.78,0,,415.78,,,0.013,-0.3147,-0.2661,7053,Industrials,380.0,"Q-Free ASA supplies intelligent transportation system products and solutions worldwide. The company offers tolling products, such as dedicated short-range communication tags and readers, parking access control software and image based solutions, and electronic toll collection systems; parking guidance and parking access control systems; traffic, bicycle, and pedestrian detection and counting products, as well as weigh in motion, journey time monitoring, and weather and air-quality monitoring systems; local intersection/traffic controllers, and centralized traffic controller SW and cooperative ITS solutions; and advanced traffic management, traffic information, ramp metering, and truck parking products. It also provides service and maintenance services. The company was formerly known as Micro Design AS and changed its name to Q-Free ASA in 1998. Q-Free ASA was founded in 1984 and is headquartered in Trondheim, Norway.",Trondheim,47 73 82 65 00,Norway,[],http://www.q-free.com,1.0,Strindfjordvegen 1,Infrastructure Operations,4.8,4.82,4.7176642,,0.0,,4.88,,50187.0,,4.8,4.73,,4.82,,50187.0,,,,,,0.8193959999999999,,,4.6,4.0,NOK,129156.0,,,,415781024.0,,,161811.0,0.4556045,4.6,4.7,,,129156.0,7.2,,,,3.34,4.66,False,,,4.88,OSL,Q-FREE ASA,Q-Free ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,QFR.OL,finmb_1779941,no_market,,0.7390000000000001,,-0.0502,95.309,-0.24409443,,,,89223400.0,,,4.5889999999999995,,,,1577750400.0,0.24962999,-45809000.0,-0.521,,,1.0154717,0.46799999999999997,1640908800.0,1593475200.0,,,64542450.0,674692992.0,,,,,,,,,,,,,,https://logo.clearbit.com/q-free.com,Ranheim,,,,,,bfc0f428-0ab8-3f1b-be51-912e13d9bbc5,
QFUEL-ME,Quantafuel,Industrials,34.6,35.6,35.6,0,,4347.96,,,0.4122,,,0283,Industrials,25.0,"Quantafuel AS, a technology-based energy company, which converts plastic waste to environment friendly fuels and chemicals in Norway. The company was founded in 2014 and headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.quantafuel.com,1.0,Lilleakerveien 2C,Waste Management,33.0,34.2,117.85003999999999,,0.0,,35.0,,629848.0,,33.0,24.540442000000002,,34.2,,629848.0,,,,,,1.234349,,,34.2,2.0,NOK,1250236.0,,,,4347974144.0,,,200754.0,8748.438,34.2,34.65,,,1250236.0,275.0,,,,20.05,34.6,False,,,35.0,OSL,QUANTAFUEL ASA,Quantafuel ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,QFUEL-ME.OL,finmb_418823774,no_market,,7776.526999999999,,0.0,-186.03799999999998,inf,,,,125664000.0,,,1.609,,,,1577750400.0,0.15267,-131388000.0,-1.175,,,21.50404,0.0,1640908800.0,1585612800.0,,,78121552.0,3864934144.0,,1594080000.0,10:1,,,,,,,,,,,https://logo.clearbit.com/quantafuel.com,,,,,,,72697af9-d52b-391e-b44d-8c49e18179e0,
QEC,Questerre Energy Corporation,Energy,0.77,0.76,0.76,0,,329.49,,,-0.0866,-0.4901,-0.4224,T2P 3W2,Energy,8.0,"Questerre Energy Corporation acquires, explores, and develops non-conventional oil and gas projects in Canada. It produces tight oil, oil shale, shale oil, and shale gas. The company primarily holds 40,800 acres located in Kakwa, west central Alberta, including a 25% working interest in 10,080 acres in Kakwa Central; 50% working interest in 4,480 acres in Kakwa North; 50% interest in 22,400 acres in Kakwa West; and 50% interest in 3,840 acres in Kakwa South. It also holds 100% working interest in 11,952 acres located in Antler, Saskatchewan; and oil shale assets in Jordan. The company was formerly known as Westpro Equipment Ltd. and changed its name to Questerre Energy Corporation in December 2000. Questerre Energy Corporation was incorporated in 1971 and is headquartered in Calgary, Canada.",Calgary,403 777 1185,Canada,[],http://www.questerre.com,1.0,801 - Sixth Avenue S.W.,Oil & Gas E&P,0.765,0.76,0.9697846999999999,,0.0,,0.775,,605090.0,,0.765,0.82717645,,0.76,,605090.0,,,,,,2.295584,,,0.76,4.0,NOK,116627.0,,,,331949312.0,,,878096.0,,0.76,0.775,,3250500.0,116627.0,1.96,4.8125,,,0.65,0.752,False,,10000000.0,0.775,OSL,QUESTERRE ENERGY,Questerre Energy Corporation,Europe/Oslo,CEST,False,7200000.0,EQUITY,QEC.OL,finmb_6371783,no_market,,,,-1.7837398999999998,,-0.45706177,,0.16,,427516000.0,,,0.332,,,,1577750400.0,0.10503,,-0.038,,,2.319277,0.043870002000000005,1640908800.0,1593475200.0,,,411287493.0,327049728.0,,,,,,,,,,,,,,https://logo.clearbit.com/questerre.com,Suite 1650,,403 777 1578,,,,,AB
RAKP,RAK Petroleum,Energy,6.28,5.8,6.5,0,,1221.13,,,-0.0188,-0.4609,-0.3707,KT13 0TS,Energy,1325.0,"RAK Petroleum plc operates as an oil and gas investment company. It primarily holds 44.94% interests in DNO ASA through which it owns 106 licenses comprises three licenses in the Kurdistan Region of Iraq, 87 licenses in Norway, 12 licenses in the United Kingdom, two licenses in the Netherlands, one license in Ireland, and one license in Yemen. The company also holds 33.33% interest in Foxtrot International LDC, which operates offshore Block CI-27 comprising four producing gas fields with associated oil and condensates in Foxtrot and Mahi; and Block CI-502 and Block CI-12 offshore exploration licenses. RAK Petroleum plc was founded in 2005 and is based in Weybridge, the United Kingdom.",Weybridge,44 9712 356 662,United Kingdom,[],http://www.rakpetroleum.uk,1.0,Elder House,Oil & Gas E&P,6.42,6.4,6.1937957,,0.0,,6.4,,14756.0,,6.42,6.3388233,,6.4,,14756.0,,,,,,1.7044130000000002,,,6.28,2.0,NOK,34311.0,,,,3149131264.0,,,41555.0,3.2418482,6.28,6.22,,338500.0,34311.0,13.4,,,,3.11,6.02,False,,325400.0,6.4,OSL,RAK PETROLEUM PLC,RAK Petroleum plc,Europe/Oslo,CEST,False,7200000.0,EQUITY,RAKP.OL,finmb_25838857,no_market,,3.16,,0.033350002000000004,5.406000000000001,-0.37365854,,,,178598000.0,,,2.803,,,,1577750400.0,0.088240005,32400000.0,0.10800000000000001,,,2.2404568,0.48634997,1640908800.0,1577750400.0,,,167262834.0,3069548544.0,,,,,,,,,,,,,,https://logo.clearbit.com/rakpetroleum.uk,St Georges Business Park Brooklands Road,58.148148,,,,,1daba114-11e3-37ba-beb2-e131e0da5042,
REACH,Reach Subsea,Energy,1.49,1.42,1.54,0,,213.88,,,0.35450000000000004,-0.0599,-0.2696,5527,Energy,88.0,"Reach Subsea ASA provides subsea services in Norway. The company offers inspection, maintenance, and repair services; and remotely operated vehicles, survey, and construction services. It provides engineering services to the oil industry. The company was formerly known as Transit Invest ASA and changed its name to Reach Subsea ASA in December 2012. Reach Subsea ASA was founded in 2008 and is based in Haugesund, Norway.",Haugesund,47 40 00 77 10,Norway,[],http://www.reachsubsea.no,1.0,GarpeskjÃ¦rveien 2,Oil & Gas Equipment & Services,1.52,1.55,1.1395693999999998,0.04605263,,,1.55,,358466.0,,1.52,1.1497058999999998,0.07,1.55,,358466.0,,,,0.07,1559001600.0,1.1324040000000002,,,1.41,4.0,NOK,121006.0,,,,213882032.0,,,175110.0,0.41136065,1.41,1.47,,,121006.0,2.09,,,,0.7,1.44,False,0.0583,,1.55,OSL,REACH SUBSEA ASA,Reach Subsea ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,REACH.OL,finmb_878070,no_market,,0.705,,-0.09323,306.882,-0.25490195,,,,143544992.0,,,0.9390000000000001,,,,1577750400.0,0.09521,-48476000.0,-0.337,,,1.5867944999999999,0.63115,1640908800.0,1585612800.0,,,53182361.0,366416544.0,,1354752000.0,1:20,,,,,,,,,,,https://logo.clearbit.com/reachsubsea.no,,,,,,,1064989a-bdc9-3a76-b6b6-0ace25a01623,
REC,REC Silicon,Information technology,3.26,3.25,3.25,0,,911.65,,,-0.1718,0.2166,-0.2852,1324,Technology,284.0,"REC Silicon ASA, together with its subsidiaries, produces and sells silicon materials for the solar and electronics industries worldwide. It offers various solar grade polysilicon for solar applications, including granular polysilicon, Siemens rod sections, chunks, chips, and fines. The company also provides electronic grade polysilicon comprising TearDrop, as-grown Siemens rods, rod sections, chunks, and chips for use in Czochralski monocrystalline ingot/wafer manufacturing for the semiconductor industry, as well as other electronic market segments, such as optics and microelectromechanical systems; and float zone polysilicon. In addition, it offers silicon gases consisting of silane, dichlorosilane, monochlorosilane, disilane, and polysilanes. The company was formerly known as Renewable Energy Corporation ASA and changed its name to REC Silicon ASA in October 2013. REC Silicon ASA was founded in 1996 and is headquartered in Lysaker, Norway.",Lysaker,47 40 72 40 86,Norway,[],http://www.recsilicon.com,1.0,Fornebuveien 84,Semiconductor Equipment & Materials,3.23,3.23,3.33154,,0.0,,3.29,,1262197.0,,3.23,3.2474706,,3.23,,1262197.0,,,,,,1.264808,,,3.1839999999999997,4.0,NOK,1095351.0,,,,911653504.0,,,4005501.0,6.516465,3.1839999999999997,3.236,,1240000.0,1095351.0,6.0,,,,1.9709999999999999,3.2060000000000004,False,,2100000.0,3.29,OSL,REC SILICON ASA,REC Silicon ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,REC.OL,finmb_6245251,no_market,,7.146,,-0.81558,-104.13799999999999,-0.32,,0.0,,279820000.0,,,-0.037000000000000005,,,,1577750400.0,0.17794001,-114100000.0,-0.42100000000000004,,,,0.25069,1640908800.0,1585612800.0,,,261982875.0,999724992.0,,1562889600.0,1:10,,,,,,,,,,,https://logo.clearbit.com/recsilicon.com,PO Box 63,,,,,,621ea196-4385-32e4-adc0-c5122866984b,
