ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,state
OTS,Oceanteam,Energy,3.28,2.98,3.2,5,,112.21,-0.003,0.0282,0.1195,-0.3306,-0.4718,1366,Industrials,12.0,"Oceanteam ASA operates as an offshore shipping company in Mexico, Latin America, West Africa, and the Asia-Pacific. It operates through Oceanteam Shipping and Oceanteam Solutions segments. The company owns, charters, and manages two deep water offshore construction support vessels, and two fast support vessels (FSVs). It also provides equipment for offshore cable laying, umbilical installations, on and offshore cable storage, and cable transportation; and designs and engineers platforms and infrastructures for the oil and gas and renewables industry. In addition, the company rents tensioners, turntables, and reels. It serves oil and gas, offshore renewables, and civil engineering sectors. The company was formerly known as Oceanteam Shipping ASA and changed its name to Oceanteam ASA in December 2015. Oceanteam ASA was founded in 2005 and is headquartered in Bergen, Norway.",Bergen,47 55 10 82 40,Norway,[],http://www.oceanteam.nl,1.0,STRANDVEIEN 15,47 55 10 82 49,Marine Shipping,3.29,3.28,3.2542028,,0.0,,3.28,,13721.0,,3.29,2.9555882999999996,,3.28,13721.0,,,,,,1.334494,,,3.28,4.0,NOK,819.99994,720.0,,,,112213064.0,,,13015.0,7.0667586,3.28,3.2,,150100.0,720.0,8.51005,,,,2.5,2.98,False,,135600.0,3.28,OSL,OCEANTEAM ASA,Oceanteam ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,OTS.OL,,,finmb_27340700,db06849e-c583-3ebb-b6fd-a8075052f557,no_market,,10.261,,0.0085,29.08,-0.4817298,,,,34211300.0,,,1.7519999999999998,,,,1577750400.0,0.12597999,-815000.0,0.004,,,1.8721461,0.047470003,1640908800.0,1577750400.0,,,32036792.0,162935040.0,,1574812800.0,1:23,,,,,,,,,,,https://logo.clearbit.com/oceanteam.nl,Lysaker,
ODL,Odfjell Drilling,Energy,12.64,12.58,12.64,541,,2992.94,0.0346,0.1234,0.0735,-0.6161,-0.426,AB12 3LG,Energy,2581.0,"Odfjell Drilling Ltd. operates as an integrated offshore drilling, well service, and engineering company worldwide. The company operates through three segments: Mobile Offshore Drilling Units, Drilling & Technology, and Well Services. It operates drilling units and offers management services to owners of semisubmersibles, drillships, and jack-up; and project management and follow-up during construction, management of regulatory requirements, marketing and client relations, preparations for operation, and drilling operations. The company also provides integrated drilling services, such as onshore support, production drilling and completion, well maintenance, plugging and abandonment, facility maintenance planning, and project management for maintenance and modifications; and onceptual engineering and engineering design, compliance assurance and maintenance management, marine and operational support, and rig inspection services, as well as construction and commissioning support, modifications, and upgrades. In addition, it provides well services to the oil industry, including casing and tubular running, drill tool and tubular rental, well intervention, and wellbore cleaning services. The company was founded in 1914 and is headquartered in Aberdeen, the United Kingdom. Odfjell Drilling Ltd. is a subsidiary of Odfjell Partners Ltd.",Aberdeen,44 1224 856 000,United Kingdom,[],http://www.odfjelldrilling.com,1.0,Bergen House,44 1224 856 001,Oil & Gas Drilling,12.14,12.48,12.146087,,0.0,,12.8,,771708.0,,12.14,11.583528999999999,,12.48,771708.0,,,,,1395100800.0,1.9802549999999999,,,12.3,2.0,NOK,65.07772,1401279.0,,,,2973994752.0,,,1260929.0,3.6301787000000005,12.3,12.62,,181500.0,1401279.0,33.8,89.71429,,,6.12,12.54,False,,820000.0,12.8,OSL,ODFJELL DRILLING,Odfjell Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,,EQUITY,ODL.OL,,,finmb_241631186,7a8ee3e5-a9ab-3d18-8018-c55f5fcad7e3,no_market,,5.053999999999999,,0.06548,12.575999999999999,-0.44311923,,0.14,,236783008.0,,,4.426,,,,1577750400.0,0.119320005,45717000.0,0.193,,,2.837777,0.60887,1640908800.0,1585612800.0,,,92589335.0,4140552192.0,,,,,,1.2890000000000001,,,,,,,,https://logo.clearbit.com/odfjelldrilling.com,Crawpeel Road Altens,
ODF,Odfjell ser. A,Industrials,21.8,21.7,22.2,4,LP,1308.44,-0.0091,-0.018000000000000002,0.0481,-0.17739999999999995,-0.1315,5892,Industrials,2383.0,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,47 55 27 00 00,Norway,[],http://www.odfjell.com,1.0,Conrad Mohrs veg 29,,Marine Shipping,22.0,22.0,21.788406,0.008318182,0.0,,22.0,,41360.0,,22.0,21.208824,0.183,22.0,41360.0,,,,,1525824000.0,0.46225299999999997,,,21.8,2.0,NOK,111.22448999999999,1265.0,,,,1702459904.0,,,16941.0,1.8793043,21.8,22.2,,24000.0,1265.0,32.0,-108.99999,,,17.1,21.7,False,,49000.0,22.0,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000.0,,EQUITY,ODF.OL,,,finmb_876111,f54342aa-4fe6-3305-a76c-1f4294859ae0,no_market,,3.38,,0.01706,17.644000000000002,-0.08333331,,-0.2,,60020300.0,,,6.977,,,,1577750400.0,0.07780000599999999,15456000.0,0.196,,,3.1245517999999994,0.58329,1640908800.0,1593475200.0,,,28257135.0,3061883392.0,,1115337600.0,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,PO Box 6101 Postterminalen,
ODFB,Odfjell ser. B,Industrials,21.2,21.0,21.4,0,LP,397.63,,,0.0192,-0.1908,-0.1452,5892,Industrials,2383.0,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,47 55 27 00 00,Norway,[],http://www.odfjell.com,1.0,Conrad Mohrs veg 29,,Marine Shipping,21.2,21.8,21.457247,,0.0,,21.8,,10359.0,,21.2,20.794117,,21.8,10359.0,,,,,1525824000.0,0.46225299999999997,,,21.2,2.0,NOK,108.16327,35379.0,,,,1718077696.0,,,4740.0,1.8965445,21.2,21.4,,,35379.0,32.0,,,,17.6,21.2,False,,,21.8,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000.0,,EQUITY,ODFB.OL,,,finmb_876111,6f0652f8-e4f0-30e5-8467-e4e06c0208bc,no_market,,3.31,,0.01706,17.281,,,,,18756200.0,,,6.977,,,,1577750400.0,0.16443,15456000.0,0.196,,,3.0385551,0.37213,1640908800.0,1593475200.0,,,28257135.0,2998862080.0,,1115337600.0,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,PO Box 6101 Postterminalen,
OKEA,OKEA,Energy,8.2,8.2,8.26,5,,840.52,0.0049,-0.0024,-0.0596,-0.5314,-0.5738,7042,Energy,207.0,"OKEA ASA, an oil and gas company, engages in the development and production of oil and gas in the Norwegian continental shelf. It holds interests 44.56% in Draugen, 12% in GjÃ¸a, and 0.55% in Ivar Aasen licenses. The company was founded in 2015 and is headquartered in Trondheim, Norway.",Trondheim,47 73 52 52 22,Norway,[],http://okea.no,1.0,Ferjemannsveien 10,,Oil & Gas E&P,8.16,8.4,9.655072,,0.0,,8.4,,31720.0,,8.16,8.868236,,8.4,31720.0,,,,,,,,,8.2,2.0,NOK,,570.0,,,,840524608.0,,,71022.0,0.31232578,8.2,8.2,,,570.0,21.0,,,,5.7,8.16,False,,,8.4,OSL,OKEA ASA,OKEA ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,OKEA.OL,,,finmb_312629283,c252c57e-328d-3858-89e6-237abaed1554,no_market,,1.013,,-0.31458,1.831,-0.565032,,,,102503000.0,,,8.781,,,,1577750400.0,0.01676,-846585984.0,-8.663,,,0.9338344000000001,0.8319,1640908800.0,1585612800.0,,,24737990.0,2725943552.0,,,,,,,,,,,,,,https://logo.clearbit.com/okea.no,,
OET,Okeanis Eco Tankers,Energy,58.2,58.2,58.8,13,,1898.83,-0.0034,-0.0268,0.0958,-0.3496,0.1135,185 47,Industrials,,"Okeanis Eco Tankers Corp. owns, charters out, and operates tanker vessels. The company also offers commercial shipping services. It consists of three modern Aframax/LR2 tankers, four modern Suezmax tankers, and eight modern VLCC tankers. The company was founded in 2018 and is headquartered in Piraeus, Greece.",Piraeus,30 210 48 04 200,Greece,[],http://www.okeanisecotankers.com,1.0,Ethnarchou Makariou av,30 210 48 18 210,Marine Shipping,58.4,58.8,63.644203000000005,0.008561644,0.1754,,58.8,,57497.0,,58.4,59.258823,0.5,58.8,57497.0,,,,11.5,1597795200.0,,,,58.2,2.0,NOK,,6275.0,,,,1884277376.0,,,45936.0,19.007996,58.2,58.8,,0.0,6275.0,118.0,,,,51.0,58.2,False,0.19489999,0.0,58.8,OSL,OKEANIS ECO TANKER,Okeanis Eco Tankers Corp.,Europe/Oslo,CEST,False,7200000.0,,EQUITY,OET.OL,,,finmb_564610479,5369afda-0de1-3b10-a9fb-0a6ffa4f8b6f,no_market,,27.153000000000002,,-0.0864,62.083999999999996,-0.07301587,,,,32375900.0,,,12.405999999999999,,,,1577750400.0,0.24734,-8564631.0,-0.262,,,4.6912785,0.5977600000000001,1640908800.0,1593475200.0,,,8221540.0,2691697920.0,,,,,,,,,,,,,,https://logo.clearbit.com/okeanisecotankers.com,& 2 D. Falireos St N. Faliro,
OLT,Olav Thon Eiendomsselskap,Real estate,156.5,156.0,157.0,15,,16217.03,0.0097,0.0032,0.061,-0.0673,0.1179,0105,Real Estate,,"Olav Thon Eiendomsselskap ASA engages in the property rental business in Norway and Sweden. The company is also involved in the property development and management business. As of December 31, 2019, it had 77 shopping centers comprising 16 managed for external owners. The company was founded in 1982 and is based in Oslo, Norway.",Oslo,47 23 08 00 00,Norway,[],http://www.olt.no,1.0,Stenersgata 2,,Real Estate—Development,155.0,155.5,141.12971000000002,0.028387098,0.0,,157.5,,3970.0,,155.0,152.05882,4.4,155.5,3970.0,,,,,1590105600.0,1.0104520000000001,,,155.5,2.0,NOK,,768.0,,,,16216999936.0,,,9189.0,4.298171,155.5,157.0,,35400.0,768.0,189.6,11.618411,,,85.9,155.5,False,,7900.0,157.5,OSL,OLAV THON EIENDOMS,Olav Thon Eiendomsselskap ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,OLT.OL,,,finmb_4469432,da99422c-f097-30ea-83ca-8d1ecdffe75c,no_market,,10.61,,-0.15001,16.687,0.096181035,,13.47,,103623000.0,,,245.515,,,,1577750400.0,0.12808,-566000000.0,-5.591,,,0.6374356,0.78239995,1640908800.0,1593475200.0,,,26845655.0,40032591872.0,,1402444800.0,10:1,,,-0.156,,,,,,,,https://logo.clearbit.com/olt.no,Sentrum PO Box 489,
ORK,Orkla,Consumer staples,90.34,90.26,90.32,552,,90367.62,-0.0009,0.0092,0.0292,0.0438,0.13019999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTELLO,Otello Corporation,Communication services,14.35,14.25,14.35,43,,1973.95,0.0106,-0.0137,0.12990000000000002,-0.1031,-0.0446,0401,Communication Services,603.0,"Otello Corporation ASA develops, produces, and sells software and associated services in the areas of mobile advertising, apps, and games. The company operates through AdColony (Mobile Advertising) and Bemobi (Apps & Games) segments. The AdColony (Mobile Advertising) segment provides end-to-end mobile advertising platforms for brands, agencies, publishers, and application developers to deliver advertising to consumers on mobile devices. It delivers interactive and engaging advertising experiences across various mobile formats. The Bemobi (Apps & Games) segment offers Apps Club, a subscription-based discovery service for mobile apps in Latin America and internationally. The Apps Club offers a subscription service for Android apps. Its proprietary app-wrapping technology allows smartphone users access to use mobile apps on fee. The company also licenses Rocket Optimizer technology. It primarily operates in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company was formerly known as Opera Software ASA and changed its name to Otello Corporation ASA in January 2018. Otello Corporation ASA was founded in 1995 and is based in Oslo, Norway.",Oslo,47 91 90 91 45,Norway,[],http://www.otellocorp.com,1.0,Gjerdrums vei 19,,Advertising Agencies,14.2,14.2,13.094928,,0.0,,14.55,,379246.0,,14.2,13.305882,,14.2,379246.0,,,,,1481846400.0,0.58943,,,13.95,2.0,NOK,,42268.0,,,,1973942912.0,,,169116.0,8.129913,13.95,14.35,,0.0,42268.0,18.1,-287.0,,,8.02,14.25,False,,0.0,14.55,OSL,OTELLO CORP ASA,Otello Corporation ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,OTELLO.OL,,,finmb_532001,8bf320db-cd5f-39ca-84c1-4cb951f5a19a,no_market,,8.051,,-0.025120001,-977.337,,,-0.05,,137556992.0,,,2.2119999999999997,,,,1577750400.0,0.29569,-6100000.0,-0.044000000000000004,,,6.487342400000001,0.13856,1640908800.0,1593475200.0,,,74267094.0,1954673152.0,,,,,,,,,,,,,,https://logo.clearbit.com/otellocorp.com,PO Box 4214 Nydalen,
PEN,Panoro Energy,Energy,11.1,11.1,11.16,465,,761.83,-0.059,0.116,0.0588,-0.5127,-0.3025,0201,Energy,23.0,"Panoro Energy ASA engages in the exploration, development, and production of oil and gas in North and West Africa. The company holds assets in the Dussafu License located in the offshore southern Gabon; and Sfax Offshore Exploration Permit and Ras El Besh Concession located in offshore Tunisia, as well as operates assets on and offshore Tunisia. As of December 31, 2019, its 1P reserves included 6.7 million barrels of oil equivalents (MMBOE); 2P reserves comprised 9.6 MMBOE; and 3P reserves consisted of 12.0 MMBOE. The company was founded in 2009 and is based in Oslo, Norway.",Oslo,44 203 405 10 60,Norway,[],http://www.panoroenergy.com,1.0,RuselOekkveien 14,,Oil & Gas E&P,11.86,11.86,10.219493,,0.0,,11.88,,299009.0,,11.86,10.636471,,11.86,299009.0,,,,,,2.412891,,,10.94,2.0,NOK,41.41791,680498.0,,,,763678976.0,,,485852.0,24.209959,10.94,11.14,,229700.0,680498.0,26.0,-222.0,,,4.9,11.1,False,,100000.0,11.88,OSL,PANORO ENERGY ASA,Panoro Energy ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,PEN.OL,,,finmb_106684027,ed3e1adc-bdc3-3088-8c04-3289e6928c39,no_market,,23.309,,0.56109,20.475,-0.27946538,,-0.05,,68799904.0,,,1.147,,,,1577750400.0,0.23356001,14803000.0,0.268,,,9.67742,0.15358,1640908800.0,1585612800.0,,,48724059.0,735248512.0,,1464566400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/panoroenergy.com,PO box 1444 Solli,
PARB,Pareto Bank,Financials,38.3,38.1,38.3,61,,2675.32,-0.0052,-0.0129,0.0132,-0.0078,0.08810000000000001,0250,Financial Services,50.0,"Pareto Bank ASA provides various banking products and services in Norway. The company offers financing for housing and business projects; companies with a specific need for capital; conventional and industrial shipping; and the lending of financial instruments to private customers and companies. It also accepts deposits. The company was founded in 2007 and is based in Oslo, Norway.",Oslo,47 24 02 81 20,Norway,[],http://www.paretobank.no,1.0,Dronning Mauds gate 3,47 24 02 81 10,Banks—Regional,38.5,38.5,34.120290000000004,0.07272727,0.0,,38.9,,38020.0,,38.5,37.591175,2.8,38.5,38020.0,,,,,1585267200.0,1.060394,,,38.2,2.0,NOK,6.7228365000000005,15366.0,,,,2675319808.0,,,48205.0,3.9399892999999997,38.2,38.4,,16800.0,15366.0,47.5,6.695803999999999,,,19.8,38.3,False,,100000.0,38.9,OSL,PARETO BANK ASA,Pareto Bank ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,PARB.OL,,,finmb_62731707,db5bcc4a-9e7b-3e60-bb86-e927eb7ebdc9,no_market,,9.683,,0.60414004,,0.07541907,,5.72,,69851696.0,,,49.398,,,,1577750400.0,0.093310006,410220000.0,5.697,,,0.775335,0.57567,1640908800.0,1593475200.0,,,44729555.0,6574772736.0,,,,,,0.47600000000000003,,,,,,,,https://logo.clearbit.com/paretobank.no,,
PCIB,PCI Biotech Holding,Health care,44.3,44.15,44.4,569,,1650.88,0.0172,-0.1555,-0.0317,-0.4231,0.8061,0379,Healthcare,8.0,"PCI Biotech Holding ASA, a biopharmaceutical company, focuses on the development and commercialization of novel therapies for the treatment of cancer through its photochemical internalization (PCI) technology platform. The company's lead product candidate is Amphinex, a photosensitiser fimaporfin. Its PCI technology is applied to three distinct anticancer paradigms, including fimaCHEM, a chemotherapeutics for treatment of cancer, which in Phase Ib clinical study in bile duct cancer; fimaVACC, a T-cell induction technology for therapeutic vaccination; and fimaNAc, a nucleic acid therapeutics delivery technology. The company has collaborative research programs with AstraZeneca, Bavarian Nordic, BioNTech, eTheRNA immunotherapies, IMV, and Phio Pharmaceuticals. PCI Biotech Holding ASA is headquartered in Oslo, Norway.",Oslo,47 67 11 54 00,Norway,[],http://www.pcibiotech.com,1.0,UllernchaussEen 64,,Biotechnology,43.5,43.55,54.71848000000001,,0.0,,44.5,,300753.0,,43.5,52.261765000000004,,43.55,300753.0,,,,,,0.190476,,,41.8,2.0,NOK,,242882.0,,,,1656469248.0,,,316475.0,186.41338000000002,41.8,44.45,,12500.0,242882.0,87.4,-15.222603,,,25.35,44.2,False,,20000.0,44.5,OSL,PCI BIOTECH HLDG,PCI Biotech Holding ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,PCIB.OL,,,finmb_45308758,440102ca-a7ac-3205-912a-ff496b68011e,no_market,,153.504,,0.0,-15.793,0.83157897,,-2.92,,37265900.0,,,6.989,,,,1577750400.0,0.08788,-61495000.0,-1.651,,,6.359994400000001,0.34884,1640908800.0,1585612800.0,,,26576915.0,1364034176.0,,,,,,,,,,,,,,https://logo.clearbit.com/pcibiotech.com,,
PSE,Petrolia,Energy,8.2,8.0,8.2,16,,484.9,-0.0061,-0.012,-0.08380000000000001,1.7333,1.05,3036,Energy,297.0,"Petrolia SE, together with its subsidiaries, operates as a rental equipment company for the oil industry in Norway, rest of Europe, Asia, Australia, and internationally. It operates through two segments, Exploration & Production, and Oil Service. The company engages in the sale and rental of drilling equipment; and rental of land rigs. It rents drilling equipment, such as drill pipes, and test strings and tubings, as well as casing, handling, and auxiliary tools and other equipment. The company also provides inspection and maintenance services; and various services for equipment. It serves oil companies, drilling contractors, and oil service companies. The company was formerly known as Petrolia E&P Holdings SE and changed its name to Petrolia SE in January 2013. Petrolia SE was founded in 1997 and is based in Limassol, Cyprus.",Limassol,357 2 5725777,Cyprus,[],http://www.petrolia.no,1.0,Office 401,357 2 5356500,Oil & Gas Equipment & Services,8.25,8.45,4.072464,,0.0,,8.45,,63269.0,,8.25,8.517647,,8.45,63269.0,,,,,,0.73461,,,7.9,2.0,NOK,,8642.0,,,,484897152.0,,,183510.0,7.331375,7.9,8.25,,0.0,8642.0,12.6,,,,1.51,8.0,False,,0.0,8.45,OSL,PETROLIA SE,Petrolia SE,Europe/Oslo,CEST,False,7200000.0,,EQUITY,PSE.OL,,,finmb_884403,6a1a430d-75a1-3cde-981d-96b5ae17f931,no_market,,7.185,,-0.0130900005,36.607,1.194149,,,,59133800.0,,,0.665,,,,1577750400.0,0.0,-866000.0,-0.015,,,12.330827000000001,0.9263,1640908800.0,1577750400.0,,,3329232.0,475235904.0,,1351036800.0,1:11,,,,,,,,,,,https://logo.clearbit.com/petrolia.no,4th Floor 205 Christodoulou Chatzipavlou Street Loulloupis Court,
PNOR,PetroNor E&P Limited,Energy,0.94,0.9,0.94,21,,909.48,-0.0043,-0.0127,-0.0209,-0.0824,-0.2618,W1S 4FF,Energy,15.0,"PetroNor E&P Limited operates as an oil and gas exploration and production company in West Africa. It holds 6 licenses in the Republic of Congo, Senegal, Nigeria, and The Gambia, as well as has proved and probable reserves of 11.19 million barrels of oil. The company was founded 2017 and is headquartered in London, the United Kingdom.",London,44 20 3655 7810,United Kingdom,[],http://www.petronorep.com,1.0,48 Dover Street,,Oil & Gas E&P,0.94,0.925,0.8382601999999999,,0.0,,0.9390000000000001,,140393.0,,0.94,0.9525,,0.925,140393.0,,,,,,,,,0.91,4.0,NOK,,69622.0,,,,909478464.0,,,243846.0,8.402736,0.91,0.9359999999999999,,,69622.0,1.31,,,,0.45,0.902,False,,,0.9390000000000001,OSL,PETRONOR E&P LTD,PetroNor E&P Limited,Europe/Oslo,CEST,False,7200000.0,,EQUITY,PNOR.OL,,,finmb_606891472,948511a1-bf9e-31a6-b576-fda3fb9f0023,no_market,,8.508,,-0.123909995,31.44,-0.22056383,,,,971665024.0,,,0.005,,,,1577750400.0,0.0077600004000000005,-13412000.0,-0.011000000000000001,,,187.2,0.008790000000000001,1640908800.0,1585612800.0,,,121982860.0,920841344.0,,,,,,-0.24100000000000002,,,,,,,,https://logo.clearbit.com/petronorep.com,,
