ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
PEN,0201,Energy,23,"Panoro Energy ASA engages in the exploration, development, and production of oil and gas in North and West Africa. The company holds assets in the Dussafu License located in the offshore southern Gabon; and Sfax Offshore Exploration Permit and Ras El Besh Concession located in offshore Tunisia, as well as operates assets on and offshore Tunisia. As of December 31, 2019, its 1P reserves included 6.7 million barrels of oil equivalents (MMBOE); 2P reserves comprised 9.6 MMBOE; and 3P reserves consisted of 12.0 MMBOE. The company was founded in 2009 and is based in Oslo, Norway.",Oslo,44 203 405 10 60,Norway,[],http://www.panoroenergy.com,1,RuselOekkveien 14,Oil & Gas E&P,PO box 1444 Solli,10.96,10.94,12.046331,,0,,10.94,,316001,,10.96,11.177353,,10.94,,316001,,,,,,2.38779,,,10.56,2,NOK,39.77612,249285,,,,733406976,,,716080,23.250284,10.56,10.66,,229700,249285,26,-213.2,,,4.9,10.64,False,,100000,10.94,OSL,PANORO ENERGY ASA,Panoro Energy ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PEN.OL,finmb_106684027,no_market,,24.181,,0.56109,21.241,-0.3317073,,-0.05,,68799904,,,1.147,,,,1577750400,0.23356001,14803000,0.268,,,9.29381,0.15358,1640908800,1585612800,,,48724059,762768448,,1464566400,1:10,,,,,,,,,,,https://logo.clearbit.com/panoroenergy.com,,,,,ed3e1adc-bdc3-3088-8c04-3289e6928c39,
PHLY,0250,Industrials,300,"Philly Shipyard ASA, together with its subsidiaries, operates commercial shipyard constructing vessels for operation in the United States Jones Act market. It owns a shipbuilding facility that provides ocean-going merchant vessels, including containerships, product tankers, and aframax tankers. The company was formerly known as Aker Philadelphia Shipyard ASA and changed its name to Philly Shipyard ASA in November 2015. The company was founded in 1997 and is headquartered in Oslo, Norway. Philly Shipyard ASA is a subsidiary of Aker Capital AS.",Oslo,47 23 11 91 00,Norway,[],http://www.phillyshipyard.com,1,Vika Atrium,Aerospace & Defense,Munkedamsveien 45,70.4,71,58.513668,0.0035511362,0,,71,,4901,,70.4,77.3353,0.25,71,,4901,,,,,1487808000,0.756976,,,70,2,NOK,,2512,,,,847553024,,,14562,50.428574,70,70.8,,10800,2512,113.5,,,,31,70.4,False,,15000,71,OSL,PHILLY SHIPYARD,Philly Shipyard ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PHLY.OL,finmb_39587073,no_market,,48.069,,-0.56,-34.873,0.85263157,,,,12107900,,,8.152,,,,1577750400,0.2543,-9412000,-0.778,,,8.586849,0.59282,1640908800,1585612800,,,4017159,807896256,,,,,,,,,,,,,,https://logo.clearbit.com/phillyshipyard.com,47 23 11 91 01,,,,,
PHO,0275,Healthcare,67,"Photocure ASA, a specialty pharmaceutical company, engages in the research, development, production, distribution, marketing, and sale of pharmaceutical products in Nordic countries and the United States. The company offers Hexvix/Cysview for the detection and management of bladder cancer. It also develops Cevira for the treatment of human papilloma virus infection and precancerous lesions of the cervix. The company sells its products to license partners, pharmaceutical wholesalers, and hospitals. Photocure ASA was founded in 1997 and is headquartered in Oslo, Norway.",Oslo,47 22 06 22 10,Norway,[],http://www.photocure.com,1,Hoffsveien 4,Drug Manufacturers—Specialty & Generic,,70.4,71,74.76511,,0,,71,,256852,,70.4,73.261765,,71,,256852,,,,,1369267200,0.352325,,,68.8,2,NOK,80.73818,67562,,,,1861538048,,,404227,6.5470576,68.8,70.2,,97900,67562,123,56,,,42.45,70.1,False,,140900,71,OSL,PHOTOCURE ASA,Photocure ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PHO.OL,finmb_558837,no_market,,4.969,,0.06695,37.534,0.2329247,,1.25,,26593400,,,8.742,,,,1577750400,0.11812,19036000,0.867,,,8.007321,0.1857,1640908800,1585612800,,,17989213,1412862336,,,,,,,,,,,,,,https://logo.clearbit.com/photocure.com,47 22 06 22 18,,,,87e7c57f-bfb3-3276-9072-91da68448d9f,
PEXIP,0283,Technology,182,"Pexip Holding ASA, a technology company that delivers a video-first meeting platform. Its platform simplifies video communication across borders, businesses, and platforms, enabling everyone to be seen, heard, and included. The company offers self-hosted and as-a-service deployment options for enterprise video conferencing built on the Pexip Infinity technology; and provides interoperability, including Microsoft Teams, Skype for Business, Google Hangouts Gateway interop, video system device registration, and a world-class meeting and calling service. The company has operations in the Asia Pacific, Europe, the Middle East, Africa, and the Americas. Pexip Holding ASA was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.pexip.com,1,Lilleakerveien 2a,Software—Application,,84.34,84.17,89.671776,,0,,85.1,,123819,,84.34,87.88794,,84.17,,123819,,,,,,,,,83.95,2,NOK,156.07735,94243,,,,8559411200,,,724356,19.899082,83.95,84.83,,,94243,110,,,,81.11,84.66,False,,,85.1,OSL,PEXIP HOLDING ASA,Pexip Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PEXIP.OL,finmb_595955356,no_market,,15.676,,0.10345,110.975,-0.036114335,,,,100996000,,,10.802,,,,1577750400,,44497000,0.543,,0.08030069,7.8457694,,1640908800,1585612800,,,40089179,6742981120,,,,,,5.915,,,,,,,,https://logo.clearbit.com/pexip.com,,,,,4fd14c49-3507-3a69-9fc2-7007e571b044,
PRS,4031,Energy,150,"Prosafe SE, together with its subsidiaries, owns and operates semi-submersible accommodation vessels in Europe, South America, and internationally. Its accommodation vessels are used for accommodation, engineering, construction, or storage capacity offshore. The company is also involved in the maintenance and modification of installations on fields for the production, hook-up and commissioning of new fields, tie-backs to existing infrastructure, and decommissioning activities. It owns and operates a fleet of seven semi-submersible accommodation vessels and one tender support vessel. The company primarily serves oil and gas industries. Prosafe SE was founded in 1972 and is based in Stavanger, Norway.",Stavanger,47 51 64 25 00,Norway,[],http://www.prosafe.com,1,Forusparken 2,Oil & Gas Equipment & Services,,1.35,1.35,1.8663777,,0,,1.35,,89129,,1.35,1.5158824,,1.35,,89129,,,,,1440633600,1.289534,,,1.326,4,NOK,,31717,,,,110516672,,,198454,0.60424644,1.326,1.35,,3800000,31717,11.7,-1.4210527,,,1,1.334,False,,4412500,1.35,OSL,PROSAFE SE (SN),Prosafe SE,Europe/Oslo,CEST,False,7200000,EQUITY,PRS.OL,finmb_6522039,no_market,,7.414,,0,18.104,-0.87989324,,-0.95,,81864200,,,-9.763,,,,1577750400,0.4341,-1226800000,-13.949,,,,0.20045,1640908800,1585612800,,,68411519,1355963904,,1480982400,1:100,,,,,,,,,,,https://logo.clearbit.com/prosafe.com,,,,,fab88977-73e3-30c8-ba4f-4246afb217d5,
POL,7014,Communication Services,,"Polaris Media ASA operates as an Internet and digital media company in Norway. It also focuses on providing printing services. The company is based in Trondheim, Norway.",Trondheim,47 95 26 39 28,Norway,[],http://www.polarismedia.no,1,Ferjemannsveien 10,Publishing,,34.2,35.2,35.634533,0.053801168,0.524,,35.2,,4213,,34.2,36.08235,1.84,35.2,,4213,,,,,1557187200,0.598837,,,34,2,NOK,10.817691,2783,,,,1659992192,,,1894,0.60186774,34,35,,40200,2783,48,,,,24,34,False,,50200,35.2,OSL,POLARIS MEDIA ASA,Polaris Media ASA,Europe/Oslo,CEST,False,7200000,EQUITY,POL.OL,finmb_4481045,no_market,,0.676,,0.06044,8.946,0.14765108,,,,48823300,,,44.612,,,,1577750400,0.13904999,166695008,3.143,,,0.7621268,0.81512,1640908800,1585612800,,,10253374,1865655680,,,,,,,,,,,,,,https://logo.clearbit.com/polarismedia.no,47 72 50 10 09,,,,1cef6aeb-eb07-315a-a7ad-eaf321e9c395,
PLT,3188,Technology,21,"poLight ASA develops photographic lens for consumer devices and industrial applications. Its lens replicates the lens of the human eye enabling the implementation of autofocus functions for various applications. The company's product portfolio includes Tunable Optical Lens (TLens) products for front and back camera phones; wearables, including AR/VR devices; tablet PCs; HD video cameras; drones; handheld devices; and barcode readers, as well for industry applications, such as medical and retail. It also offers ASIC drivers that control the supply of variable voltage to TLens products and makes them to change focus. It has operations in Europe, Asia, and the United States. poLight ASA was founded in 2005 and is headquartered in Horten, Norway.",Horten,47 33 07 12 60,Norway,[],http://polight.com,1,Kongeveien 77,Electronic Components,,63.2,63,59.49648,,0,,69,,58489,,63.2,58.945713,,63,,58489,,,,,,,,,63,2,NOK,,44478,,,,623294912,,,35370,178.39008,63,68.9,,0,44478,95,,,,6.6,68.5,False,,0,69,OSL,POLIGHT ASA,poLight ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PLT.OL,finmb_39950814,no_market,,132.991,,0,-7.499,5.0769234,,,,9046370,,,13.582,,,,1577750400,0.50662,-82413000,-10.154,,,5.0728908,0.115959994,1640908800,1585612800,,,4214463,464671968,,,,,,,,,,,,,,https://logo.clearbit.com/polight.com,,,,,046cac0f-3777-35a9-8f0e-7c36293edb39,
PARB,0250,Financial Services,,"Pareto Bank ASA provides various banking products and services in Norway. The company offers financing for housing and business projects; companies with a specific need for capital; conventional and industrial shipping; and the lending of financial instruments to private customers and companies. It also accepts deposits. The company was founded in 2007 and is based in Oslo, Norway.",Oslo,47 24 02 81 20,Norway,[],http://www.paretobank.no,1,Dronning Mauds gate 3,Banks—Regional,,38.9,38.9,35.220142,0.07197943,0,,38.9,,84766,,38.9,33.85,2.8,38.9,,84766,,,,,1585267200,1.078488,,,38,2,NOK,6.7052836,35123,,,,2668334848,,,75798,3.930478,38,38.3,,16800,35123,47.5,6.678322,,,19.8,38.2,False,,100000,38.9,OSL,PARETO BANK ASA,Pareto Bank ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PARB.OL,finmb_62731707,no_market,,12.048,,0.60412,,0.03457451,,5.72,,69851696,,,49.405,,,,1577750400,0.093310006,410128992,5.697,,,0.7732011,0.57567,1640908800,1593475200,,,45796890,8179232256,,,,,,0.475,,,,,,,,https://logo.clearbit.com/paretobank.no,47 24 02 81 10,,,,db5bcc4a-9e7b-3e60-bb86-e927eb7ebdc9,
REACH,5527,Energy,88,"Reach Subsea ASA provides subsea services in Norway. The company offers inspection, maintenance, and repair services; and remotely operated vehicles, survey, and construction services. It provides engineering services to the oil industry. The company was formerly known as Transit Invest ASA and changed its name to Reach Subsea ASA in December 2012. Reach Subsea ASA was founded in 2008 and is based in Haugesund, Norway.",Haugesund,47 40 00 77 10,Norway,[],http://www.reachsubsea.no,1,Garpeskjarveien 2,Oil & Gas Equipment & Services,,1.1,1.14,1.18659,0.06363636,,,1.14,,116608,,1.1,1.1011765,0.07,1.14,,116608,,,,0.07,1559001600,1.155813,,,1.13,4,NOK,,2520,,,,162205840,,,288305,0.31197152,1.13,1.13,,,2520,2.16,,,,0.7,1.1,False,0.0583,,1.14,OSL,REACH SUBSEA ASA,Reach Subsea ASA,Europe/Oslo,CEST,False,7200000,EQUITY,REACH.OL,finmb_878070,no_market,,0.597,,-0.09323,259.995,-0.49074078,,,,143544992,,,0.939,,,,1577750400,0.09521,-48476000,-0.337,,,1.2034079,0.63115,1640908800,1585612800,,,54092442,310433600,,1354752000,1:20,,,,,,,,,,,https://logo.clearbit.com/reachsubsea.no,,,,,1064989a-bdc9-3a76-b6b6-0ace25a01623,
QFUEL-ME,0283,Industrials,25,"Quantafuel AS, a technology-based energy company, which converts plastic waste to environment friendly fuels and chemicals in Norway. The company was founded in 2014 and headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.quantafuel.com,1,Lilleakerveien 2C,Waste Management,,24.5,24.5,135.62746,,0,,24.9,,166529,,24.5,116.02691,,24.5,,166529,,,,,,1.281549,,,24,2,NOK,,98352,,,,3015936000,,,51080,6068.2817,24,24,,,98352,275,,,,20.05,23.9,False,,,24.9,OSL,QUANTAFUEL ASA,Quantafuel AS,Europe/Oslo,CEST,False,7200000,EQUITY,QFUEL-ME.OL,finmb_418823774,no_market,,5864.888,,0,-140.306,Infinity,,,,125664000,,,1.609,,,,1577750400,0.15267,-131388000,-1.175,,,14.916098,0,1640908800,1585612800,,,78121552,2914849536,,1594080000,10:1,,,,,,,,,,,https://logo.clearbit.com/quantafuel.com,,,,,72697af9-d52b-391e-b44d-8c49e18179e0,
RAKP,KT13 0TS,Energy,1325,"RAK Petroleum plc operates as an oil and gas investment company. It primarily holds 44.94% interests in DNO ASA through which it owns 106 licenses comprises three licenses in the Kurdistan Region of Iraq, 87 licenses in Norway, 12 licenses in the United Kingdom, two licenses in the Netherlands, one license in Ireland, and one license in Yemen. The company also holds 33.33% interest in Foxtrot International LDC, which operates offshore Block CI-27 comprising four producing gas fields with associated oil and condensates in Foxtrot and Mahi; and Block CI-502 and Block CI-12 offshore exploration licenses. RAK Petroleum plc was founded in 2005 and is based in Weybridge, the United Kingdom.",Weybridge,44 9712 356 662,United Kingdom,[],http://www.rakpetroleum.uk,1,Elder House,Oil & Gas E&P,St Georges Business Park Brooklands Road,6.4,6.16,6.8991365,,0,,6.78,,8830,,6.4,6.507647,,6.16,,8830,,,,,,1.686046,,,6.16,2,NOK,62.77778,841,,,,3399858432,,,49456,3.4999573,6.16,6.78,,338500,841,13.45,,,,3.11,6.3,False,,325400,6.78,OSL,RAK PETROLEUM PLC,RAK Petroleum plc,Europe/Oslo,CEST,False,7200000,EQUITY,RAKP.OL,finmb_25838857,no_market,,3.197,,0.033350002,5.469,-0.47967482,,,,178598000,,,2.803,,,,1577750400,0.088240005,32400000,0.108,,,2.418837,0.48634997,1640908800,1577750400,,,168012427,3105102336,,,,,,,,,,,,,,https://logo.clearbit.com/rakpetroleum.uk,,,,,1daba114-11e3-37ba-beb2-e131e0da5042,
QEC,T2P 3W2,Energy,8,"Questerre Energy Corporation acquires, explores, and develops non-conventional oil and gas projects in Canada. It produces tight oil, oil shale, shale oil, and shale gas. The company primarily holds 40,800 acres located in Kakwa, west central Alberta, including a 25% working interest in 10,080 acres in Kakwa Central; 50% working interest in 4,480 acres in Kakwa North; 50% interest in 22,400 acres in Kakwa West; and 50% interest in 3,840 acres in Kakwa South. It also holds 100% working interest in 11,952 acres located in Antler, Saskatchewan; and oil shale assets in Jordan. The company was formerly known as Westpro Equipment Ltd. and changed its name to Questerre Energy Corporation in December 2000. Questerre Energy Corporation was incorporated in 1971 and is headquartered in Calgary, Canada.",Calgary,403 777 1185,Canada,[],http://www.questerre.com,1,801 - Sixth Avenue S.W.,Oil & Gas E&P,Suite 1650,0.843,0.84,1.0683633,,0,,0.85,,475948,,0.843,0.9030882,,0.84,,475948,,,,,,2.372008,,,0.822,4,NOK,,36958,,,,313500128,,,1076860,,0.822,0.849,,3250500,36958,1.96,5.1375003,,,0.65,0.824,False,,10000000,0.85,OSL,QUESTERRE ENERGY,Questerre Energy Corporation,Europe/Oslo,CEST,False,7200000,EQUITY,QEC.OL,finmb_6371783,no_market,,,,-1.53236,,-0.41213387,,0.16,,427516000,,,0.332,,,,1577750400,0.10503,,-0.038,,,2.4759037,0.043870002,1640908800,1585612800,,,411287493,360396000,,,,,,,,,,,,,,https://logo.clearbit.com/questerre.com,403 777 1578,,,,3490e3e5-e6d7-39f2-bdcb-198897169bd0,AB
PGS,0283,Energy,1256,"PGS ASA operates as a marine geophysical company. The company offers a range of seismic and reservoir services, including acquisition, imaging, interpretation, and field evaluation to oil and gas companies. It operates in Africa, Brazil, Canada, Guyana, the United Kingdom, Norway, Angola, the Asia Pacific, Europe, the Americas, the Middle East, and internationally. The company was formerly known as Petroleum Geo-Services ASA and changed its name to PGS ASA in May 2019. PGS ASA was founded in 1991 and is headquartered in Oslo, Norway.",Oslo,47 67 52 64 00,Norway,[],http://www.pgs.com,1,Lilleakerveien 4C,Oil & Gas Equipment & Services,,3.43,3.42,8.170446,,0,,3.545,,2623540,,3.43,3.9601471,,3.42,,2623540,,,,,1431648000,3.171511,,,3.356,4,NOK,,1001907,,,,1351345408,,,6563814,1.452591,3.356,3.499,,294800,1001907,21.5,49.857143,,,2.745,3.49,False,,84700,3.545,OSL,PGS ASA,PGS ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PGS.OL,finmb_345867,no_market,,2.571,,-0.13340001,3.122,-0.7132107,,0.07,,387204992,,,1.58,,,,1577750400,0.86055,-124100000,-0.36,,,2.2088606,0,1640908800,1585612800,,,323947534,2391714048,,1166400000,3:1,,,,,,,,,,,https://logo.clearbit.com/pgs.com,47 67 52 64 64,,,,a02eb56b-6ecd-3d48-ba6c-c500a4eb626a,
QFR,7053,Industrials,380,"Q-Free ASA supplies intelligent transportation system products and solutions worldwide. The company offers tolling products, such as dedicated short-range communication tags and readers, parking access control software and image based solutions, and electronic toll collection systems; parking guidance and parking access control systems; traffic, bicycle, and pedestrian detection and counting products, as well as weigh in motion, journey time monitoring, and weather and air-quality monitoring systems; local intersection/traffic controllers, and centralized traffic controller SW and cooperative ITS solutions; and advanced traffic management, traffic information, ramp metering, and truck parking products. It also provides service and maintenance services. The company was formerly known as Micro Design AS and changed its name to Q-Free ASA in 1998. Q-Free ASA was founded in 1984 and is headquartered in Trondheim, Norway.",Trondheim,47 73 82 65 00,Norway,[],http://www.q-free.com,1,Strindfjordvegen 1,Infrastructure Operations,Ranheim,4.6,5,5.000863,,0,,5.45,,110554,,4.6,4.450294,,5,,110554,,,,,,0.780232,,,5,2,NOK,,535192,,,,455039328,,,167159,0.49862295,5,5.1,,,535192,7.45,,,,3.34,5,False,,,5.45,OSL,Q-FREE ASA,Q-Free ASA,Europe/Oslo,CEST,False,7200000,EQUITY,QFR.OL,finmb_1779941,no_market,,0.721,,-0.0502,92.924,-0.3521127,,0.65,,89223400,,,4.589,,,,1577750400,0.24962999,-45809000,-0.521,,,1.1113532,0.468,1640908800,1593475200,,,64542450,657809664,,,,,,,,,,,,,,https://logo.clearbit.com/q-free.com,,,,,bfc0f428-0ab8-3f1b-be51-912e13d9bbc5,
PROTCT,0250,Financial Services,384,"Protector Forsikring ASA, a general insurance company, provides various insurance products to the commercial and public sectors, and the affinity insurance markets in Norway, Sweden, Denmark, the United Kingdom, and Finland. The company sells its products to non-marine industries through insurance brokers, and real estate agents and lawyers. Protector Forsikring ASA was founded in 2003 and is based in Oslo, Norway.",Oslo,47 24 13 17 00,Norway,[],http://www.protectorforsikring.no,1,Stoperigata 2,Insurance—Specialty,,46.15,45.6,37.177986,0.048754063,0,,48.1,,141972,,46.15,40.49559,2.25,45.6,,141972,,,,,1492732800,1.296511,,,45.6,2,NOK,17.665674,32407,,,,3885500160,,,86162,0.8074822,45.6,47.55,,7400,32407,55.75,10.686937,,,20.02,47.35,False,,189600,48.1,OSL,PROTECTOR FORS ASA,Protector Forsikring ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PROTCT.OL,finmb_20644228,no_market,,0.987,,0.0458,15.081,-0.03693652,,4.44,,81886200,,,27.256,,,,1577750400,0.22303,214120992,2.686,,,1.7409011,0.30537,1640908800,1593475200,,,65712880,4748149248,,,,,,,,,,,,,,https://logo.clearbit.com/protectorforsikring.no,,,,,ac391ae3-e333-359c-85de-0c566a1ff879,
ROMSB-ME,6440,Financial Services,,"Romsdal Sparebank operates as a savings bank that provides various financial products and services to retail and corporate customers primarily in Romsdal and southern parts of NordmÃ¸re. Its personal banking products and services include BSU and other savings accounts, fund savings plans, and retirement savings plans; bank cards and payment solutions; and mortgages, car and other vehicle loans, and small loans and refinancing. The company's business banking products and services comprise corporate accounts; financing solutions, such as bank guarantees, construction loans, overdrafts, leasing, and corporate loans; and savings and pension plans. It also offers debit and credit cards, payment solutions, Internet and mobile banking services, and insurance agency services. Romsdal Sparebank was formerly known as Bud FrÃ¦na og Hustad Sparebank and changed its name to Romsdal Sparebank in January 2018. The company was incorporated in 1971 and is based in ElnesvÃ¥gen, Norway with branch offices in Bud, EidsvÃ¥g, Farstad, and Molde, Norway.",Elnesvagen,47 71 26 80 00,Norway,[],http://romsdalsbanken.no,1,Torget 14,Financial Conglomerates,,115,114.9,110.68965,0.072,0,,114.9,,67,,115,112.35294,8.28,114.9,,67,,,,,,,,,114.9,2,NOK,23.574066,200,,,,225744032,,,138,1.6604686,114.9,115,,,200,119,,,,102,113.6,False,,,114.9,OSL,ROMSDAL SPAREBANK,Romsdal Sparebank,Europe/Oslo,CEST,False,7200000,EQUITY,ROMSB-ME.OL,finmb_32489035,no_market,,10.146,,0.29304,,Infinity,,,,1964700,,,373.643,,,,1577750400,,9576000,4.874,,,0.3075128,,1640908800,1585612800,,,,1379411456,,,,,,-0.124,,,,,,,,https://logo.clearbit.com/romsdalsbanken.no,47 71 26 80 01,,,,79804c60-17fd-3d3e-b5b5-988dd06cf2f5,
