ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
PEN,Panoro Energy,Energy,10.18,10.16,10.2,76,,698.69,0.014,-0.038,-0.0663,-0.5572,-0.3663,0201,Energy,"Panoro Energy ASA engages in the exploration, development, and production of oil and gas in North and West Africa. The company holds assets in the Dussafu License located in the offshore southern Gabon; and Sfax Offshore Exploration Permit and Ras El Besh Concession located in offshore Tunisia, as well as operates assets on and offshore Tunisia. As of December 31, 2019, its 1P reserves included 6.7 million barrels of oil equivalents (MMBOE); 2P reserves comprised 9.6 MMBOE; and 3P reserves consisted of 12.0 MMBOE. The company was founded in 2009 and is based in Oslo, Norway.",Oslo,44 203 405 10 60,Norway,[],http://www.panoroenergy.com,1.0,RuselOekkveien 14,,Oil & Gas E&P,10.0,10.3,11.50187,,0.0,,10.3,,231506.0,,10.0,11.07,,10.3,,231506.0,,,,,,2.3877900000000003,,,10.06,2.0,NOK,37.835823,176447.0,,,,697631040.0,,,662905.0,22.116125,10.06,10.18,,229700.0,176447.0,26.0,-202.8,,,4.9,10.1,False,,100000.0,10.3,OSL,PANORO ENERGY ASA,Panoro Energy ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PEN.OL,finmb_106684027,no_market,,22.087,,0.56109,19.402,-0.39024390000000003,,-0.05,,68799904.0,,,1.147,,,,1577750400.0,0.23356001,14803000.0,0.268,,,8.840454,0.15358,1640908800.0,1585612800.0,,,48724059.0,696720576.0,,1464566400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/panoroenergy.com,23.0,PO box 1444 Solli,,,,ed3e1adc-bdc3-3088-8c04-3289e6928c39,
PARB,Pareto Bank,Financials,37.1,37.1,37.4,28,,2591.5,0.0054,-0.0106,0.17980000000000002,-0.0311,0.0,0250,Financial Services,"Pareto Bank ASA provides various banking products and services in Norway. The company offers financing for housing and business projects; companies with a specific need for capital; conventional and industrial shipping; and the lending of financial instruments to private customers and companies. It also accepts deposits. The company was founded in 2007 and is based in Oslo, Norway.",Oslo,47 24 02 81 20,Norway,[],http://www.paretobank.no,1.0,Dronning Mauds gate 3,47 24 02 81 10,Banks—Regional,37.2,37.2,35.043167,0.07526881,0.0,,37.6,,31016.0,,37.2,34.594116,2.8,37.2,,31016.0,,,,,1585267200.0,1.078488,,,36.8,2.0,NOK,6.512199,14120.0,,,,2591497728.0,,,66729.0,3.8165430000000002,36.8,37.4,,16800.0,14120.0,47.5,6.486014,,,19.8,37.2,False,,100000.0,37.6,OSL,PARETO BANK ASA,Pareto Bank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PARB.OL,finmb_62731707,no_market,,9.539,,0.60414004,,-0.018469691,,5.72,,69851696.0,,,49.398,,,,1577750400.0,0.093310006,410220000.0,5.697,,,0.75104254,0.57567,1640908800.0,1593475200.0,,,45796890.0,6476980224.0,,,,,,0.47600000000000003,,,,,,,,https://logo.clearbit.com/paretobank.no,50.0,,,,,db5bcc4a-9e7b-3e60-bb86-e927eb7ebdc9,
PCIB,PCI Biotech Holding,Health care,47.05,47.0,47.2,198,,1753.36,0.0284,0.0295,-0.4022,-0.3866,0.7924,0379,Healthcare,"PCI Biotech Holding ASA, a biopharmaceutical company, focuses on the development and commercialization of novel therapies for the treatment of cancer through its photochemical internalization (PCI) technology platform. The company's lead product candidate is Amphinex, a photosensitiser fimaporfin. Its PCI technology is applied to three distinct anticancer paradigms, including fimaCHEM, a chemotherapeutics for treatment of cancer, which in Phase Ib clinical study in bile duct cancer; fimaVACC, a T-cell induction technology for therapeutic vaccination; and fimaNAc, a nucleic acid therapeutics delivery technology. The company has collaborative research programs with AstraZeneca, Bavarian Nordic, BioNTech, eTheRNA immunotherapies, IMV, and Phio Pharmaceuticals. PCI Biotech Holding ASA is headquartered in Oslo, Norway.",Oslo,47 67 11 54 00,Norway,[],http://www.pcibiotech.com,1.0,UllernchaussEen 64,,Biotechnology,45.75,46.1,56.568706999999996,,0.0,,48.0,,182499.0,,45.75,65.97646999999999,,46.1,,182499.0,,,,,,0.254651,,,46.1,2.0,NOK,,88373.0,,,,1771993472.0,,,360431.0,199.41408,46.1,47.45,,12500.0,88373.0,87.4,-16.284246,,,21.5,47.45,False,,20000.0,48.0,OSL,PCI BIOTECH HLDG,PCI Biotech Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PCIB.OL,finmb_45308758,no_market,,162.94,,0.0,-16.762999999999998,0.7362429,,-2.92,,37265900.0,,,6.989,,,,1577750400.0,0.08788,-61495000.0,-1.651,,,6.803548299999999,0.34884,1640908800.0,1585612800.0,,,26576915.0,1447882496.0,,,,,,,,,,,,,,https://logo.clearbit.com/pcibiotech.com,8.0,,,,,440102ca-a7ac-3205-912a-ff496b68011e,
PSE,Petrolia,Energy,8.35,8.25,8.35,49,,493.77,0.0309,-0.067,1.7833,1.7833,1.7467,3036,Energy,"Petrolia SE, together with its subsidiaries, operates as a rental equipment company for the oil industry in Norway, rest of Europe, Asia, Australia, and internationally. It operates through two segments, Exploration & Production, and Oil Service. The company engages in the sale and rental of drilling equipment; and rental of land rigs. It rents drilling equipment, such as drill pipes, and test strings and tubings, as well as casing, handling, and auxiliary tools and other equipment. The company also provides inspection and maintenance services; and various services for equipment. It serves oil companies, drilling contractors, and oil service companies. The company was formerly known as Petrolia E&P Holdings SE and changed its name to Petrolia SE in January 2013. Petrolia SE was founded in 1997 and is based in Limassol, Cyprus.",Limassol,357 2 5725777,Cyprus,[],http://www.petrolia.no,1.0,Office 401,357 2 5356500,Oil & Gas Equipment & Services,8.1,8.15,3.22,,0.0,,8.35,,164301.0,,8.1,5.395294,,8.15,,164301.0,,,,,,0.356976,,,8.05,2.0,NOK,,50240.0,,,,487853856.0,,,107782.0,7.376078999999999,8.05,8.35,,0.0,50240.0,9.35,,,,1.51,8.25,False,,0.0,8.35,OSL,PETROLIA SE,Petrolia SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,PSE.OL,finmb_884403,no_market,,7.364,,-0.0130900005,37.518,1.6644738000000001,,,,59133800.0,,,0.665,,,,1577750400.0,0.0,-866000.0,-0.015,,,12.406014,0.9263,1640908800.0,1577750400.0,,,3429168.0,487062656.0,,1351036800.0,1:11,,,,,,,,,,,https://logo.clearbit.com/petrolia.no,297.0,4th Floor 205 Christodoulou Chatzipavlou Street Loulloupis Court,,,,6a1a430d-75a1-3cde-981d-96b5ae17f931,
PNOR,PetroNor E&P Limited,Energy,0.92,0.94,0.96,23,,893.93,-0.0515,-0.0377,-0.0782,-0.098,-0.17120000000000002,W1S 4FF,Energy,"PetroNor E&P Limited operates as an oil and gas exploration and production company in West Africa. It holds 6 licenses in the Republic of Congo, Senegal, Nigeria, and The Gambia, as well as has proved and probable reserves of 11.19 million barrels of oil. The company was founded 2017 and is headquartered in London, the United Kingdom.",London,44 20 3655 7810,United Kingdom,[],http://www.petronorep.com,1.0,48 Dover Street,,Oil & Gas E&P,0.97,0.9690000000000001,0.84412014,,0.0,,0.9690000000000001,,154092.0,,0.97,0.9877059000000001,,0.9690000000000001,,154092.0,,,,,,,,,0.92,4.0,NOK,,241843.0,,,,923081792.0,,,392653.0,8.528417999999999,0.92,0.95,,,241843.0,1.314,,,,0.45,0.937,False,,,0.9690000000000001,OSL,PETRONOR E&P LTD,PetroNor E&P Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,PNOR.OL,finmb_606891472,no_market,,8.777000000000001,,-0.123909995,32.435,-0.15061289,,,,971665024.0,,,0.005,,,,1577750400.0,0.0077600004000000005,-13412000.0,-0.011000000000000001,,,190.0,0.008790000000000001,1640908800.0,1585612800.0,,,121982860.0,949991360.0,,,,,,-0.24100000000000002,,,,,,,,https://logo.clearbit.com/petronorep.com,15.0,,,,,948511a1-bf9e-31a6-b576-fda3fb9f0023,
PEXIP,Pexip Holding,Information technology,84.34,84.15,84.29,378,,8518.03,0.0289,0.0547,0.0093,,,0283,Technology,"Pexip Holding ASA, a technology company that delivers a video-first meeting platform. Its platform simplifies video communication across borders, businesses, and platforms, enabling everyone to be seen, heard, and included. The company offers self-hosted and as-a-service deployment options for enterprise video conferencing built on the Pexip Infinity technology; and provides interoperability, including Microsoft Teams, Skype for Business, Google Hangouts Gateway interop, video system device registration, and a world-class meeting and calling service. The company has operations in the Asia Pacific, Europe, the Middle East, Africa, and the Americas. Pexip Holding ASA was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.pexip.com,1.0,Lilleakerveien 2a,,Software—Application,82.01,83.54,88.620964,,0.0,,84.52,,130707.0,,82.01,86.374115,,83.54,,130707.0,,,,,,,,,82.3,2.0,NOK,155.30388,119637.0,,,,8516993024.0,,,644442.0,19.800468,82.3,84.33,,,119637.0,110.0,,,,78.8,83.94,False,,,84.52,OSL,PEXIP HOLDING ASA,Pexip Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PEXIP.OL,finmb_595955356,no_market,,15.242,,0.10345,107.898,inf,,,,100996000.0,,,10.802,,,,1577750400.0,,44497000.0,0.5429999999999999,,,7.806887599999999,,1640908800.0,1585612800.0,,,40089179.0,6556015616.0,,,,,,5.915,,,,,,,,https://logo.clearbit.com/pexip.com,182.0,,,,,4fd14c49-3507-3a69-9fc2-7007e571b044,
PGS,PGS,Energy,3.26,3.25,3.26,258,,1260.74,0.0141,-0.0392,-0.1807,-0.8117,-0.7299,0283,Energy,"PGS ASA operates as a marine geophysical company. The company offers a range of seismic and reservoir services, including acquisition, imaging, interpretation, and field evaluation to oil and gas companies. It operates in Africa, Brazil, Canada, Guyana, the United Kingdom, Norway, Angola, the Asia Pacific, Europe, the Americas, the Middle East, and internationally. The company was formerly known as Petroleum Geo-Services ASA and changed its name to PGS ASA in May 2019. PGS ASA was founded in 1991 and is headquartered in Oslo, Norway.",Oslo,47 67 52 64 00,Norway,[],http://www.pgs.com,1.0,Lilleakerveien 4C,47 67 52 64 64,Oil & Gas Equipment & Services,3.193,3.2,7.4260936,,0.0,,3.283,,2338986.0,,3.193,3.7850587,,3.2,,2338986.0,,,,,1431648000.0,3.171511,,,3.185,4.0,NOK,,977633.0,,,,1264230912.0,,,6172067.0,1.5264802,3.185,3.264,,294800.0,977633.0,21.5,46.642857,,,2.745,3.25,False,,84700.0,3.283,OSL,PGS ASA,PGS ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PGS.OL,finmb_345867,no_market,,2.792,,-0.22507,3.266,-0.7481861,,0.07,,387207008.0,,,1.2229999999999999,,,,1577750400.0,0.86055,-186400000.0,-0.518,,,2.6696646,0.0,1640908800.0,1593475200.0,,,323947534.0,2312646400.0,,1166400000.0,3:1,,,,,,,,,,,https://logo.clearbit.com/pgs.com,1256.0,,,,,a02eb56b-6ecd-3d48-ba6c-c500a4eb626a,
PHLY,Philly Shipyard,Industrials,73.0,72.2,73.4,19,,883.88,0.0429,,-0.0241,0.7095999999999999,0.916,0250,Industrials,"Philly Shipyard ASA, together with its subsidiaries, operates commercial shipyard constructing vessels for operation in the United States Jones Act market. It owns a shipbuilding facility that provides ocean-going merchant vessels, including containerships, product tankers, and aframax tankers. The company was formerly known as Aker Philadelphia Shipyard ASA and changed its name to Philly Shipyard ASA in November 2015. The company was founded in 1997 and is headquartered in Oslo, Norway. Philly Shipyard ASA is a subsidiary of Aker Capital AS.",Oslo,47 23 11 91 00,Norway,[],http://www.phillyshipyard.com,1.0,Vika Atrium,47 23 11 91 01,Aerospace & Defense,70.0,70.8,59.980576,0.0035714286,0.0,,73.4,,1411.0,,70.0,74.74706,0.25,70.8,,1411.0,,,,,1487808000.0,0.756976,,,70.0,2.0,NOK,,6620.0,,,,888719872.0,,,12121.0,52.877959999999995,70.0,73.4,,10800.0,6620.0,113.5,,,,31.0,72.4,False,,15000.0,73.4,OSL,PHILLY SHIPYARD,Philly Shipyard ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PHLY.OL,finmb_39587073,no_market,,47.781000000000006,,-0.56,-34.664,0.8666666999999999,,,,12107900.0,,,8.152000000000001,,,,1577750400.0,0.2543,-9412000.0,-0.778,,,9.003925,0.59282,1640908800.0,1585612800.0,,,4017159.0,803053056.0,,,,,,,,,,,,,,https://logo.clearbit.com/phillyshipyard.com,300.0,Munkedamsveien 45,,,,578256d6-6e37-3d39-b0d8-fd12b4a314fd,
PHO,Photocure,Health care,72.7,72.5,72.8,925,LP,1933.34,0.0583,0.0661,0.0283,-0.1888,0.2604,0275,Healthcare,"Photocure ASA, a specialty pharmaceutical company, engages in the research, development, production, distribution, marketing, and sale of pharmaceutical products in Nordic countries and the United States. The company offers Hexvix/Cysview for the detection and management of bladder cancer. It also develops Cevira for the treatment of human papilloma virus infection and precancerous lesions of the cervix. The company sells its products to license partners, pharmaceutical wholesalers, and hospitals. Photocure ASA was founded in 1997 and is headquartered in Oslo, Norway.",Oslo,47 22 06 22 10,Norway,[],http://www.photocure.com,1.0,Hoffsveien 4,47 22 06 22 18,Drug Manufacturers—Specialty & Generic,68.6,68.6,74.1018,,0.0,,73.3,,141846.0,,68.6,73.00588,,68.6,,141846.0,,,,,1369267200.0,0.352325,,,68.6,2.0,NOK,83.50635,470458.0,,,,1925362176.0,,,352972.0,6.7715282000000006,68.6,72.6,,97900.0,470458.0,123.0,57.920002000000004,,,42.45,72.4,False,,140900.0,73.3,OSL,PHOTOCURE ASA,Photocure ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PHO.OL,finmb_558837,no_market,,4.831,,0.06695,36.493,0.21201420000000004,,1.25,,26593400.0,,,8.742,,,,1577750400.0,0.11812,19036000.0,0.867,,,8.281858,0.1857,1640908800.0,1585612800.0,,,17989213.0,1373658752.0,,,,,,,,,,,,,,https://logo.clearbit.com/photocure.com,67.0,,,,,87e7c57f-bfb3-3276-9072-91da68448d9f,
PPG PREF,Pioneer Property Group,Real estate,100.0,100.0,101.0,0,,486.86,,,-0.0012,0.028,0.0563,0158,Real Estate,"Pioneer Property Group ASA invests in and rents properties. Its portfolio comprises 13 preschool properties in Sweden, the Netherlands, and Poland. The company was incorporated in 2015 and is based in Oslo, Norway.",Oslo,47 97 76 92 00,Norway,[],http://www.pioneerproperty.no,1.0,Radhusgata 23,,Real Estate Services,100.0,100.0,99.866905,,,,100.0,,6167.0,,100.0,100.55882,,100.0,,6167.0,,,,7.5,1593475200.0,,,,100.0,2.0,NOK,1.2366747999999999,47.0,,,,1229820032.0,,,7136.0,-1075.0175,100.0,101.0,,38500.0,47.0,104.0,,,,94.0,100.0,False,0.075,18200.0,100.0,OSL,Pioneer Property Group,Pioneer Property Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PPG-PREF.OL,finmb_297114713,no_market,,762.995,,0.0,,-0.009900987,,,,12298200.0,,,245.075,,,,1577750400.0,0.18000999,-52484000.0,80.862,,,0.40803835,0.27566999999999997,1640908800.0,1577750400.0,,,,-872865984.0,,,,,,6.7170000000000005,,,,,,,,https://logo.clearbit.com/pioneerproperty.no,2.0,,,,,2bd77545-ed44-3e93-afad-fcfcd8eb97a3,
PLCS,Polarcus,Energy,0.38,0.38,0.38,33,,194.98,0.016200000000000003,-0.08289999999999999,-0.0347,-0.7173,-0.7152,,Energy,"Polarcus Limited, a geophysical service company, provides marine seismic data acquisition and processing services to oil and gas companies. The company operates a fleet of seismic vessels with 3D and 4D imaging capabilities; and offers a library of 3D multi-client projects. Its geophysical solutions include RightFLOW that integrates and accelerates seismic data acquisition and processing workflow; Cirrus, a suite of cloud-based applications and services designed to bring clients closer to acquired seismic data; XArray, an acquisition configuration to deliver un-interpolated data; and XArrayOBN, a hybrid technique combining towed streamer acquisition and ocean bottom node operations; and XArray 4D, which retains the 4D repeat sub-set of the baseline for analysis. The company operates in the Asia Pacific, Russia, Australia, Europe, Africa, the Middle East, the United Arab Emirates, Mauritania, Mexico, and North and South America. Polarcus Limited was incorporated in 2007 and is headquartered in Dubai, the United Arab Emirates.",Dubai,971 4 43 60 800,United Arab Emirates,[],http://www.polarcus.com,1.0,Reef Tower,,Oil & Gas Equipment & Services,0.37,0.3705,0.5651619000000001,,0.0,,0.39399999999999996,,2039507.0,,0.37,0.3935441,,0.3705,,2039507.0,,,,,,2.488372,,,0.3635,4.0,NOK,,608003.0,,,,199349360.0,,,2579473.0,0.8895911,0.3635,0.3875,,2300000.0,608003.0,1.4280000000000002,-38.800003000000004,,,0.237,0.3645,False,,6336300.0,0.39399999999999996,OSL,POLARCUS LIMITED,Polarcus Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,PLCS.OL,finmb_46565274,no_market,,2.333,,-0.13535,17.245,-0.72096527,,-0.01,,513787008.0,,,0.084,,,,1577750400.0,0.06482,-30330000.0,-0.06,,,4.619047599999999,0.18273,1640908800.0,1593475200.0,,,469058550.0,522831072.0,,1495152000.0,1:10,,,,,,,,,,,https://logo.clearbit.com/polarcus.com,324.0,"Level 20 Jumeirah Lakes Towers, Cluster O PO Box 283373",,,,4eac5ff4-29c1-304e-93a0-edf2282070fb,
POL,Polaris Media,Communication services,35.8,35.8,36.0,17,,1745.73,-0.0579,-0.0579,-0.0376,0.017,0.2878,7014,Communication Services,"Polaris Media ASA operates as an Internet and digital media company in Norway. It also focuses on providing printing services. The company is based in Trondheim, Norway.",Trondheim,47 95 26 39 28,Norway,[],http://www.polarismedia.no,1.0,Ferjemannsveien 10,47 72 50 10 09,Publishing,38.0,37.2,35.515106,0.048421055,0.524,,37.2,,2038.0,,38.0,36.42353,1.84,37.2,,2038.0,,,,,1557187200.0,0.598837,,,35.4,2.0,NOK,11.390391000000001,669.0,,,,1747874048.0,,,1872.0,0.6337313,35.4,36.0,,40200.0,669.0,48.0,,,,24.0,35.8,False,,50200.0,37.2,OSL,POLARIS MEDIA ASA,Polaris Media ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,POL.OL,finmb_4481045,no_market,,0.7440000000000001,,0.06044,9.836,0.36690652,,,,48823300.0,,,44.611999999999995,,,,1577750400.0,0.13904999,166695008.0,3.1430000000000002,,,0.8024747,0.81512,1640908800.0,1585612800.0,,,10253374.0,2051184128.0,,,,,,,,,,,,,,https://logo.clearbit.com/polarismedia.no,,,,,,1cef6aeb-eb07-315a-a7ad-eaf321e9c395,
PLT,poLight,Information technology,73.9,73.6,73.9,92,LP,668.53,0.0123,0.103,0.3149,0.8926000000000001,5.1826,3188,Technology,"poLight ASA develops photographic lens for consumer devices and industrial applications. Its lens replicates the lens of the human eye enabling the implementation of autofocus functions for various applications. The company's product portfolio includes Tunable Optical Lens (TLens) products for front and back camera phones; wearables, including AR/VR devices; tablet PCs; HD video cameras; drones; handheld devices; and barcode readers, as well for industry applications, such as medical and retail. It also offers ASIC drivers that control the supply of variable voltage to TLens products and makes them to change focus. It has operations in Europe, Asia, and the United States. poLight ASA was founded in 2005 and is headquartered in Horten, Norway.",Horten,47 33 07 12 60,Norway,[],http://polight.com,1.0,Kongeveien 77,,Electronic Components,73.0,73.3,60.835915,,0.0,,75.9,,58882.0,,73.0,61.426469999999995,,73.3,,58882.0,,,,,,,,,72.2,2.0,NOK,,14019.0,,,,678477760.0,,,36341.0,194.18367,72.2,75.0,,0.0,14019.0,95.0,,,,6.6,74.5,False,,0.0,75.9,OSL,POLIGHT ASA,poLight ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,PLT.OL,finmb_39950814,no_market,,155.796,,0.0,-8.783999999999999,4.488722,,,,9046370.0,,,13.582,,,,1577750400.0,0.50662,-82413000.0,-10.154,,,5.522014599999999,0.115959994,1640908800.0,1585612800.0,,,4214463.0,544349696.0,,,,,,,,,,,,,,https://logo.clearbit.com/polight.com,21.0,,,,,046cac0f-3777-35a9-8f0e-7c36293edb39,
PRS,Prosafe,Energy,1.47,1.44,1.47,21,,120.5,0.0294,0.0055000000000000005,0.008199999999999999,-0.3025,-0.8623999999999999,4031,Energy,"Prosafe SE, together with its subsidiaries, owns and operates semi-submersible accommodation vessels in Europe, South America, and internationally. Its accommodation vessels are used for accommodation, engineering, construction, or storage capacity offshore. The company is also involved in the maintenance and modification of installations on fields for the production, hook-up and commissioning of new fields, tie-backs to existing infrastructure, and decommissioning activities. It owns and operates a fleet of seven semi-submersible accommodation vessels and one tender support vessel. The company primarily serves oil and gas industries. Prosafe SE was founded in 1972 and is based in Stavanger, Norway.",Stavanger,47 51 64 25 00,Norway,[],http://www.prosafe.com,1.0,Forusparken 2,,Oil & Gas Equipment & Services,1.43,1.43,1.7782733,,0.0,,1.472,,83432.0,,1.43,1.4785295,,1.43,,83432.0,,,,,1440633600.0,1.289534,,,1.43,4.0,NOK,,46957.0,,,,119521736.0,,,173860.0,0.6534813,1.43,1.474,,3800000.0,46957.0,11.1,-1.5368421,,,1.0,1.4480000000000002,False,,4412500.0,1.472,OSL,PROSAFE SE (SN),Prosafe SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,PRS.OL,finmb_6522039,no_market,,7.452000000000001,,0.0,18.198,-0.8688073000000001,,-0.95,,81864200.0,,,-9.763,,,,1577750400.0,0.4341,-1226800000.0,-13.949000000000002,,,,0.20045,1640908800.0,1585612800.0,,,68411519.0,1363001728.0,,1480982400.0,1:100,,,,,,,,,,,https://logo.clearbit.com/prosafe.com,150.0,,,,,fab88977-73e3-30c8-ba4f-4246afb217d5,
