ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,trailingPE,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
ULTIMO,Ultimovacs,Health care,41.0,40.6,41.0,30,,1310.91,0.0,0.0,-0.0618,0.0459,0.2893,0379,Healthcare,"Ultimovacs ASA, a pharmaceutical company, develops immunotherapies for various cancers. The company engages in performing a clinical development program with clinical trials in Europe and the United States. Its lead product candidate is UV1, a peptide-based vaccine, which completed Phase I clinical trial that induces T cell response against the universal cancer antigen telomerase. The company was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,47 41 38 00 80,Norway,[],http://www.ultimovacs.com,1.0,Ullernchausseen 64,,Biotechnology,,41.0,41.0,44.06304,,0.0,,41.0,,7979.0,,41.0,43.381817,,41.0,,7979.0,,,,,,,,,40.5,2.0,NOK,6880.0,,,,1310913536.0,,,29440.0,,40.5,41.0,,,6880.0,76.0,,,,26.0,40.6,False,,,41.0,OSL,ULTIMOVACS ASA,Ultimovacs ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ULTIMO.OL,finmb_241624822,no_market,,,,0.0,-9.531,,,,,31973500.0,,,15.06,,,,1577750400.0,0.28586999999999996,-76780000.0,-2.966,,,2.7224436,0.47478000000000004,1640908800.0,1585612800.0,,,15791553.0,778496384.0,,,,,,,,,,,,,,https://logo.clearbit.com/ultimovacs.com,19.0,,,,,920d6ba7-6524-3ff3-bb26-c3e0e6f49e46,
VEI,Veidekke,Industrials,124.8,124.2,124.8,211,,16842.54,-0.0032,-0.0111,0.08710000000000001,0.0444,0.5285,0214,Industrials,"Veidekke ASA operates as a construction and property development company in Norway, Sweden, and Denmark. The company operates through Construction and Industrial segments. It undertakes various building construction, refurbishment, and civil engineering contracts; develops sites; and constructs non-residential and residential buildings. The company constructs office buildings, shopping centers, hotels, schools, health care buildings, cultural buildings, roads, railways, power plants, and industrial facilities. It also develops residential projects; operates and maintains public roads; and produces and sells asphalt and aggregates. The company was founded in 1936 and is headquartered in Oslo, Norway.",Oslo,47 21 05 50 00,Norway,[],http://www.veidekke.com,1.0,Skabos vei 4,,Engineering & Construction,,125.2,124.8,105.179344,0.039936103,1.8519,,125.2,,123300.0,,125.2,116.88485,5.0,124.8,,123300.0,,,,,1588809600.0,0.54186,,,123.2,2.0,NOK,28142.0,,,,16842509312.0,,,124385.0,0.45599172,123.2,124.8,,355700.0,28142.0,127.2,15.522388000000001,,,72.95,124.4,False,,48800.0,125.2,OSL,VEIDEKKE,Veidekke ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VEI.OL,finmb_876324,no_market,,0.889,,0.012159999,25.066,0.5630461999999999,,8.04,,134956000.0,,,16.167,,,,1577750400.0,0.44726002,318000000.0,2.3480000000000003,,,7.7194285,0.20325,1640908800.0,1585612800.0,,,188287200.0,32836999168.0,,1178668800.0,5:1,,,,,,,,,,,https://logo.clearbit.com/veidekke.com,8499.0,53.151619999999994,,,,fc39e9a5-b2f6-3ec9-9bfe-a075221688d9,
VISTIN,Vistin Pharma,Health care,13.7,13.7,14.0,135,,607.52,-0.042,-0.0712,0.1138,0.4299,1.1123,0661,Healthcare,"Vistin Pharma ASA, through its subsidiary, Vistin Pharma AS, produces and sells active pharmaceutical ingredients worldwide. It offers metformin active pharmaceutical ingredients and direct compressive granulates for the pharmaceutical industry. Vistin Pharma ASA was incorporated in 2015 and is headquartered in Oslo, Norway.",Oslo,47 35 98 42 00,Norway,[],http://www.vistin.com,1.0,Ostensjoveien 27,,Drug Manufacturers—Specialty & Generic,,14.3,14.2,9.396666999999999,0.06993007,0.0,,14.2,,134161.0,,14.3,12.683333,1.0,14.2,,134161.0,,,,1.0,1589932800.0,0.877906,,,13.5,2.0,NOK,106004.0,,,,607521024.0,,,285973.0,2.4565856,13.5,13.95,,14100.0,106004.0,15.0,11.709402,,,5.0,13.7,False,0.0699,34200.0,14.2,OSL,VISTIN PHARMA ASA,Vistin Pharma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VISTIN.OL,finmb_288390382,no_market,,1.185,,-0.26928,7.292999999999999,0.8571429,,1.17,,44344600.0,,,6.372000000000001,,,,1577750400.0,0.19695,-66722000.0,-1.548,,,2.1500312999999998,0.62490004,1640908800.0,1585612800.0,,,27755724.0,292959904.0,,,,,,,,,,,,,,https://logo.clearbit.com/vistin.com,65.0,,,,,c7de11f3-382d-3a90-87a1-6fcc439a5645,
VVL,Voss Veksel- og Landmandsbank,Financials,155.0,153.0,155.0,0,LP,341.6,,,0.069,-0.0064,-0.0365,5700,Financial Services,"Voss Veksel- og Landmandsbank ASA provides financial products and services to private individuals and corporate customers in Norway. The company offers saving accounts; construction, corporate, car, and other vehicle loans; overdrafts facilities; and bank guarantees. It also provides bank cards; insurance and pension products; payment services; leasing services; and Internet, online, and mobile banking services. The company was founded in 1843 and is based in Voss, Norway.",Voss,47 56 52 35 00,Norway,[],http://vekselbanken.no,1.0,Vangsgata 24,47 56 51 27 47,Banks—Regional,,155.0,155.0,149.33333000000002,0.045161292,0.35,,155.0,,95.0,,155.0,149.57576,7.0,155.0,,95.0,,,,7.0,1588550400.0,0.379069,,,155.0,2.0,NOK,66.0,,,,341598304.0,,,352.0,3.2146494,155.0,155.0,,34200.0,66.0,171.0,8.493151,,3.69,125.0,154.0,False,0.0452,38200.0,155.0,OSL,VOSS VEKSEL-OG LAN,Voss Veksel- og Landmandsbank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VVL.OL,finmb_20392694,no_market,,14.439,,0.41467,,-0.04320985,,18.25,,2203860.0,,,259.54900000000004,,,,1577750400.0,0.07198,44064000.0,19.153,,,0.5971897,0.30106002,1640908800.0,1585612800.0,,,1983366.0,1534342144.0,,1399939200.0,20:1,,,-0.28600000000000003,,,,,,,,https://logo.clearbit.com/vekselbanken.no,,8.092727,,,,13d8dce8-f3ca-3f70-bdb9-6fe73d298889,
VOW,Vow,Industrials,22.1,22.1,22.15,269,,2406.69,-0.0178,-0.0264,-0.0495,-0.2633,0.08869999999999999,1366,Industrials,"VOW ASA, together with its subsidiaries, manufactures and supplies systems for processing and purifying waste water, food waste, solid waste, and bio sludge. It operates through Projects and After Sales segments. The company offers advanced wastewater purification systems to treat various types of maritime wastewater; incinerator systems for burning sludge from food waste and waste water; vacuum systems for collecting, transporting, and further processing of food waste; and waste recycling systems. It also provides waste destruction systems; custom water treatment systems; and bio-sludge system, a treatment system for sludge from waste water and food waste, and to reduce volume by dewatering and drying, as well as to disinfect. In addition, the company offers water reuse units that are used to polish and prolong the use of recreational waters; and solutions for garbage handling, waste to energy, and scrubber wash water. Further, it provides chemical products used in the wastewater purification systems; and spare parts and consumables, as well as service and operational assistance related to these products. The company sells its products to cruise liners. The company was formerly known as Scanship Holding ASA and changed its name to VOW ASA in January 2020. VOW ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.vowasa.com,1.0,Lysaker Torg 12,,Pollution & Treatment Controls,,22.5,22.05,24.586231,0.0044444446,,,22.3,,102432.0,,22.5,23.360605,0.1,22.05,,102432.0,,,,0.1,1558656000.0,1.498255,,,21.5,2.0,NOK,161742.0,,,,2406690048.0,,,349435.0,6.320089299999999,21.5,22.1,,,161742.0,36.0,,,,12.2,22.0,False,0.0044,,22.3,OSL,VOW ASA,VOW ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VOW.OL,finmb_261016875,no_market,,6.531000000000001,,-0.03545,65.109,-0.04255318599999999,,,,108900000.0,,,2.165,,,,1577750400.0,0.04666,-13500000.0,-0.14,,,10.207852,0.72224,1640908800.0,1577750400.0,,,25575256.0,2487154688.0,,,,,,,,,,,,,,https://logo.clearbit.com/vowasa.com,106.0,,,,,86e9b58b-b1e1-3246-a629-6eeca6b530f8,
WALWIL,Wallenius Wilhelmsen,Industrials,13.02,13.02,13.06,155,,5498.41,-0.0091,-0.0166,-0.0166,-0.4033,-0.5112,1364,Industrials,"Wallenius Wilhelmsen ASA, together with its subsidiaries, provides roll-on roll-off (ro-ro) shipping and vehicle logistics services worldwide. It operates in two segments, Ocean and Landbased segments. The Ocean segment engages in the ocean transport of cars, and ro-ro and project cargo primarily for car manufacturers, as well as manufacturers of agriculture, and other high and heavy equipment. The Landbased segment offers vehicle logistics services, including plant and port based technical, marine terminal, and inland distribution services. The company provides its services principally under the Wallenius Wilhelmsen Ocean, Wallenius Wilhelmsen Solutions, EUKOR, ARC, and Armacup brands. It operates a fleet of 126 vessels servicing 15 trade routes. Wallenius Wilhelmsen ASA was founded in 1861 and is based in Lysaker, Norway.",Lysaker,47 67 82 57 00,Norway,[],http://www.walleniuswilhelmsen.com,1.0,Strandveien 20,,Integrated Freight & Logistics,,13.14,13.12,15.480035999999998,0.00456621,0.5426,,13.12,,356812.0,,13.14,13.336364000000001,0.06,13.12,,356812.0,,,,,1573516800.0,2.104651,,,12.66,2.0,NOK,107400.0,,,,5498880000.0,,,827393.0,1.4762094,12.66,13.08,,0.0,107400.0,28.8,27.70213,,,7.58,12.98,False,,0.0,13.12,OSL,WALLENIUS WILH ASA,Wallenius Wilhelmsen ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WALWIL.OL,finmb_109864930,no_market,,2.4930000000000003,,-0.0545,22.268,-0.5256318,,0.47,,422340992.0,,,5.667999999999999,,,,1577750400.0,0.13828,-203000000.0,-0.48100000000000004,,,2.2971065,0.75631,1640908800.0,1585612800.0,,,102062909.0,9285878784.0,,,,,,,,,,,,,,https://logo.clearbit.com/walleniuswilhelmsen.com,9500.0,,,,,ed8c9dbc-e194-3c77-adf8-7e083477b0a4,
WSTEP,Webstep,Information technology,18.7,18.5,18.7,4,,498.79,0.0163,0.0,0.0275,-0.2273,-0.2695,0166,Technology,"Webstep ASA, together with its subsidiaries, provides information technology (IT) consultancy services to public and private businesses in Norway and Sweden. The company offers digitalization, cloud migration and integration, Internet of Things, machine learning, robotics, and analytics. It also provides cloud computing and infrastructure, security and mobility, sensor technology, product and service development, enterprise user experience, Web analysis, designing, Amazon Web, Azure, big data, prediction, AI, predictive modelling, hackathon, business analysis, and search engine optimization services, as well as tech advisory and management solutions. It serves customers in agriculture and food, banking and financial, oil and offshore, power and energy, telecom, and software industries. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 40 00 33 25,Norway,[],http://www.webstep.com,1.0,Epicenter,,Information Technology Services,Edvard Storms gate 2,18.4,18.3,19.331884,0.08695652,1.4035001,,18.7,,8013.0,,18.4,18.448484,1.6,18.3,,8013.0,,,,,1588896000.0,0.945958,,,18.3,2.0,NOK,1748.0,,,,498792608.0,,,9089.0,0.7567772,18.3,18.7,,0.0,1748.0,26.0,8.274337,,,14.5,18.5,False,,0.0,18.7,OSL,WEBSTEP ASA,Webstep ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WSTEP.OL,finmb_538629689,no_market,,0.7509999999999999,,0.045900002,10.708,-0.29770994,,2.26,,26673400.0,,,14.594000000000001,,,,1577750400.0,0.42212,30252000.0,1.139,,,1.2813486,0.33957002,1640908800.0,1585612800.0,,,16158203.0,495234272.0,,,,,,-0.379,,,,,,,,https://logo.clearbit.com/webstep.com,417.0,16.41791,,,,b579ab60-65f0-3fcb-84cf-1f0eb25ec7dc,
WWI,Wilh. Wilhelmsen Holding ser. A,Industrials,113.5,113.5,116.5,16,,3859.0,-0.0087,-0.0087,-0.0044,-0.2982,-0.17679999999999998,1366,Industrials,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1.0,Strandveien 20,47 67 58 40 80,Marine Shipping,,114.5,114.5,122.21303999999999,0.0023580787,,,114.5,,2500.0,,114.5,115.07576,0.27,114.5,,2500.0,,,,4.5,1588204800.0,1.25872,,,112.0,2.0,NOK,2323.0,,,,5038855168.0,,,11540.0,5.872792,112.0,115.0,,13000.0,2323.0,179.0,40.974728000000006,,2.84,86.8,113.5,False,0.038599997999999996,50600.0,114.5,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WWI.OL,finmb_875518,no_market,,6.524,,-0.23193000000000003,49.104,-0.20761245,,2.77,,34000000.0,,,33.109,,,,1577750400.0,0.19161,-199000000.0,-4.363,,,3.4280708,0.62031,1640908800.0,1585612800.0,,,20705181.0,5597830144.0,,,,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,15065.0,,,,,7ff393f2-db27-3e08-92bc-41abf523b497,
WWIB,Wilh. Wilhelmsen Holding ser. B,Industrials,115.5,113.0,116.0,6,,1221.99,0.0267,-0.0043,0.0313,-0.28600000000000003,-0.1714,1366,Industrials,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1.0,Strandveien 20,47 67 58 40 80,Marine Shipping,,112.5,113.0,121.94203,0.0024,,,115.5,,598.0,,112.5,113.742424,0.27,113.0,,598.0,,,,4.0,1588204800.0,1.25872,,,113.0,2.0,NOK,931.0,,,,5218798080.0,,,2676.0,6.0825152000000005,113.0,114.5,,7700.0,931.0,180.0,,,2.86,84.2,113.0,False,0.0354,12300.0,115.5,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WWIB.OL,finmb_875518,no_market,,6.627999999999999,,-0.23193000000000003,49.886,-0.21052629,,,,10580000.0,,,33.109,,,,1577750400.0,0.49358,-199000000.0,-4.363,,,3.4884772000000006,0.21858000000000002,1640908800.0,1585612800.0,,,20705181.0,5686989824.0,,1097712000.0,2:1,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,15065.0,,,,,cff45b17-0aa3-3036-8fa9-21387db419e1,
WILS,Wilson,Industrials,19.1,19.2,20.0,3,,837.73,,,-0.0104,-0.05690000000000001,0.0272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXL,XXL,Consumer discretionary,21.32,21.28,21.32,1493,,5381.95,-0.0283,-0.0309,0.1221,0.4865,-0.0361,0668,Consumer Cyclical,"XXL ASA operates as a sports retailer. The company offers sports, health, and fitness products, such as sports equipment and sportswear for various sports, including football, golf, water sports, racket sports, and ice hockey; and fitness equipment, including treadmills and rowing machines, as well as food supplements and nutrition. It also provides sports-related and outdoor shoes, and shoes accessories; sportswear comprising an assortment of clothes for men, women, and children for outerwear, casual wear, sportswear and technical gear, and swimwear; and outdoor products for fishing, wilderness living, and camping, such as tents, lavvos, sleeping bags, backpacks, and cooking equipment, as well as climbing gear and equipment for horses and dogs. In addition, the company provides hunting products, including firearms and ammunition, clothes, binoculars, optics, knives, and axes; skis and ski accessories, such as shoes, poles, clothes, and other equipment for cross-country and downhill skiing, as well as snowboarding; high-end and everyday bikes comprising hybrid bikes, mountain bikes, city bikes, and electric bikes for children, women, and men; and bike equipment, such as helmets, shoes, spare parts, and clothes. Further, it offers products that connect technology and sports/outdoor activities, including sport watches, action cameras, drones, GPS, earplugs and headphones, portable loudspeakers, sunglasses, pulse meters, power banks, and cycle computers. As of December 31, 2019, the company operated approximately 86 stores, including 36 stores in Norway, 28 stores in Sweden, 17 stores in Finland, and 5 stores in Austria, as well as e-commerce Websites, such as xxl.no, xxl.se, xxl.fi, xxl.dk, and xxlsports.at. XXL ASA was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 24 08 40 00,Norway,[],http://www.xxlasa.com,1.0,Alna Center,,Specialty Retail,StrOemsveien 245,21.94,21.64,12.699117999999999,0.0911577,0.0,,21.64,,3043632.0,,21.94,20.036364000000003,2.0,21.64,,3043632.0,,,,,1528329600.0,2.692441,,,20.76,2.0,NOK,1759102.0,,,,5381956608.0,,,3713395.0,0.54811656,20.76,21.28,,146500.0,1759102.0,27.7904,7.013158,,,3.98,21.22,False,,314200.0,21.64,OSL,XXL ASA,XXL ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,XXL.OL,finmb_30428758,no_market,,0.885,,-0.04705,-19.387999999999998,-0.19507205,,3.04,,252436992.0,,,16.765,,,,1577750400.0,0.37916002,-462000000.0,-2.793,,,1.2716969999999999,0.06273,1640908800.0,1593475200.0,,,154741147.0,8685949952.0,,1412035200.0,1:4,,,1.5430000000000001,,,,,,,,https://logo.clearbit.com/xxlasa.com,5568.0,,,,,be3dd330-2515-3a60-a23a-44adf28d4f00,
