ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err,state
AKBM-ME,Aker BioMarine,Consumer staples,96.9,96.9,97.0,297,,8487.09,0.0147,-0.1028,,,,1327,Healthcare,,"Aker BioMarine AS, a biotechnology company, develops krill-derived ingredients and products for nutraceutical, aquaculture, and animal feed applications. The company provides krill oil products, including omega-3s, phospholipids, choline, and astaxanthin for the human market under the Superba brand. It also offers Qrill aqua product for aquaculture; and QRILL pet, a functional ingredient for pet food. The company is headquartered in Lysaker, Norway. Aker BioMarine ASA is a subsidiary of Aker ASA.",Lysaker,47 24 13 00 00,Norway,[],http://www.akerbiomarine.com,1.0,Oksenoyveien 10,Drug Manufacturers—Specialty & Generic,PO Box 496,95.5,98.0,,,,,98.0,,,,95.5,,,98.0,,,,,,,,,,,95.5,2.0,NOK,,70223.0,,,,,,,,,95.5,97.0,,,70223.0,98.0,,,,95.5,96.6,False,,,98.0,OSL,AKER BIOMARINE AS,Aker BioMarine ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKBM-ME.OL,finmb_884321,no_market,,42.45399999999999,,-0.00658,199.625,,,,,,,,2.589,,,,1546214400.0,,-1022000.0,-0.015,,0.08197391,37.427578000000004,,1609372800.0,1514678400.0,,,14611039.0,6594613248.0,,,,,,,,,,,,,,https://logo.clearbit.com/akerbiomarine.com,47 24 13 01 10,,,,,,
AKERBP,Aker BP,Energy,193.1,192.95,193.1,4326,,69441.37,0.0458,0.05980000000000001,0.0455,-0.3072,-0.1722,1366,Energy,1703.0,"Aker BP ASA engages in the exploration, development, and production of oil and gas on the Norwegian Continental Shelf. The company has working interests in 42 fields/projects. As of December 31, 2019, its total net proven reserves were 666 million barrels of oil equivalents; and estimated total net proven plus probable reserves were 906 million barrels of oil equivalents. The company was formerly known as Det norske oljeselskap ASA and changed its name to Aker BP ASA in October 2016. Aker BP ASA was founded in 2001 and is headquartered in Fornebu, Norway.",Fornebu,47 51 35 30 00,Norway,[],http://www.akerbp.com,1.0,Building B,Oil & Gas E&P,Fornebuporten OksenOeyveien 10 Lysaker,184.65,186.0,193.9366,0.009899811,,,193.9,,1029110.0,,184.65,181.07793999999998,1.828,186.0,,1029110.0,,,,7.41,1596153600.0,1.6540689999999998,,,184.55,2.0,NOK,,1096031.0,,,,69441470464.0,,,1674049.0,22.665545,184.55,193.7,,0.0,1096031.0,297.9,113.58823400000001,,,89.42,193.65,False,0.040599998,0.0,193.9,OSL,AKER BP ASA,Aker BP ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKERBP.OL,finmb_9048461,no_market,,22.935,,-0.031630002000000004,32.069,-0.29099303,,1.7,,359614016.0,,,5.317,,,,1577750400.0,0.16023001,-96917000.0,-0.26899999999999996,,0.08197391,36.317474,0.70299006,1640908800.0,1593475200.0,,,106384610.0,70266191872.0,,1261526400.0,1:1,,,1.715,,,,,,,,https://logo.clearbit.com/akerbp.com,,,,,,,
AKSO,Aker Solutions,Energy,15.05,15.05,15.08,4710,,4092.74,0.0308,0.6704000000000001,0.6359,-0.3912,-0.4732,1366,Energy,13000.0,"Aker Solutions ASA provides products, systems, and services to the oil and gas industry worldwide. The company operates through Projects and Services segments. It offers field planning, feasibility, and concept studies; floater designs; digital solutions; offshore wind solutions; and deep water risers. The company also provides engineering, project management, and procurement services, such as design of offshore oil and gas production facilities, and onshore receiving and processing facilities; jacket designs; subsea production systems; subsea trees; and control systems. In addition, it offers subsea wellheads engineering, manufacturing, installation, and life-of-field support services, including umbilical systems, subsea structures, tie-in systems, subsea compression and pump systems, subsea power distribution and processing systems, and intervention and workover systems; lifecycle, hook-up and completion, maintenance, modification, asset integrity management, and yards and fabrication services, as well as carbon capture, utilization, and storage services. Aker Solutions ASA was founded in 1841 and is headquartered in Fornebu, Norway.",Fornebu,47 67 51 30 00,Norway,[],http://akersolutions.com,1.0,Oksenoyveien 8,Oil & Gas Equipment & Services,,14.6,14.86,10.800587,0.09931507,0.0,,15.63,,10214236.0,,14.6,8.978529,1.45,14.86,,10214236.0,,,,,1428624000.0,1.890697,,,14.76,2.0,NOK,,7607966.0,,,,4094262272.0,,,5348085.0,0.15536228,14.76,15.13,,58500.0,7607966.0,30.2,6.4592276,,,4.362,15.11,False,,156700.0,15.63,OSL,AKER SOLUTIONS ASA,Aker Solutions ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKSO.OL,finmb_262890984,no_market,,0.44799999999999995,,-0.03779,18.639,-0.53653586,,2.33,,271943008.0,,,24.02,,,,1577750400.0,0.26966998,-996000000.0,-3.667,,0.08197391,0.6265611999999999,0.46942002,1640908800.0,1593475200.0,,,130227946.0,11817364480.0,,1175212800.0,1:5,,,,,,,,,,,https://logo.clearbit.com/akersolutions.com,47 67 51 30 10,,,,,,
AKVA,AKVA Group,Industrials,65.0,64.6,65.0,24,LP,2151.92,0.0156,0.05860000000000001,0.0156,-0.1093,-0.1376,4353,Industrials,1444.0,"AKVA Group ASA develops, designs, manufactures, assembles, sells, and installs technology products; and provides rental and consulting services for the aquaculture industry. The company operates through three segments: Cage Based Technology, Software, and Land Based Technology. The Cage Based Technology segment offers plastic cages, steel cages, feed barges, feed systems, sensor and camera systems, biomass estimation systems, underwater lights, net cleaning systems, and nets and mooring systems under the Polarcirkel, Wavemaster, and Akvasmart hardware brands. This segment also supplies polyethylene work boats, pipes, ROV's, and subsea solutions to aquaculture, oil service, and maritime industries. The Software segment provides production control, planning, traceability, and ERP software for the aquaculture and fishing industries under the Fishtalk brand. This segment also operates AKVAconnect, a process control platform that enables real-time control of various mission critical equipment, such as feeding systems, environmental sensors, barges, and cameras installed on-site at the farmer's locations. The Land Based Technology segment designs and delivers recirculation systems for land based fish farming, as well as provides water quality conditions for fresh and seawater operations. The company also offers PRISMA, a cloud-based data platform for the aquaculture eco-system. AKVA group ASA operates in Norway, Chile, Canada, Scotland, Denmark, and internationally. The company is based in Klepp Stasjon, Norway. AKVA Group ASA is a subsidiary of Egersund Group AS.",Klepp Stasjon,47 51 77 85 00,Norway,[],http://www.akvagroup.com,1.0,Plogfabrikkvegen 11,Farm & Heavy Construction Machinery,,64.0,63.8,62.0029,0.03125,,,65.0,,2820.0,,64.0,61.605880000000006,2.0,63.8,,2820.0,,,,2.0,1582502400.0,0.642441,,,63.8,2.0,NOK,,2280.0,,,,2155165952.0,,,6913.0,0.7239459,63.8,64.8,,49600.0,2280.0,83.0,11.343803999999999,,,41.3,64.6,False,0.0313,34200.0,65.0,OSL,AKVA GROUP ASA,AKVA Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKVA.OL,finmb_162314,no_market,,1.1179999999999999,,-0.00014,25.686999999999998,-0.17525774,,5.73,,33156400.0,,,31.171,,,,1577750400.0,0.13203,-422000.0,-0.013999999999999999,,0.08197391,2.0852716,0.7511,1640908800.0,1585612800.0,,,8065299.0,3328070912.0,,,,,,-0.41700000000000004,,,,,,,,https://logo.clearbit.com/akvagroup.com,,,,,,,
AMSC,American Shipping Company,Industrials,27.45,27.35,27.45,130,,1663.92,0.0018,-0.0036,0.064,-0.1159,-0.1264,1366,Industrials,3.0,"American Shipping Company ASA, through its subsidiaries, operates as a ship owning and lease finance company in the United States. It is involved in the purchase and bareboat chartering of product tankers, shuttle tankers, and other vessels to operators and end users in the Jones Act market. The company operates a fleet of nine product tankers and one shuttle tanker. The company was formerly known as Aker American Shipping ASA and changed its name to American Shipping Company ASA in June 2008. American Shipping Company ASA was founded in 2005 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.americanshippingco.com,1.0,Building B,Marine Shipping,OksenOeyveien 10,27.4,28.0,26.409637,0.011678832,1.9914999,,28.15,,51748.0,,27.4,25.6,0.32,28.0,,51748.0,,,,3.21,1590451200.0,0.968023,,,27.15,2.0,NOK,184.2282,67888.0,,,,1663922944.0,,,77527.0,18.885895,27.15,27.6,,114600.0,67888.0,37.5,74.18919,,11.34,15.06,27.45,False,0.1171,172600.0,28.15,OSL,AMER SHIPPING COMP,American Shipping Company ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AMSC.OL,finmb_22594564,no_market,,24.756999999999998,,0.10217000000000001,25.666999999999998,-0.19648093,,0.37,,60616500.0,,,2.6689999999999996,,,,1577750400.0,0.19708,9002000.0,0.149,,0.08197391,10.284752000000001,0.28123000000000004,1640908800.0,1585612800.0,,,44026980.0,2181192192.0,,,,,,0.778,,,,,,,,https://logo.clearbit.com/americanshippingco.com,,,,,,,
ANDF-ME,Andfjord Salmon,Consumer staples,59.25,59.1,59.25,81,,1996.76,-0.0099,0.045,,,,8400,Consumer Defensive,,"Andfjord Salmon AS operates a fish farm. It operates a closed sea facility for organic salmon farming. The company was founded in 2014 and is headquartered in Sortland, Norway.",Sortland,,Norway,[],http://www.andfjordsalmon.com,1.0,Havnegata 19,Farm Products,8402 Sortland,59.84,59.2,,,0.0,,60.0,,,,59.84,,,59.2,,,,,,,,,,,58.45,2.0,NOK,,20627.0,,,,,,,,,58.45,59.85,,,20627.0,60.0,,,,58.45,59.1,False,,,60.0,OSL,ANDFJORD SALMON AS,Andfjord Salmon AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,ANDF-ME.OL,finmb_570862527,no_market,,1057.786,,0.0,-217.425,,,,,,,,4.914,,,,1577750400.0,,-6394534.0,-0.214,,0.08197391,12.057387,,1640908800.0,,,,,1741677568.0,,,,,,,,,,,,,,https://logo.clearbit.com/andfjordsalmon.com,,,,,,,
ABT,Aqua Bio Technology,Materials,4.94,4.94,5.0,29,LP,75.86,0.008199999999999999,0.0207,-0.1099,1.1111,1.0246,1366,Healthcare,,"Aqua Bio Technology ASA engages in developing and commercializing active ingredients for use in skin care products in Norway. It offers Aquabeautine XL, a proprietary ingredient; and Spirulysat, an antioxidant for cosmetic use. The company also markets and distributes natural and skin care products to consumers, retailers, and professionals in Europe and the Middle East. It distributes its products through Internet, stores, and skin care clinics. The company markets and distributes organic skin care products under the Moana brand name in New Zealand and arctic skin care products under the Cuvget brand name in Norway. Aqua Bio Technology ASA was founded in 2000 and is based in Lysaker, Norway.",Lysaker,,Norway,[],http://www.aquabiotechnology.com,1.0,Fornebuveien 37,Biotechnology,,4.9,5.0,2.9384782000000005,0.20408162,0.0,,5.05,,39729.0,,4.9,4.7455883000000005,1.0,5.0,,39729.0,,,,,1496880000.0,1.24593,,,4.92,4.0,NOK,,17860.0,,,,75855680.0,,,151720.0,58.567223,4.92,5.0,,320000.0,17860.0,7.55,-9.148147999999999,,,1.25,4.94,False,,330000.0,5.05,OSL,AQUA BIO TECHNOLOG,Aqua Bio Technology ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ABT.OL,finmb_39453852,no_market,,52.784,,0.0,-5.257000000000001,1.0166667,,-0.54,,15355400.0,,,0.47700000000000004,,,,1577750400.0,0.02359,-13215518.0,-1.03,,0.08197391,10.356395,0.80484,1640908800.0,1577750400.0,,,1905450.0,68365760.0,,1309132800.0,1:20,,,,,,,,,,,https://logo.clearbit.com/aquabiotechnology.com,,,,,,,
AQUA,AqualisBraemar,Energy,4.7,4.58,4.7,16,,330.49,0.0444,0.1085,0.175,0.2718,0.2156,0161,Energy,431.0,"AqualisBraemar ASA, an investment holding company, provides marine and engineering consultancy services to the offshore oil and gas industry and offshore renewables market worldwide. It offers marine and offshore engineering services, such as deep and shallow water installation engineering; marine operations and surveying, including rig moving and tow master, as well as engineering support services; owns and supervises vessel construction; engineering and project management services; concept, FEED, and basic design services for new-build and vessel upgrades; and rig inspection services. The company also provides marine warranty and consultancy, risk consulting, transportation and installation, dynamic positioning and critical systems, and technical due diligence services. The company was formerly known as Aqualis ASA and changed its name to AqualisBraemar ASA in June 2019. AqualisBraemar ASA was incorporated in 2014 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://aqualisbraemar.com,1.0,Olav Vs gate 6,Oil & Gas Equipment & Services,,4.5,4.52,3.6623912000000005,0.0011111111,0.0,,4.82,,28205.0,,4.5,4.0088234,0.005,4.52,,28205.0,,,,0.2,1591833600.0,1.040697,,,4.52,4.0,NOK,23.383083,17158.0,,,,330487072.0,,,45468.0,4.9774400000000005,4.52,4.7,,385400.0,17158.0,4.82,33.571426,,,2.15,4.6,False,0.047199998,402100.0,4.82,OSL,AQUALISBRAEMAR ASA,AqualisBraemar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AQUA.OL,finmb_266259656,no_market,,4.683,,0.18611999,185.39700000000002,0.14736843,,0.14,,70316400.0,,,0.6859999999999999,,,,1577750400.0,0.07898,12358000.0,0.201,,0.08197391,6.8513117,0.58599,1640908800.0,1585612800.0,,,20787638.0,310910496.0,,,,,,,,,,,,,,https://logo.clearbit.com/aqualisbraemar.com,,,,,,,
ARCHER,Archer,Energy,2.23,2.2,2.23,86,,329.89,0.0372,0.0229,-0.049,-0.2987,-0.5044,HM 08,Energy,4964.0,"Archer Limited, an oilfield service company, provides various oilfield products and services to the oil and gas industry. It operates through two segments, Eastern Hemisphere and Western Hemisphere. The company provides oiltools, such as plugs and abandonment (P&A), slot recovery and P&A, cementing, and well cleaning solutions; land drilling and platform drilling services; and modular drilling rigs. It also offers engineering services, such as project management, construction and installations, multidiscipline engineering, consulting, and inspection services. In addition, the company provides cased hole logging, conveyance and mechanical/slickline, and R&D and technology development services. Further, it offers fluids, guarantor, international personnel, management, and equipment rental services, as well as performs rig inspections. The company operates in Angola, Argentina, Australia, Bolivia, Brazil, Canada, Congo, Indonesia, Malaysia, Nigeria, Norway, Saudi Arabia, the United Arab Emirates, the United Kingdom, and the United States. The company was formerly known as Seawell Limited and changed its name to Archer Limited in May 2011. Archer Limited was founded in 2007 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.archerwell.com,1.0,Par la Ville Place,Oil & Gas Drilling,4th Floor 14 Par-la-Ville Road,2.15,2.2,2.3445867999999996,,0.0,,2.235,,234947.0,,2.15,2.2679412,,2.2,,234947.0,,,,,,2.852906,,,2.155,4.0,NOK,,265673.0,,,,330095744.0,,,560253.0,0.39598817,2.155,2.23,,100400.0,265673.0,4.78,37.166668,,,1.1,2.21,False,,503000.0,2.235,OSL,ARCHER LTD,Archer Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,ARCHER.OL,finmb_37612323,no_market,,1.1320000000000001,,-0.05722000000000001,10.005,-0.52505445,,0.06,,148024992.0,,,0.732,,,,1577750400.0,0.12627,-47700000.0,-0.32299999999999995,,0.08197391,3.0464482000000004,0.41856998,1640908800.0,1577750400.0,,,105861885.0,943508160.0,,1443398400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/archerwell.com,,,,,,,
AZT,ArcticZymes Technologies,Health care,44.5,44.4,44.5,870,,2150.89,0.0495,0.1589,0.3906,8.368400000000001,,9294,Healthcare,36.0,"ArcticZymes Technologies ASA develops, manufactures, and markets immunomodulating beta-glucans and recombinant enzymes in Norway, Europe, Asia, Australia, Africa, and the Americas. It operates through two segments, Enzymes and Beta-Glucans. The company provides recombinant enzymes that are primarily derived from cold-water marine species and organisms from other relevant environments for use in molecular research, in vitro diagnostics, and therapeutics. It offers shrimp alkaline phosphatase and derived kits for cleanup prior to Sanger sequencing and next generation sequencing (NGS) processes; cod UNG for use in viral and other molecular diagnostic assays; double-strand specific DNases and derived kits for the removal of DNA from RNA samples; polymerases for technology development for life science, molecular diagnostics, NGS, and synthetic biology; proteinase for microbiological diagnostics and liquid biopsies; salt active nuclease for the removal of nucleic acids during manufacturing of vaccines, viruses, recombinant proteins, and other reagents; and ligases for joining DNA fragments. The company also provides immunomodulating beta-glucans products for the wound care, animal and consumer health, and adjuvants markets. It offers Woulgan wound gel; M-Glucan, a natural immune-stimulating product for fish and animal feed; and M-Gard, a natural immune-stimulating ingredients to enhance physical health. The company was formerly known as Biotec Pharmacon ASA and changed its name to ArcticZymes Technologies ASA in June 2020. ArcticZymes Technologies ASA was founded in 1990 and is headquartered in TromsÃ¸, Norway.",Tromso,47 77 64 89 00,Norway,[],http://arcticzymes.com,1.0,Sykehusveien 23,Biotechnology,PO Box 6463,42.4,42.4,,,0.0,,45.0,,,,42.4,,,42.4,,,,,,,,1.149418,,,42.0,2.0,NOK,171.15385,434268.0,,,,2150894080.0,,,,20.669352,42.0,44.3,,,434268.0,45.0,,,,42.0,44.4,False,,,45.0,OSL,ARCTICZYMES TECH,ArcticZymes Technologies ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AZT.OL,finmb_13529463,no_market,,19.504,,0.12154999400000001,149.403,,,,,48334700.0,,,1.21,,,,1577750400.0,0.0896,12649000.0,0.26,,0.08197391,36.77686,0.3134,1640908800.0,1585612800.0,,,24481512.0,2029635072.0,,,,,,,,,,,,,,https://logo.clearbit.com/arcticzymes.com,47 77 64 89 01,,,,,,
ARCUS,Arcus,Consumer staples,39.9,39.9,40.0,69,,2705.25,0.0076,0.0179,0.0205,0.1393,0.1519,1483,Consumer Defensive,430.0,"Arcus ASA, together with its subsidiaries, imports, produces, markets, sells, and distributes wine and spirits. It offers its products under the Lysholm Linie, LÃ¸iten Linie, Gammel Opland, Gilde, Aalborg, Malteserkreutz and SnÃ¤llerÃ¶ds, Gammel Dansk, Braastad cognac, Vikingfjord, Amundsen, Brennevin Seksti, Vanlig, Dworek, Hammer, Kalinka, Dobra, Doppio Passo, Pietro de Campo, Hot n'Sweet, Dooley's, Eau de Vie, Golden Cock, St. Hallvard, Upper Ten, Dry Anis, Star Gin, and Akvavit brands. The company also provides logistics services for alcoholic beverages. It operates in Norway, Sweden, Finland, Denmark, Germany, the United States, and internationally. Arcus ASA is headquartered in Hagan, Norway.",Hagan,47 67 06 50 00,Norway,[],http://www.arcus.no,1.0,Destilleriveien 11,Beverages—Wineries & Distilleries,Postbox 64,39.6,39.5,35.946762,0.041919194,0.64839995,,40.0,,12903.0,,39.6,39.408570000000005,1.66,39.5,,12903.0,,,,1.66,1591833600.0,0.447647,,,39.5,2.0,NOK,15.721039999999999,32540.0,,,,2713726720.0,,,34161.0,0.9616665000000001,39.5,40.0,,0.0,32540.0,42.0,11.946109,,,27.1,39.8,False,0.0417,0.0,40.0,OSL,ARCUS ASA,Arcus ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ARCUS.OL,finmb_245559265,no_market,,1.61,,0.0645,11.843,0.10220992599999999,,3.34,,68013200.0,,,27.624000000000002,,,,1577750400.0,0.79032,182000000.0,2.5380000000000003,,0.08197391,1.4443963,0.15168999,1640908800.0,1585612800.0,,,25830157.0,4544099840.0,,,,,,,,,,,,,,https://logo.clearbit.com/arcus.no,,,,,,,
AFK,Arendals Fossekompani,Industrials,2880.0,2880.0,2900.0,29,,6305.53,0.0141,0.036000000000000004,0.0992,0.1192,0.0983,4841,Utilities,,"Arendals Fossekompani ASA, an industrial investment company, engages in the operating hydro power plants. The company also builds and operates cogeneration power plants; provides industrial induction heating processes; offers satellite communications and IT solutions; develops and delivers business-critical IT solutions and services; and provides system solutions and products in the fields of instrumentation, data collection, and remote monitoring and control. In addition, it offers equipment for powder production of advanced materials; and data and consulting services to the European energy market. Further, the company operates airport, as well as develops various properties. Arendals Fossekompani ASA was founded in 1896 and is headquartered in Arendal, Norway.",Arendal,47 37 23 44 00,Norway,[],http://arendalsfossekompani.no,1.0,Langbryggen 9,Utilities—Renewable,,2840.0,2840.0,2595.0725,0.01971831,,,2980.0,,127.0,,2840.0,2673.5293,56.0,2840.0,,127.0,,,,56.0,1588896000.0,0.27616199999999996,,,2840.0,2.0,NOK,,79.0,,,,6316099072.0,,,99.0,1.3609211,2840.0,2940.0,,2000.0,79.0,3100.0,,,,2100.0,2880.0,False,0.0194,1500.0,2980.0,OSL,ARENDALS FOSSEKOMP,Arendals Fossekompani ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AFK.OL,finmb_9245759,no_market,,1.2329999999999999,,-0.00090000004,16.324,0.080459714,,,,2193090.0,,,1321.135,,,,1577750400.0,0.012560001000000001,-4194000.0,-1.9069999999999998,,0.08197391,2.1799437999999998,0.86077005,1640908800.0,1585612800.0,,,298391.0,5720735744.0,,1524787200.0,5:1,,,,,,,,,,,https://logo.clearbit.com/arendalsfossekompani.no,,,,,,,
ASETEK,Asetek,Information technology,68.3,67.4,68.3,182,,1724.46,0.0044,0.0194,0.2351,1.2031999999999998,1.0983,9220,Technology,97.0,"Asetek A/S, together with its subsidiaries, designs, develops, and markets liquid cooling solutions in Asia, Europe, and the Americas. The company operates through: Gaming and Enthusiast, and Data Center segments. Its products are used in personal computers, servers, and data centers to provide enhanced performance, acoustics, and energy efficiency. The company serves original equipment manufacturers, resellers, and channel partners. Asetek A/S was founded in 1997 and is headquartered in Aalborg, Denmark.",Aalborg,45 96 45 00 47,Denmark,[],http://www.asetek.com,1.0,Assensvej 2,Computer Hardware,Aalborg East,68.0,68.5,41.7121,0.0017058823,0.0,,70.3,,66187.0,,68.0,56.93088,0.11599999999999999,68.5,,66187.0,,,,,1493164800.0,0.688372,,,66.3,2.0,NOK,,128397.0,,,,1748753280.0,,,64396.0,33.450396999999995,66.3,68.3,,262100.0,128397.0,70.3,227.66667,,,17.84,67.4,False,,89800.0,70.3,OSL,ASETEK A/S,Asetek A/S,Europe/Oslo,CEST,False,7200000.0,EQUITY,ASETEK.OL,finmb_25262375,no_market,,32.875,,-0.0097,974.8560000000001,1.5846152,,0.3,,25604000.0,,,1.489,,,,1577750400.0,0.63678,-507000.0,-0.02,,0.08197391,45.869713,0.008459999999999999,1640908800.0,1585612800.0,,,21902080.0,1718670976.0,,,,,,,,203.53,,,,,,https://logo.clearbit.com/asetek.com,45 96 45 00 48,,,,,,
ATEA,Atea,Information technology,109.6,109.6,109.8,680,,12053.06,0.0,0.0641,0.0851,-0.1477,-0.0169,0605,Technology,7222.0,"Atea ASA supplies IT infrastructure and related solutions for businesses and public sector organizations in the Nordic countries and Baltic regions. The company provides hardware and software solutions for storing and managing information, as well as tools for virtualization, automation, and security for operating the data center environment; client hardware, software, and services to the requirements of users, applications, security, networks, and computing environments. It also offers hardware and software solutions for running networks, and services to help customers manage their communications; and a range of products to enable collaboration through conferencing, information sharing, and digital productivity solutions. In addition, it provides Device as a Service to various concepts, such as videoconferencing, digital signage, and networks. Atea ASA was founded in 1968 and is headquartered in Oslo, Norway.",Oslo,47 22 09 50 00,Norway,[],http://www.atea.com,1.0,Karvesvingen 5,Information Technology Services,Box 6472 Etterstad,109.6,110.0,101.36232,0.05930657,0.7065,,112.0,,82881.0,,109.6,100.89412,6.5,110.0,,82881.0,,,,6.5,1571875200.0,0.580813,,,109.4,2.0,NOK,23.82091,116357.0,,,,12053040128.0,,,108194.0,0.31994691,109.4,109.8,,20000.0,116357.0,137.0,15.815296,,5.73,66.2,109.4,False,0.0602,264300.0,112.0,OSL,ATEA ASA,Atea ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ATEA.OL,finmb_700601,no_market,,0.34700000000000003,,0.01354,12.637,-0.06574392,,6.93,,109973000.0,,,33.080999999999996,,,,1577750400.0,0.58987,510000000.0,4.601,,0.08197391,3.3130797999999997,0.25161999999999995,1640908800.0,1593475200.0,,,81691394.0,13067063296.0,,1149206400.0,1:10,,,0.557,,,,,,,,https://logo.clearbit.com/atea.com,,,,,,,
ATLA NOK,Atlantic Petroleum,Energy,7.24,6.5,7.26,2,,26.77,-0.0028000000000000004,0.1492,0.0,-0.07769999999999999,,110,Energy,1.0,"P/F Atlantic Petroleum, together with its subsidiaries, engages in the exploration, appraisal, development, and production of oil and gas properties in the Faroe Islands, the United Kingdom, Norway, and Ireland. The company was founded in 1998 and is based in TÃ³rshavn, Denmark.",Torshavn,44 298 59 16 01,Denmark,[],http://www.petroleum.fo,1.0,Yviri vio Strond 4,Oil & Gas E&P,PO Box 1228,7.26,7.26,7.100652,,0.0,,7.26,,850.0,,7.26,6.858823299999999,,7.26,,850.0,,,,,,1.421511,,,7.24,2.0,NOK,,53.0,,,,28345974.0,,,1528.0,,7.24,7.26,,0.0,53.0,9.9,,,,5.05,6.5,False,,0.0,7.26,OSL,Atlantic Petroleum,P/F Atlantic Petroleum,Europe/Oslo,CEST,False,7200000.0,EQUITY,ATLA-NOK.OL,finmb_23704038,no_market,,,,0.0,,-0.23636359,,,,3697860.0,,,-6.497999999999999,,,,1577750400.0,0.02009,,-2.673,,0.08197391,,0.0,1640908800.0,1585612800.0,,,3510194.0,26846464.0,,,,,,,,,,,,,,https://logo.clearbit.com/petroleum.fo,,,,,,,
ASA,Atlantic Sapphire,Consumer staples,125.0,123.5,125.0,240,,8910.76,0.0,0.0121,-0.0975,-0.031,0.2652,6392,Consumer Defensive,87.0,"Atlantic Sapphire ASA, together with its subsidiaries, engages in the land-based salmon farming business. The company operates through two segments, Fish Farming (Denmark); and Fish Farming (USA). It is involved in the production and sale of salmon. Atlantic Sapphire ASA was founded in 2010 and is headquartered in Vikebukt, Norway.",Vikebukt,78 64 31 14 04,Norway,[],http://www.atlanticsapphire.com,1.0,Daugstadvegen 445,Farm Products,,125.0,125.0,117.04890400000001,,0.0,,125.0,,32598.0,,125.0,129.41176000000002,,125.0,,32598.0,,,,,,1.307334,,,123.0,2.0,NOK,,24986.0,,,,8909511680.0,,,73953.0,1608.2151,123.0,125.0,,,24986.0,146.0,,,,68.2,123.5,False,,,125.0,OSL,ATLANTIC SAPPH ASA,Atlantic Sapphire ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ASA.OL,finmb_367799271,no_market,,1611.578,,-2.3740099999999997,-797.084,0.25250494,,,,71276096.0,,,2.928,,,,1577750400.0,0.33597,-13152000.0,-0.193,,0.08197391,42.691257,0.0,1640908800.0,1577750400.0,,,35767773.0,8928142336.0,,,,,,,,,,,,,,https://logo.clearbit.com/atlanticsapphire.com,,,,,,,
