ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,trailingPE,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
RING,SpareBank 1 Ringerike Hadeland,Equity certificates,228.0,226.0,232.0,1,,3568.29,,0.0088,0.0088,0.0619,0.1521,3510,Financial Services,220.0,"SpareBank 1 Ringerike Hadeland provides various banking products and services to retail and corporate customers in Norway. The company offers saving, deposit, and currency accounts; vehicle, house and travel, and pet insurance products, as well as life, children, disability, critical illness, accident, health, and business and personal products; mobile and online banking services; and debit and credit cards. It also provides mortgages; car, boat, and other vehicles; consumer and other loans; and bank guarantees, construction loans, trade credit, and operating credit for agriculture, as well as factoring, leasing, and repayment services. In addition, the company offers services for buying and selling of property; accounting, financing, payment and collection, and placement services; pension products; and savings and investment products. The company was founded in 1833 and is based in HÃ¸nefoss, Norway.",HÃ¸nefoss,47 91 50 21 30,Norway,[],http://www.sparebank1.no/ringerike-hadeland,1.0,SÃ¸ndre Torv 6,Banks—Regional,,232.0,228.0,217.53676000000002,0.057327587,0.67440003,,228.0,,586.0,,232.0,227.05882000000003,13.3,228.0,,586.0,,,,13.3,1584662400.0,0.322891,,,228.0,2.0,NOK,1.0,,,,3568291328.0,,,414.0,4.6538234,228.0,230.0,,30000.0,1.0,240.0,10.734464,,5.25,185.0,228.0,False,0.0573,27700.0,228.0,OSL,SPAREBK RING HADEL,SpareBank 1 Ringerike Hadeland,Europe/Oslo,CEST,False,7200000.0,EQUITY,RING.OL,finmb_9220341,no_market,,9.033999999999999,,0.4139,,,,21.24,,15650400.0,,,238.97099999999998,,,,1577750400.0,0.049590003,308913984.0,19.730999999999998,,,0.9540907,0.73478997,1640908800.0,1593475200.0,,,4304487.0,6926894080.0,,,,,,-0.08199999999999999,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 32 11 33 01,11.55542,,,,224474a1-3bbb-3a9b-bc52-ac97ff01b43b,
MING,SpareBank 1 SMN,Equity certificates,84.0,84.0,84.5,714,,10906.2,-0.0187,-0.0345,-0.0175,-0.0963,-0.08529999999999999,,Financial Services,1515.0,"SpareBank 1 SMN, together with its subsidiaries, provides various financial and banking products and services to personal and corporate customers in Norway and internationally. The company provides advisory services; and a range of products in the fields of financing, savings and investment, insurance, and payment services. It also offers investment and operations financing, domestic and foreign money transfers, fixed income and currency hedging, investment of surplus liquidity, structured products, and insurance of individuals and buildings/operating equipment; factoring and accountancy services; leasing services and loans; and mobile and online banking services. In addition, the company provides real estate and asset management services; and credit and debit cards, as well as stock trading services. SpareBank 1 SMN was founded in 1823 and is headquartered in Trondheim, Norway.",Trondheim,47 91 50 73 00,Norway,[],http://www.sparebank1.no/nb/smn,1.0,no. 4 SÃ¸ndre gate,Banks—Regional,,85.6,85.6,77.39926,0.058411215,0.5927,,86.0,,89611.0,,85.6,85.90294,5.0,85.6,,89611.0,,,,5.0,1585267200.0,0.91506,,,83.8,2.0,NOK,196395.0,,,,10906223616.0,,,132928.0,2.1414144,83.8,84.2,,130100.0,196395.0,106.0,8.68666,,4.75,58.2,83.9,False,0.0584,113200.0,86.0,OSL,SPAREBANK 1 SMN,SpareBank 1 SMN,Europe/Oslo,CEST,False,7200000.0,EQUITY,MING.OL,finmb_881999,no_market,,5.364,,0.34636003,,,,9.67,,129836000.0,,,151.14700000000002,,,,1577750400.0,0.40594003,1091000064.0,8.433,,,0.55575037,0.05777,1640908800.0,1593475200.0,,,124142092.0,27321128960.0,,1238112000.0,6:5,,,0.023,,,,,,,,https://logo.clearbit.com/sparebank1.no,,9.960869,,,,7be6b8a4-5b90-3fbc-9371-245907c7b391,
SRBANK,SpareBank 1 SR-Bank,Financials,77.7,77.7,77.85,547,,19870.19,-0.006999999999999999,-0.0158,0.0045000000000000005,-0.223,-0.2207,4068,Financial Services,1255.0,"SpareBank 1 SR-Bank ASA, together with its subsidiaries, provides various financial products and services for personal and corporate customers in Southern and Western Norway. The company offers its products and services in the areas of savings, loans, advice, insurance, and pensions. It also provides foreign exchange, administrative securities, commercial properties brokerage, leasing, accounting, and securities trading services, as well as active management and securities management services. In addition, the company facilitates debt and equity funding; and sells real estate properties comprising holiday homes, new builds, and used homes. Further, it is involved in the customer trading of interest rate instruments; and purchasing of home mortgages and funds by issuing covered bonds. Additionally, the company offers credit and debit cards; structured products; and mobile and online banking services. The company also serves retail, small business, and agricultural customers, as well as public sector. As of December 31, 2018, it had 36 branches in Rogaland, Vest-Agder, Aust-Agder, and Hordaland. SpareBank 1 SR-Bank ASA was founded in 1839 and is headquartered in Stavanger, Norway.",Stavanger,47 91 50 20 02,Norway,[],http://www.sparebank1.no/nb/sr-bank,1.0,Christen Tranes Gate 35,Banks—Regional,Postboks 250,78.25,79.0,69.60271999999999,0.07028754,0.0,,79.25,,192020.0,,78.25,78.454414,5.5,79.0,,192020.0,,,,,1587686400.0,0.925903,,,77.6,2.0,NOK,179864.0,,,,19870220288.0,,,234156.0,4.5647187,77.6,77.9,,,179864.0,105.3,,,,48.38,77.85,False,,,79.25,OSL,SPAREBANK 1 SR BK,SpareBank 1 SR-Bank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,SRBANK.OL,finmb_883781,no_market,,34.196,,0.35722,,,,,,255730000.0,,,98.551,,,,1577750400.0,0.37039003,1480000000.0,6.156000000000001,,,0.7884241999999999,0.32250999999999996,1640908800.0,1593475200.0,,,166982393.0,148856471552.0,,,,,,-0.716,,,,,,,,https://logo.clearbit.com/sparebank1.no,,12.621832000000001,,,,8ee5ca3d-26b8-36c3-9e7f-fabac7a9dd9b,
SOAG,SpareBank 1 Østfold Akershus,Equity certificates,254.0,252.0,254.0,1,LP,3145.76,0.0,0.0583,0.0672,0.1206,0.2006,1526,Financial Services,213.0,"SpareBank 1 Ãstfold Akershus, a savings bank, provides various banking products and services in Ãstfold and the southern part of Akershus. It offers savings, deposit, operating, tax deduction, and currency accounts; bank cards; repayment, construction, boat, motorcycle, and car loans; trade and operating credit products; factoring services; leasing products; bank guarantees; operating credit for agriculture; savings and investment products; and mortgage products. The company also provides insurance products, such as business, commercial, project, liability, asset, car, boat, personal, treatment, accident, occupational injuries, disability, house and condominium, travel, life, and other insurance, as well as pension products. In addition, it offers debt collection and accounting services; futures and currency options; and mobile and online banking services. SpareBank 1 Ãstfold Akershus was founded in 1835 and is headquartered in Moss, Norway.",Moss,47 91 50 57 00,Norway,[],http://www.sparebank1.no/nb/ostfold-akershus/privat.html,1.0,Varnaveien 43E,Banks—Regional,,254.0,254.0,223.21323999999998,0.056692913,0.4728,,254.0,,431.0,,254.0,236.23529,14.4,254.0,,431.0,,,,12.0,1585872000.0,0.08252999999999999,,,254.0,2.0,NOK,364.0,,,,3145942528.0,,,242.0,4.053026,254.0,256.0,,90100.0,364.0,270.0,10.578925,,4.4,185.0,246.0,False,0.047199998,40000.0,254.0,OSL,SPAREBANK 1 OSTFOL,SpareBank 1 Østfold Akershus,Europe/Oslo,CEST,False,7200000.0,EQUITY,SOAG.OL,finmb_12505834,no_market,,5.337000000000001,,0.43293000000000004,,,,24.01,,12385600.0,,,286.41200000000003,,,,1577750400.0,0.09792999999999999,314535008.0,25.381999999999998,,,0.8868344000000001,0.80093,1640908800.0,1593475200.0,,,3702193.0,4142945024.0,,,,,,0.040999999999999995,,,,,,,,https://logo.clearbit.com/sparebank1.no,,10.0070915,,,,a7cf2ced-7d76-33c6-8a53-9928120ada46,
SPOL,SpareBank 1 Østlandet,Equity certificates,87.3,87.3,87.7,71,LP,10111.94,-0.0046,0.0011,-0.005699999999999999,0.0043,0.0981,2302,Financial Services,1139.0,"SpareBank 1 Ãstlandet provides various financial products and services to individuals, businesses, public sectors, clubs, and societies. It offers retail and corporate banking services, deposits, loans, savings, advisory, insurance, money-transfer, investment, and pension products and services. The company also provides payment, real estate brokerage and rental, management, accounting and payroll, leasing, financing, HR and consulting, and online and mobile banking services. It has 37 branches, including 21 in Hedmark, 2 in Oppland, 5 in Oslo, and 9 in Akershus. The company was founded in 1845 and is headquartered in Hamar, Norway. SpareBank 1 Ãstlandet is a subsidiary of Sparebankstiftelsen Hedmark.",Hamar,47 91 50 70 50,Norway,[],http://www.sparebank1.no/en/ostlandet/personal.html,1.0,Strandgata 15,Banks—Regional,,87.7,87.1,85.48382600000001,0.065222345,0.5395,,88.0,,14983.0,,87.7,88.25,5.72,87.1,,14983.0,,,,4.58,1585267200.0,0.809245,,,86.8,2.0,NOK,10697.0,,,,10111959040.0,,,21071.0,2.8096577999999996,86.8,87.4,,0.0,10697.0,101.6,9.831081,,,70.1,87.3,False,0.051999997,0.0,88.0,OSL,SPAREBANK 1 OSTLAN,SpareBank 1 Østlandet,Europe/Oslo,CEST,False,7200000.0,EQUITY,SPOL.OL,finmb_12505908,no_market,,14.1,,0.38926998,,,,8.88,,115830000.0,,,139.282,,,,1577750400.0,0.14662999999999998,973000000.0,8.398,,,0.626786,0.66322,1640908800.0,1593475200.0,,,114005470.0,50745274368.0,,,,,,-0.07,,,,,,,,https://logo.clearbit.com/sparebank1.no,,10.395333,,,,570d1e40-e6eb-36fd-94ed-02edf23d7a9a,
MORG,Sparebanken Møre,Equity certificates,296.0,294.0,296.0,13,LP,2919.99,0.0137,-0.0034,-0.0199,-0.016200000000000003,-0.0099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOR,Sparebanken Sør,Equity certificates,102.0,102.0,103.0,18,LP,1593.2,0.0049,-0.0049,-0.0049,-0.0727,0.0851,4662,Financial Services,436.0,"Sparebanken SÃ¸r operates as an independent savings bank in Norway. The company operates through two segments, Retail Market and Corporate Market. It is involved in banking, securities trading, and real estate brokerage activities in Agder, Rogaland, Vestfold, and Telemark. The company also provides mortgaging, car financing, leasing, and property management services; and sells life and general insurance, pension, and group life insurance products to retail and corporate customers. It conducts banking operations in 34 locations and real estate brokerage business in 17 locations. The company was founded in 1824 and is headquartered in Kristiansand, Norway. Sparebanken SÃ¸r is a subsidiary of Sparebankstiftelsen Sparebanken SÃ¸r.",Kristiansand,47 38 10 92 00,Norway,[],http://www.sor.no,1.0,RÃ¥dhusgata 9,Banks—Regional,,101.5,102.0,95.11606,0.0591133,0.0,,103.0,,3031.0,,101.5,101.57429,6.0,102.0,,3031.0,,,,,1585267200.0,0.24698699999999998,,,102.0,2.0,NOK,3378.0,,,,1613313536.0,,,3683.0,0.6827395,102.0,103.0,,63500.0,3378.0,123.0,9.732825,,,80.0,102.5,False,,98600.0,103.0,OSL,SPAREBANKEN SOR,Sparebanken Sør,Europe/Oslo,CEST,False,7200000.0,EQUITY,SOR.OL,finmb_5719538,no_market,,25.936999999999998,,0.45578,,,,10.48,,15663900.0,,,860.128,,,,1577750400.0,0.10958,179000000.0,11.037,,,0.11858699999999998,0.64037,1640908800.0,1593475200.0,,,6022160.0,61289721856.0,,,,,,0.079,,,,,,,,https://logo.clearbit.com/sor.no,47 85 03 86 65,9.241642,,,,f0a4015a-e222-3f67-9088-d83be6bd369a,
SBTE,Sparebanken Telemark,Equity certificates,127.0,125.0,127.0,4,,1384.13,0.016,-0.0155,-0.0155,0.0298,0.1064,3921,Financial Services,182.0,"SpareBank 1 Telemark provides banking products and services to private and business customers in Norway. It offers deposit and currency accounts; and car and construction loans, trade credit, mortgage, and operating credit for agriculture. The company also provides factoring, leasing, and bank guarantee services; and liability, asset, property, personal, commercial, project, and car insurance products. In addition, it offers online and mobile banking, billing, cards, and collection services; and advice relating to buying and selling properties. SpareBank 1 Telemark was founded in 1844 and is based in Porsgrunn, Norway.",Porsgrunn,47 915 02 610,Norway,[],http://www.sparebank1.no/nb/telemark/privat.html,1.0,Storgata 117,Banks—Regional,,125.0,125.0,123.52941000000001,0.046400002999999995,0.4309,,127.0,,251.0,,125.0,127.52941000000001,5.8,125.0,,251.0,,,,5.8,1585267200.0,,,,125.0,2.0,NOK,2514.0,,,,1384122240.0,,,1273.0,1.944478,125.0,127.0,,0.0,2514.0,143.0,,,,109.0,125.0,False,0.046,0.0,127.0,OSL,SPAREBANK 1 TELEMK,SpareBank 1 Telemark,Europe/Oslo,CEST,False,7200000.0,EQUITY,SBTE.OL,finmb_33838065,no_market,,11.469000000000001,,0.42246999999999996,,,,,,10898600.0,,,327.74800000000005,,,,1577750400.0,0.09318,146096000.0,13.453,,,0.38749284,0.6461100000000001,1640908800.0,1593475200.0,,,10174852.0,8163923456.0,,,,,,-0.018000000000000002,,,,,,,,https://logo.clearbit.com/sparebank1.no,47 355 69 601,9.440273,,,,2c4ec891-6da1-3876-8384-b8cff884b924,
SVEG,Sparebanken Vest,Equity certificates,66.1,66.1,66.4,118,LP,7092.2,-0.0075,0.028,-0.0279,0.0988,0.2666,5011,Financial Services,730.0,"Sparebanken Vest, a financial services company, provides banking and financing services in the counties of Hordaland, Rogaland, and Sogn og Fjordane, Norway. It operates through Corporate Market, Retail Market, Treasury, and Estate Agency Activities segments. The company is also involved in the estate agency and home mortgages activities. As of December 31, 2019, it had 33 points of sale outlets. The company was founded in 1823 and is headquartered in Bergen, Norway.",Bergen,47 91 50 55 55,Norway,[],http://www.spv.no,1.0,Jonsvollsgaten 2,Banks—Regional,,66.6,66.4,60.261765000000004,0.03633634,0.3735,,67.0,,43223.0,,66.6,66.026474,2.42,66.4,,43223.0,,,,2.42,1585094400.0,0.5903609999999999,,,66.0,2.0,NOK,25899.0,,,,7092199424.0,,,37419.0,1.910614,66.0,66.2,,100000.0,25899.0,73.8,10.458860000000001,,5.82,42.1,66.1,False,0.0363,300000.0,67.0,OSL,SPAREBANKEN VEST,Sparebanken Vest,Europe/Oslo,CEST,False,7200000.0,EQUITY,SVEG.OL,finmb_8081598,no_market,,30.526999999999997,,0.48788000000000004,,,,6.32,,107295000.0,,,161.512,,,,1577750400.0,0.31427,582000000.0,6.386,,,0.40925753,0.26554,1640908800.0,1593475200.0,,,78253263.0,113317904384.0,,,,,,-0.247,,,,,,,,https://logo.clearbit.com/spv.no,,10.350767,,,,7a2d122c-4b88-3068-9aa7-0e98d1c5b807,
SPOG,Sparebanken Øst,Equity certificates,46.3,46.0,46.5,16,,959.85,0.0176,-0.0064,-0.0211,-0.0859,-0.0512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNI,Stolt-Nielsen,Industrials,82.4,80.5,82.4,69,,4410.36,0.03,-0.026,0.0061,-0.2772,-0.17670000000000002,WC2B 4HN,Industrials,6749.0,"Stolt-Nielsen Limited, together with its subsidiaries, provides transportation, storage, and distribution solutions for chemicals and other bulk-liquid products worldwide. The company operates in four segments: Tankers, Tank Containers, Terminals, and Stolt Sea Farm. It transports, stores, and distributes bulk-liquid chemicals, edible oils, acids, petroleum products, and other specialty liquids. The company also produces, processes, and markets seafood, including turbot, sturgeon, caviar, and sole; and transports liquefied petroleum gas. It is also involved in the distribution of bitumen. In addition, it owns and operates liquid natural gas and liquefied petroleum gas carriers. The company was founded in 1959 and is based in London, the United Kingdom. Stolt-Nielsen Limited is a subsidiary of Fiducia Ltd.",London,44 20 7611 8960,United Kingdom,[],http://www.stolt-nielsen.com,1.0,Aldwych House,Marine Shipping,4th Floor 71â91 Aldwych,80.0,82.0,82.854744,0.0,,,82.4,,8586.0,,80.0,83.031425,0.0,82.0,,8586.0,,,,,1587600000.0,1.008433,,,79.5,2.0,NOK,6402.0,,,,6491447296.0,,,14808.0,3.2142863,79.5,81.3,,400.0,6402.0,134.6,54.933333999999995,,5.62,69.6,80.5,False,,145400.0,82.4,OSL,STOLT-NIELSEN LTD,Stolt-Nielsen Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,SNI.OL,finmb_305831,no_market,,3.8480000000000003,,-0.00336,20.16,,,1.5,,63023800.0,,,20.457,,,,1575072000.0,0.11141,-1544000.0,-0.113,,,4.027961299999999,0.61417,1638230400.0,1590883200.0,,,33134761.0,7770610688.0,,,,,,0.01,,,,,,,,https://logo.clearbit.com/stolt-nielsen.com,,,,,,b9065de0-e668-3a66-871a-60fbe6d371a0,
STB,Storebrand,Financials,48.2,48.19,48.2,4193,,22528.57,-0.0062,-0.0538,-0.0805,-0.3017,-0.1698,1327,Financial Services,1683.0,"Storebrand ASA, through its subsidiaries, primarily provides insurance products and services in Norway and Sweden. It operates through four segments: Savings, Guaranteed Pension, Insurance, and Other. The Savings segment offers retirement savings, defined contribution pensions, asset management, and retail banking products. The Insurance segment provides health insurance, property and casualty insurance, personal risk products, employer's liability insurance, and pension-related insurance products. The Guaranteed Pension segment offers long-term pension savings products, such as defined benefit pensions, paid-up policies, and individual capital and pension insurance products. The Other segment provides life insurance products; and loans. The company also offers securities, and banking and investment services. It serves private individuals, corporate and retail markets, companies, municipalities, and public sector. Storebrand ASA was founded in 1767 and is headquartered in Lysaker, Norway.",Lysaker,47 22 31 50 50,Norway,[],http://www.storebrand.no,1.0,Professor Kohts vei 9,Financial Conglomerates,P.O. Box 500,48.5,48.96,48.495434,0.06701030599999999,0.0,,49.07,,2111098.0,,48.5,52.156002,3.25,48.96,,2111098.0,,,,,1587600000.0,1.2385540000000002,,,48.05,2.0,NOK,2881404.0,,,,22528585728.0,,,1851438.0,0.35580626,48.05,46.77,,81400.0,2881404.0,74.9,8.485916,,,33.84,48.2,False,,115200.0,49.07,OSL,STOREBRAND ASA,Storebrand ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,STB.OL,finmb_876161,no_market,,0.789,,0.02922,16.364,,,5.68,,467398016.0,,,73.592,,,,1577750400.0,0.64619005,1838000000.0,3.937,,,0.6549625,0.059570000000000005,1640908800.0,1593475200.0,,,457939559.0,49943425024.0,,,,,,-0.002,,,,,,,,https://logo.clearbit.com/storebrand.no,,12.242825,,,,51fabac2-38a8-3ceb-a804-75f790a366ca,
STORM,Storm Real Estate,Real estate,4.8,4.8,5.1,33,,42.41,-0.0323,-0.0204,0.4907,0.4118,0.2,,Real Estate,5.0,"Storm Real Estate ASA, an investment company, acquires and manages real estate properties in Russia. It owns and operates the Gasfield office building in Moscow with a net lettable area of approximately 11,500 square meters. Storm Real Estate ASA was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.stormrealestate.no,1.0,Haakon VIIS gate 5,Real Estate Services,,4.96,5.9,2.9589705000000004,0.086491935,0.0,,5.9,,27674.0,,4.96,4.1691175000000005,0.429,5.9,,27674.0,,,,,1464307200.0,1.8578310000000002,,,4.64,4.0,NOK,18941.0,,,,42405888.0,,,45411.0,15.437163,4.64,4.96,,80000.0,18941.0,8.0,53.33333199999999,,,1.26,4.8,False,,100000.0,5.9,OSL,STORM REAL EST ASA,Storm Real Estate ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,STORM.OL,finmb_38919651,no_market,,19.903,,3.1711,82.34100000000001,,,0.09,,8834560.0,,,1.1340000000000001,,,,1577750400.0,0.0,8711000.0,0.986,,,4.232805,0.47079,1640908800.0,1593475200.0,,,1716821.0,54674432.0,,1562716800.0,1:10,,,,,,,,,,,https://logo.clearbit.com/stormrealestate.no,,4.8681545,,,,dd6c75a6-28b5-3002-8b2b-f8724872256a,
STRONG,StrongPoint,Information technology,18.2,18.2,18.25,103,LP,805.9,-0.029300000000000007,-0.0667,-0.0619,0.5167,0.6396000000000001,2005,Industrials,512.0,"StrongPoint ASA develops and sells technology solutions for e-commerce and store operations in Norway, Sweden, and internationally. It operates through three segments: Retail Technology, Cash Security, and Labels. The company offers various retail solutions, including cash management, select and collect, click and collect, self-service, and electronic shelf labelling solutions, as well as retail management software and other solutions; and consultative services. It also provides cash security solutions for secure cash logistics. In addition, the company offers intelligent banknote neutralization system technology that protects cash in transit. Further, it sells retail solutions from third party technology providers and technology products; and manufactures and sells self-adhesive labels for various products and applications, as well as provides label design and printing services. The company was formerly known as PSI Group ASA and changed its name to StrongPoint ASA in September 2015. StrongPoint ASA is headquartered in RÃ¦lingen, Norway.",RÃ¦lingen,47 03254,Norway,[],http://www.strongpoint.com,1.0,Slynga 10,Business Equipment & Supplies,,18.75,18.55,13.727882999999999,0.032,0.0,,18.9,,69255.0,,18.75,18.731428,0.6,18.55,,69255.0,,,,,1556496000.0,0.585542,,,18.2,2.0,NOK,104226.0,,,,805901504.0,,,104029.0,0.72999316,18.2,18.25,,406900.0,104226.0,20.1,16.545454,,,8.56,18.2,False,,200000.0,18.9,OSL,STRONGPOINT ASA,StrongPoint ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,STRONG.OL,finmb_20358742,no_market,,0.907,,0.018170001,16.182000000000002,,,1.1,,44280300.0,,,6.907,,,,1577750400.0,0.31468,20063000.0,0.45,,,2.635008,0.31726,1640908800.0,1593475200.0,,,28506378.0,1000925824.0,,1115596800.0,1:10,,,0.051,,,,,,,,https://logo.clearbit.com/strongpoint.com,,40.444447,,,,f08e3dc2-bb19-3597-895c-d147eea96f66,
